CHR	start     	end       	length    
Chr14	47013876  	47050228  	36352     
Chr14	47016981  	47047580  	30599     
Chr14	47017648  	47046632  	28984     
Chr14	47048735  	47196806  	148071    
Chr14	48944617  	48993662  	49045     
Chr15	311934    	20448487  	20136553  
Chr15	919268    	15697820  	14778552  
Chr15	1768352   	2175632   	407280    
Chr15	3052626   	39904837  	36852211  
Chr15	3058309   	26183642  	23125333  
Chr15	4760829   	4761027   	198       
Chr15	6362421   	45815034  	39452613  
Chr15	6517118   	39468714  	32951596  
Chr15	7049699   	44967306  	37917607  
Chr15	7252454   	10107508  	2855054   
Chr15	7586329   	24515287  	16928958  
Chr15	8462964   	47405538  	38942574  
Chr15	9411267   	9442801   	31534     
Chr15	13595443  	23317696  	9722253   
Chr15	13595552  	23297166  	9701614   
Chr15	13843714  	13843977  	263       
Chr15	19390326  	19390536  	210       
Chr15	19591712  	19591824  	112       
Chr15	19595020  	19595143  	123       
Chr15	21410993  	21415958  	4965      
Chr15	21454739  	45113830  	23659091  
Chr15	21462470  	29810342  	8347872   
Chr15	22948477  	22958830  	10353     
Chr15	23765373  	23766844  	1471      
Chr15	23819314  	23829754  	10440     
Chr15	23844233  	30839279  	6995046   
Chr15	24329497  	38352883  	14023386  
Chr15	24389395  	35096122  	10706727  
Chr15	24464494  	29668109  	5203615   
Chr15	24914223  	46765899  	21851676  
Chr15	24962083  	35490501  	10528418  
Chr15	24963117  	28798272  	3835155   
Chr15	25275734  	31122106  	5846372   
Chr15	26096413  	38117752  	12021339  
Chr15	26135603  	26313344  	177741    
Chr15	26145477  	28750772  	2605295   
Chr15	26747644  	37223982  	10476338  
Chr15	27954102  	32463007  	4508905   
Chr15	28098421  	42785509  	14687088  
Chr15	28133449  	28851002  	717553    
Chr15	28285279  	28850801  	565522    
Chr15	28329541  	35490488  	7160947   
Chr15	28330107  	28850690  	520583    
Chr15	28703195  	37656778  	8953583   
Chr15	28703306  	37656479  	8953173   
Chr15	28850764  	42535391  	13684627  
Chr15	28850949  	42533432  	13682483  
Chr15	29230474  	36797582  	7567108   
Chr15	29242989  	36797432  	7554443   
Chr15	29297134  	36952664  	7655530   
Chr15	29297242  	36952523  	7655281   
Chr15	30013560  	30406076  	392516    
Chr15	30171730  	30893514  	721784    
Chr15	30390734  	37124337  	6733603   
Chr15	31097689  	37269000  	6171311   
Chr15	31397912  	48052104  	16654192  
Chr15	31402431  	32087078  	684647    
Chr15	31613858  	33856463  	2242605   
Chr15	31769968  	35100828  	3330860   
Chr15	32587739  	42352342  	9764603   
Chr15	38094977  	38496897  	401920    
Chr15	38095074  	38487254  	392180    
Chr15	38184496  	38214962  	30466     
Chr15	38842760  	39177647  	334887    
Chr15	38857826  	39171653  	313827    
Chr15	38896903  	39074872  	177969    
Chr15	38946585  	39009579  	62994     
Chr15	38954524  	39009044  	54520     
Chr15	38961604  	39021944  	60340     
Chr15	38967604  	39009000  	41396     
Chr15	38971105  	39009056  	37951     
Chr15	38975910  	39009016  	33106     
Chr15	39011195  	39076386  	65191     
Chr15	39011324  	39076507  	65183     
Chr15	39113299  	39242061  	128762    
Chr15	39113493  	39242736  	129243    
Chr15	39128302  	39243298  	114996    
Chr15	39128326  	39241720  	113394    
Chr15	39128300  	39242570  	114270    
Chr15	39128431  	39242980  	114549    
Chr15	39128496  	39242130  	113634    
Chr15	39129812  	39243112  	113300    
Chr15	39135821  	39366749  	230928    
Chr15	39145757  	39335799  	190042    
Chr15	39156990  	39373126  	216136    
Chr15	39161246  	39335919  	174673    
Chr15	39161838  	39335919  	174081    
Chr15	39164472  	39374907  	210435    
Chr15	39166639  	39365608  	198969    
Chr15	39166740  	39335911  	169171    
Chr15	39169481  	39334865  	165384    
Chr15	39171534  	39331491  	159957    
Chr15	39172780  	39335136  	162356    
Chr15	39172897  	39332345  	159448    
Chr15	39177667  	39332370  	154703    
Chr15	39640313  	47406607  	7766294   
Chr15	43211857  	43866558  	654701    
Chr15	43287337  	43800402  	513065    
Chr15	43288859  	43798750  	509891    
Chr15	43289505  	43865229  	575724    
Chr15	43380202  	43866704  	486502    
Chr15	43380706  	43746116  	365410    
Chr15	43541305  	43830833  	289528    
Chr15	45103832  	45587531  	483699    
Chr15	45103964  	45587514  	483550    
Chr15	45159126  	45587533  	428407    
Chr15	46658282  	46658907  	625       
Chr15	46658572  	46658801  	229       
Chr15	46765448  	46765609  	161       
Chr15	46886318  	47246011  	359693    
Chr15	47403218  	51733288  	4330070   
Chr15	47583641  	47619192  	35551     
Chr16	1304664   	1367713   	63049     
Chr16	1502676   	26911329  	25408653  
Chr16	3732979   	22600948  	18867969  
Chr16	3930272   	33502952  	29572680  
Chr16	6446487   	6446636   	149       
Chr16	6447224   	6447446   	222       
Chr16	10965441  	24580569  	13615128  
Chr16	11430257  	12337494  	907237    
Chr16	12484620  	13259737  	775117    
Chr16	12484743  	13259649  	774906    
Chr16	12535125  	12536531  	1406      
Chr16	12560278  	12779209  	218931    
Chr16	15264440  	16045398  	780958    
Chr16	17952824  	17974927  	22103     
Chr16	18663016  	35783167  	17120151  
Chr16	19108575  	19108757  	182       
Chr16	21374485  	33287779  	11913294  
Chr16	21374484  	33229736  	11855252  
Chr16	21417063  	21464258  	47195     
Chr16	21417073  	27558099  	6141026   
Chr16	21459605  	32911866  	11452261  
Chr16	21588085  	28829189  	7241104   
Chr16	25949952  	30370221  	4420269   
Chr16	26096526  	26101655  	5129      
Chr16	26097330  	26100764  	3434      
Chr16	26241866  	26277797  	35931     
Chr16	28016480  	33167745  	5151265   
Chr16	28023592  	36992907  	8969315   
Chr16	29725620  	32168705  	2443085   
Chr16	33435369  	33631234  	195865    
Chr16	33438119  	33629697  	191578    
Chr16	33443961  	33588053  	144092    
Chr16	33456548  	33785818  	329270    
Chr16	33467741  	33598646  	130905    
Chr16	33471190  	33773619  	302429    
Chr16	33478368  	33784352  	305984    
Chr16	33478390  	33568450  	90060     
Chr16	33478409  	33784423  	306014    
Chr16	33478547  	33568394  	89847     
Chr16	33493846  	33556997  	63151     
Chr16	33493870  	33593164  	99294     
Chr16	33494296  	33629374  	135078    
Chr16	33494451  	33592923  	98472     
Chr16	33495304  	33594237  	98933     
Chr16	34436535  	35373231  	936696    
Chr16	34749207  	35526812  	777605    
Chr16	34750435  	35555477  	805042    
Chr17	3145966   	22970917  	19824951  
Chr17	3436173   	34940266  	31504093  
Chr17	3762212   	19267085  	15504873  
Chr17	5033417   	5038502   	5085      
Chr17	5543714   	19105477  	13561763  
Chr17	6409636   	35672164  	29262528  
Chr17	6409637   	31264407  	24854770  
Chr17	6827382   	23581384  	16754002  
Chr17	8071097   	14634821  	6563724   
Chr17	8134354   	8134530   	176       
Chr17	8229993   	20679772  	12449779  
Chr17	13807007  	41580290  	27773283  
Chr17	13824872  	34414704  	20589832  
Chr17	15429228  	35672288  	20243060  
Chr17	15673270  	26320356  	10647086  
Chr17	17218829  	21737530  	4518701   
Chr17	20758765  	23895052  	3136287   
Chr17	20883552  	34350840  	13467288  
Chr17	21705925  	22358588  	652663    
Chr17	21772178  	21772358  	180       
Chr17	21776109  	22354417  	578308    
Chr17	21776309  	22354260  	577951    
Chr17	21777341  	22353716  	576375    
Chr17	21778344  	22352605  	574261    
Chr17	21778609  	22352440  	573831    
Chr17	23145923  	23146031  	108       
Chr17	23572101  	23591570  	19469     
Chr17	23586784  	23592514  	5730      
Chr17	23595877  	23596034  	157       
Chr17	23601104  	23601254  	150       
Chr17	26889838  	32138603  	5248765   
Chr17	27112590  	27218650  	106060    
Chr17	28755136  	28755687  	551       
Chr17	30675597  	30675962  	365       
Chr17	34938024  	34938131  	107       
Chr17	35672047  	35672160  	113       
Chr18	155249    	33818399  	33663150  
Chr18	1261348   	41982559  	40721211  
Chr18	1330166   	1966195   	636029    
Chr18	1983854   	43505043  	41521189  
Chr18	4325802   	45187207  	40861405  
Chr18	5430625   	5430850   	225       
Chr18	6400483   	53981875  	47581392  
Chr18	6529659   	8379187   	1849528   
Chr18	6529792   	8379154   	1849362   
Chr18	7470135   	38300025  	30829890  
Chr18	7524561   	33819841  	26295280  
Chr18	7973113   	8725421   	752308    
Chr18	7976020   	8634948   	658928    
Chr18	7999504   	8564329   	564825    
Chr18	8087244   	8706525   	619281    
Chr18	8228274   	8816699   	588425    
Chr18	8301805   	8606327   	304522    
Chr18	8514815   	44161424  	35646609  
Chr18	8582426   	15101775  	6519349   
Chr18	11149264  	20716039  	9566775   
Chr18	11520478  	43637643  	32117165  
Chr18	11938442  	43725896  	31787454  
Chr18	12263020  	33820731  	21557711  
Chr18	14773591  	33818795  	19045204  
Chr18	15326603  	16032578  	705975    
Chr18	15603612  	39099203  	23495591  
Chr18	15613718  	15615156  	1438      
Chr18	15613897  	15615021  	1124      
Chr18	16090486  	45423464  	29332978  
Chr18	16365783  	42364143  	25998360  
Chr18	17028678  	29128129  	12099451  
Chr18	17802911  	36076721  	18273810  
Chr18	18800287  	33723199  	14922912  
Chr18	18818425  	33722593  	14904168  
Chr18	18819249  	40066881  	21247632  
Chr18	18819418  	26803590  	7984172   
Chr18	18819535  	33723169  	14903634  
Chr18	18820046  	40067038  	21246992  
Chr18	19317923  	54153962  	34836039  
Chr18	20406197  	26859997  	6453800   
Chr18	22014271  	38992721  	16978450  
Chr18	24577848  	34339786  	9761938   
Chr18	24716832  	47278699  	22561867  
Chr18	24916318  	24920185  	3867      
Chr18	25244629  	52571630  	27327001  
Chr18	25680611  	35585756  	9905145   
Chr18	27251981  	33744466  	6492485   
Chr18	29039155  	29041071  	1916      
Chr18	29671587  	29970230  	298643    
Chr18	30767252  	41635502  	10868250  
Chr18	31017382  	33461313  	2443931   
Chr18	31264164  	41782111  	10517947  
Chr18	31791659  	40704681  	8913022   
Chr18	31791625  	40706742  	8915117   
Chr18	31791623  	40709084  	8917461   
Chr18	31791723  	40707940  	8916217   
Chr18	32148767  	32617036  	468269    
Chr18	32946740  	33329440  	382700    
Chr18	32973035  	33330150  	357115    
Chr18	32973221  	33330507  	357286    
Chr18	32973228  	33372915  	399687    
Chr18	33074650  	33334900  	260250    
Chr18	33461403  	33863136  	401733    
Chr18	33818020  	33818248  	228       
Chr18	33818120  	33818264  	144       
Chr18	33878435  	35996400  	2117965   
Chr18	35298866  	45187268  	9888402   
Chr18	36707200  	39389927  	2682727   
Chr18	38488308  	48206463  	9718155   
Chr18	38946442  	41348877  	2402435   
Chr18	45561715  	48595726  	3034011   
Chr18	47317122  	50746140  	3429018   
Chr18	48399596  	56199158  	7799562   
Chr18	51252156  	51271052  	18896     
Chr18	51252571  	51273575  	21004     
Chr18	54458824  	54458977  	153       
Chr18	54614763  	54614946  	183       
Chr18	55345724  	55440385  	94661     
Chr18	55345785  	55440076  	94291     
Chr18	55346229  	55426312  	80083     
Chr18	55346448  	55439471  	93023     
Chr18	55368734  	55467800  	99066     
Chr18	55369634  	55425780  	56146     
Chr18	55370966  	55439566  	68600     
Chr18	55370970  	55426060  	55090     
Chr18	55414183  	55426070  	11887     
Chr18	55414284  	55439435  	25151     
Chr18	56117895  	56248502  	130607    
Chr19	32043     	32709     	666       
Chr19	1435730   	48258848  	46823118  
Chr19	1671539   	33825766  	32154227  
Chr19	1861567   	30137234  	28275667  
Chr19	6895323   	29676092  	22780769  
Chr19	7095880   	7669572   	573692    
Chr19	8043047   	8296983   	253936    
Chr19	8719251   	41959881  	33240630  
Chr19	9101189   	30057886  	20956697  
Chr19	9150008   	9162667   	12659     
Chr19	9767978   	13969292  	4201314   
Chr19	10021318  	10477859  	456541    
Chr19	10176958  	10181370  	4412      
Chr19	10176980  	10181405  	4425      
Chr19	10638225  	17725093  	7086868   
Chr19	10733170  	15793766  	5060596   
Chr19	11062594  	11064250  	1656      
Chr19	11062802  	11063460  	658       
Chr19	11116796  	11691755  	574959    
Chr19	11367704  	11732588  	364884    
Chr19	11434719  	11735215  	300496    
Chr19	11540043  	11800527  	260484    
Chr19	11541336  	11839117  	297781    
Chr19	11541675  	11800351  	258676    
Chr19	11815500  	19232513  	7417013   
Chr19	12116831  	19056151  	6939320   
Chr19	13164800  	23605601  	10440801  
Chr19	13164815  	23613540  	10448725  
Chr19	13371963  	24571448  	11199485  
Chr19	15885429  	17356620  	1471191   
Chr19	15909671  	15911570  	1899      
Chr19	15918704  	20970581  	5051877   
Chr19	17002959  	18719539  	1716580   
Chr19	17009204  	20044102  	3034898   
Chr19	18242775  	22964881  	4722106   
Chr19	18952607  	21298789  	2346182   
Chr19	19200186  	21813341  	2613155   
Chr19	20022636  	20028429  	5793      
Chr19	20022769  	20028296  	5527      
Chr19	20078628  	20086967  	8339      
Chr19	20078749  	21162166  	1083417   
Chr19	20534420  	24508652  	3974232   
Chr19	21654792  	22197634  	542842    
Chr19	22397969  	22718476  	320507    
Chr19	22540145  	25130453  	2590308   
Chr19	22872819  	22874944  	2125      
Chr19	22872861  	22875002  	2141      
Chr19	23220109  	24268276  	1048167   
Chr19	23361860  	31516313  	8154453   
Chr19	26262528  	26265299  	2771      
Chr19	26262849  	26270310  	7461      
Chr19	27529143  	39858684  	12329541  
Chr19	27878947  	32255999  	4377052   
Chr19	29198198  	30146182  	947984    
Chr19	29777863  	33558603  	3780740   
Chr19	30579368  	39538679  	8959311   
Chr19	34517834  	35057789  	539955    
Chr19	35268282  	35272882  	4600      
Chr19	36329241  	36329662  	421       
Chr19	36646129  	36647579  	1450      
Chr19	39254334  	39254487  	153       
Chr19	39709777  	39833799  	124022    
Chr19	41690054  	46021367  	4331313   
Chr19	43985999  	49853721  	5867722   
Chr19	45636123  	48035285  	2399162   
Chr19	47864461  	47913797  	49336     
Chr19	47928318  	50283752  	2355434   
Chr20	987893    	989300    	1407      
Chr20	988086    	989080    	994       
Chr20	1597848   	8415291   	6817443   
Chr20	1634609   	3816579   	2181970   
Chr20	2579307   	8825177   	6245870   
Chr20	5221538   	6516297   	1294759   
Chr20	5224783   	6511696   	1286913   
Chr20	5671946   	28795192  	23123246  
Chr20	5710228   	13624046  	7913818   
Chr20	6338134   	11257263  	4919129   
Chr20	6693094   	38712673  	32019579  
Chr20	8415277   	8415391   	114       
Chr20	8415609   	8415793   	184       
Chr20	9094220   	10042817  	948597    
Chr20	11257359  	24634945  	13377586  
Chr20	11417706  	11418350  	644       
Chr20	11417851  	11418153  	302       
Chr20	11660802  	15913914  	4253112   
Chr20	13177799  	30999914  	17822115  
Chr20	14371351  	16401857  	2030506   
Chr20	14714341  	16232073  	1517732   
Chr20	14918565  	18760734  	3842169   
Chr20	14918585  	18760614  	3842029   
Chr20	15001230  	27096078  	12094848  
Chr20	16518752  	16525092  	6340      
Chr20	17055703  	30847361  	13791658  
Chr20	17055871  	30847429  	13791558  
Chr20	18548001  	27099342  	8551341   
Chr20	18948685  	27553468  	8604783   
Chr20	19938303  	20264280  	325977    
Chr20	19940170  	28413894  	8473724   
Chr20	20339767  	26158183  	5818416   
Chr20	21077770  	35803101  	14725331  
Chr20	21117370  	32029575  	10912205  
Chr20	22861441  	45904962  	23043521  
Chr20	24494399  	30847317  	6352918   
Chr20	25954802  	26591984  	637182    
Chr20	28387586  	31105226  	2717640   
Chr20	28470535  	28471932  	1397      
Chr20	30474988  	35090392  	4615404   
Chr20	33539714  	33539892  	178       
Chr20	34813980  	34981603  	167623    
Chr20	35520722  	35975882  	455160    
Chr20	36516666  	36516900  	234       
Chr20	38676211  	38689397  	13186     
Chr20	41157303  	43614563  	2457260   
Chr20	47137577  	47137703  	126       
scaffold_21	613529    	614763    	1234      
scaffold_21	613632    	614627    	995       
scaffold_27	205955    	215797    	9842      
scaffold_35	89302     	194112    	104810    
scaffold_35	122318    	143021    	20703     
scaffold_35	243727    	367465    	123738    
scaffold_43	797       	243016    	242219    
scaffold_43	36323     	245333    	209010    
scaffold_43	78170     	242124    	163954    
scaffold_44	103207    	103319    	112       
scaffold_48	6180      	335489    	329309    
scaffold_48	6638      	336235    	329597    
scaffold_48	30844     	300896    	270052    
scaffold_50	89277     	152620    	63343     
scaffold_54	85011     	191100    	106089    
scaffold_55	19875     	136664    	116789    
scaffold_55	20463     	134890    	114427    
scaffold_55	23386     	132801    	109415    
scaffold_60	6802      	161631    	154829    
scaffold_2080	147       	259       	112       
scaffold_2080	135       	247       	112       
