CHR	start     	end       	length    	
Chr13	28611967  	28612068  	101       
Chr13	28791014  	28791101  	87        
Chr13	28816718  	28816719  	164       
Chr13	29143108  	29143251  	143       
Chr13	29167736  	29167834  	98        
Chr13	29670824  	29670924  	100       
Chr13	29937476  	29937574  	98        
Chr13	30333400  	30333401  	100       
Chr13	30356863  	30356864  	148       
Chr13	30562650  	30562750  	100       
Chr13	30692938  	30693027  	89        
Chr13	30999332  	30999455  	123       
Chr13	31418859  	31418994  	135       
Chr13	31632609  	31632610  	119       
Chr13	31813282  	31813283  	119       
Chr13	32148360  	32148469  	109       
Chr13	32198240  	32198241  	94        
Chr13	32200140  	32200141  	147       
Chr13	32264712  	32264873  	161       
Chr13	32401192  	32401193  	139       
Chr13	32502030  	32502171  	141       
Chr13	32804485  	32804612  	127       
Chr13	33261394  	33261395  	100       
Chr13	33498983  	33499083  	100       
Chr13	33682974  	33683071  	97        
Chr13	33760188  	33760333  	145       
Chr13	33885596  	33885597  	89        
Chr13	34080531  	34080648  	117       
Chr13	34379220  	34379221  	99        
Chr13	34804340  	34804341  	105       
Chr13	35563274  	35563411  	137       
Chr13	35969620  	35969621  	135       
Chr13	36089270  	36089367  	97        
Chr13	36176607  	36176707  	100       
Chr13	37589385  	37589438  	53        
Chr13	37692966  	37693066  	100       
Chr13	37731600  	37731683  	83        
Chr13	39307800  	39307801  	144       
Chr13	39538335  	39538336  	109       
Chr13	39636867  	39636979  	112       
Chr13	40051021  	40051138  	117       
Chr13	40265857  	40265858  	165       
Chr13	41969700  	41969835  	135       
Chr13	41980775  	41980776  	100       
Chr13	42055647  	42055648  	125       
Chr13	42072528  	42072665  	137       
Chr13	42813892  	42814048  	156       
Chr13	43325388  	43325389  	108       
Chr13	45501056  	45501156  	100       
Chr14	315840    	315841    	108       
Chr14	403211    	403309    	98        
Chr14	403318    	403418    	100       
Chr14	556033    	556034    	109       
Chr14	883686    	883786    	100       
Chr14	1061916   	1062022   	106       
Chr14	1401407   	1401507   	100       
Chr14	1438183   	1438348   	165       
Chr14	1605308   	1605408   	100       
Chr14	2236989   	2236990   	64        
Chr14	2573215   	2573216   	97        
Chr14	3058236   	3058302   	66        
Chr14	3138879   	3138880   	59        
Chr14	3468033   	3468034   	103       
Chr14	3633913   	3634013   	100       
Chr14	3825238   	3825239   	94        
Chr14	3928161   	3928252   	91        
Chr14	3928693   	3928793   	100       
Chr14	4187613   	4187713   	100       
Chr14	4381045   	4381046   	143       
Chr14	5160632   	5160726   	94        
Chr14	6544388   	6544488   	100       
Chr14	8844849   	8844850   	116       
Chr14	10329239  	10329339  	100       
Chr14	10370598  	10370599  	191       
Chr14	10647277  	10647378  	101       
Chr14	10680693  	10680795  	102       
Chr14	10688290  	10688291  	153       
Chr14	10769563  	10769564  	99        
Chr14	10939710  	10939810  	100       
Chr14	11147420  	11147421  	163       
Chr14	12618217  	12618333  	116       
Chr14	13639048  	13639184  	136       
Chr14	16147938  	16147939  	93        
Chr14	18316406  	18316407  	141       
Chr14	32968774  	32968831  	57        
Chr14	33376919  	33377030  	111       
Chr14	33402310  	33402311  	145       
Chr14	41368510  	41368593  	83        
Chr14	41575249  	41575358  	109       
Chr14	41880756  	41880906  	150       
Chr14	42334058  	42334176  	118       
Chr14	42683369  	42683370  	133       
Chr14	43373896  	43373897  	135       
Chr14	43637775  	43637946  	171       
Chr14	43637996  	43637997  	114       
Chr14	43657473  	43657616  	143       
Chr14	43734774  	43734867  	93        
Chr14	44107381  	44107382  	76        
Chr14	44476285  	44476286  	159       
Chr14	45794154  	45794306  	152       
Chr14	47127024  	47127124  	100       
Chr14	47325578  	47325579  	94        
Chr14	47432335  	47432466  	131       
Chr14	47553382  	47553383  	76        
Chr14	47677851  	47677852  	156       
Chr14	47737986  	47738090  	104       
Chr15	677195    	677196    	70        
Chr15	687907    	687908    	79        
Chr15	1569643   	1569740   	97        
Chr15	1840367   	1840467   	100       
Chr15	1921354   	1921467   	113       
Chr15	2044542   	2044663   	121       
Chr15	2726468   	2726469   	67        
Chr15	2800106   	2800107   	100       
Chr15	2823908   	2823994   	86        
Chr15	4112266   	4112418   	152       
Chr15	4945825   	4945975   	150       
Chr15	4947510   	4947678   	168       
Chr15	5347528   	5347529   	100       
Chr15	5677090   	5677091   	115       
Chr15	7349818   	7349932   	114       
Chr15	7901094   	7901095   	185       
Chr15	9347657   	9347757   	100       
Chr15	9653349   	9653479   	130       
Chr15	9738149   	9738150   	105       
Chr15	9870036   	9870182   	146       
Chr15	9895933   	9896033   	100       
Chr15	12383420  	12383421  	115       
Chr15	12814753  	12814754  	100       
Chr15	12828654  	12828780  	126       
Chr15	12895735  	12895853  	118       
Chr15	13032035  	13032036  	154       
Chr15	13404931  	13405030  	99        
Chr15	14466155  	14466293  	138       
Chr15	14589837  	14589838  	140       
Chr15	14777659  	14777790  	131       
Chr15	14847656  	14847657  	100       
Chr15	15197245  	15197383  	138       
Chr15	15205631  	15205731  	100       
Chr15	15209383  	15209384  	107       
Chr15	15536741  	15536830  	89        
Chr15	15576471  	15576619  	148       
Chr15	20640375  	20640376  	88        
Chr15	21203193  	21203194  	122       
Chr15	21259238  	21259384  	146       
Chr15	22408705  	22408899  	194       
Chr15	23077447  	23077448  	116       
Chr15	23558484  	23558634  	150       
Chr15	23662824  	23662825  	125       
Chr15	23864901  	23864902  	151       
Chr15	24144714  	24144809  	95        
Chr15	24304720  	24304873  	153       
Chr15	24399372  	24399373  	152       
Chr15	24625447  	24625585  	138       
Chr15	24713084  	24713085  	145       
Chr15	26139812  	26139956  	144       
Chr15	26269404  	26269565  	161       
Chr15	26544568  	26544569  	110       
Chr15	26811355  	26811474  	119       
Chr15	27762917  	27763059  	142       
Chr15	27807062  	27807162  	100       
Chr15	29098921  	29098922  	148       
Chr15	29781144  	29781233  	89        
Chr15	29802194  	29802195  	138       
Chr15	29850537  	29850538  	130       
Chr15	30509255  	30509397  	142       
Chr15	30535680  	30535835  	155       
Chr15	30574399  	30574400  	134       
Chr15	30588189  	30588244  	55        
Chr15	30674711  	30674712  	111       
Chr15	31134747  	31134876  	129       
Chr15	31707799  	31707918  	119       
Chr15	31754138  	31754285  	147       
Chr15	31918230  	31918231  	103       
Chr15	32158305  	32158437  	132       
Chr15	32186068  	32186168  	100       
Chr15	33415484  	33415485  	110       
Chr15	34905328  	34905479  	151       
Chr15	35356816  	35356817  	130       
Chr15	35442816  	35443020  	204       
Chr15	35832525  	35832625  	100       
Chr15	36331536  	36331537  	133       
Chr15	37064128  	37064129  	140       
Chr15	37370903  	37371039  	136       
Chr15	37806597  	37806598  	101       
Chr15	38073434  	38073614  	180       
Chr15	38087308  	38087487  	179       
Chr15	38544337  	38544338  	128       
Chr15	40426736  	40426831  	95        
Chr15	40495424  	40495522  	98        
Chr15	41518873  	41518963  	90        
Chr15	41843775  	41843776  	70        
Chr15	44133019  	44133081  	62        
Chr15	44137559  	44137681  	122       
Chr15	44299947  	44299948  	100       
Chr15	44532392  	44532496  	104       
Chr15	45587526  	45587527  	136       
Chr15	46877503  	46877504  	100       
Chr15	46882930  	46883098  	168       
Chr15	47253433  	47253529  	96        
Chr15	47401175  	47401269  	94        
Chr15	47448747  	47448839  	92        
Chr15	49678267  	49678268  	70        
Chr15	49737652  	49737653  	82        
Chr15	50080526  	50080610  	84        
Chr15	50697786  	50697878  	92        
Chr15	51072489  	51072490  	129       
Chr16	129811    	129920    	109       
Chr16	239321    	239322    	125       
Chr16	1345601   	1345602   	100       
Chr16	2557339   	2557395   	56        
Chr16	2625441   	2625442   	166       
Chr16	2663656   	2663657   	138       
Chr16	3622887   	3622999   	112       
Chr16	3640200   	3640274   	74        
Chr16	3718880   	3718979   	99        
Chr16	3940774   	3940877   	103       
Chr16	4841267   	4841268   	108       
Chr16	5193653   	5193654   	99        
Chr16	5195769   	5195868   	99        
Chr16	6166316   	6166431   	115       
Chr16	6691862   	6691954   	92        
Chr16	6693776   	6693913   	137       
Chr16	6695574   	6695575   	93        
Chr16	6890055   	6890056   	105       
Chr16	8454991   	8455091   	100       
Chr16	8877028   	8877029   	145       
Chr16	9059024   	9059025   	107       
Chr16	9276227   	9276377   	150       
Chr16	9283030   	9283031   	174       
Chr16	9347053   	9347163   	110       
Chr16	11159420  	11159569  	149       
Chr16	11745208  	11745350  	142       
Chr16	11990092  	11990093  	106       
Chr16	12211741  	12211841  	100       
Chr16	12826302  	12826399  	97        
Chr16	13123843  	13123844  	105       
Chr16	13409384  	13409538  	154       
Chr16	13768323  	13768324  	102       
Chr16	13849629  	13849630  	129       
Chr16	14591720  	14591825  	105       
Chr16	21119631  	21119632  	125       
Chr16	21796374  	21796480  	106       
Chr16	23528330  	23528440  	110       
Chr16	24424942  	24424943  	111       
Chr16	24520250  	24520365  	115       
Chr16	24532029  	24532138  	109       
Chr16	24600631  	24600632  	141       
Chr16	24747540  	24747541  	104       
Chr16	25098756  	25098865  	109       
Chr16	25697568  	25697668  	100       
Chr16	25737566  	25737567  	85        
Chr16	25868046  	25868189  	143       
Chr16	25887722  	25887723  	117       
Chr16	26260192  	26260350  	158       
Chr16	26268975  	26269123  	148       
Chr16	26495176  	26495346  	170       
Chr16	27337249  	27337250  	100       
Chr16	27337588  	27337705  	117       
Chr16	27878936  	27878937  	135       
Chr16	28026631  	28026751  	120       
Chr16	28762514  	28762628  	114       
Chr16	28766702  	28766703  	145       
Chr16	29213726  	29213865  	139       
Chr16	29648717  	29648816  	99        
Chr16	30297157  	30297247  	90        
Chr16	30663240  	30663241  	100       
Chr16	30677490  	30677622  	132       
Chr16	30875939  	30875940  	117       
Chr16	30897405  	30897406  	54        
Chr16	31512711  	31512811  	100       
Chr16	31748392  	31748393  	71        
Chr16	31845405  	31845406  	163       
Chr16	31968719  	31968819  	100       
Chr16	32606258  	32606259  	87        
Chr16	32874845  	32875056  	211       
Chr16	33379631  	33379754  	123       
Chr16	33493118  	33493232  	114       
Chr16	34064258  	34064259  	100       
Chr16	34066164  	34066275  	111       
Chr16	36094017  	36094145  	128       
Chr16	36420646  	36420647  	148       
Chr16	36458715  	36458812  	97        
Chr16	36524957  	36524958  	98        
Chr16	36614755  	36614855  	100       
Chr16	36680661  	36680800  	139       
Chr16	37053216  	37053217  	100       
Chr16	37066833  	37066933  	100       
Chr17	84443     	84543     	100       
Chr17	531997    	531998    	86        
Chr17	592341    	592434    	93        
Chr17	669046    	669146    	100       
Chr17	852681    	852682    	96        
Chr17	1079028   	1079029   	110       
Chr17	3299742   	3299851   	109       
Chr17	3325297   	3325409   	112       
Chr17	3384494   	3384495   	73        
Chr17	3480257   	3480334   	77        
Chr17	3634218   	3634354   	136       
Chr17	3679321   	3679322   	100       
Chr17	4196388   	4196488   	100       
Chr17	4289825   	4289826   	136       
Chr17	4568369   	4568370   	117       
Chr17	4743276   	4743376   	100       
Chr17	5286760   	5286761   	100       
Chr17	7151210   	7151344   	134       
Chr17	7154021   	7154136   	115       
Chr17	8145141   	8145142   	150       
Chr17	8676448   	8676449   	102       
Chr17	9095233   	9095303   	70        
Chr17	9326819   	9326923   	104       
Chr17	12146622  	12146623  	118       
Chr17	12719208  	12719332  	124       
Chr17	12821926  	12821927  	71        
Chr17	21804508  	21804509  	172       
Chr17	23575260  	23575451  	191       
Chr17	23583472  	23583473  	166       
Chr17	33337914  	33337915  	115       
Chr17	33958314  	33958422  	108       
Chr17	34174129  	34174235  	106       
Chr17	34544674  	34544778  	104       
Chr17	36433528  	36433681  	153       
Chr17	36663440  	36663441  	147       
Chr17	39661666  	39661667  	99        
Chr17	39735166  	39735258  	92        
Chr17	39973658  	39973818  	160       
Chr17	40303016  	40303119  	103       
Chr17	40423278  	40423381  	103       
Chr17	40638732  	40638733  	165       
Chr17	40748391  	40748392  	108       
Chr17	41436067  	41436175  	108       
Chr17	41496103  	41496203  	100       
Chr18	682875    	682876    	156       
Chr18	830651    	830802    	151       
Chr18	842828    	842829    	96        
Chr18	1040312   	1040412   	100       
Chr18	1167516   	1167635   	119       
Chr18	1474104   	1474105   	148       
Chr18	2091516   	2091517   	190       
Chr18	2111216   	2111316   	100       
Chr18	2266380   	2266566   	186       
Chr18	2321457   	2321458   	146       
Chr18	6903387   	6903518   	131       
Chr18	7657462   	7657463   	97        
Chr18	7862802   	7862803   	158       
Chr18	8447588   	8447675   	87        
Chr18	8903294   	8903295   	91        
Chr18	8920032   	8920124   	92        
Chr18	8976695   	8976798   	103       
Chr18	9216887   	9216888   	99        
Chr18	9919348   	9919442   	94        
Chr18	16299410  	16299505  	95        
Chr18	16678721  	16678722  	147       
Chr18	16870148  	16870258  	110       
Chr18	17888733  	17888833  	100       
Chr18	18003466  	18003616  	150       
Chr18	36083861  	36083862  	138       
Chr18	36132914  	36133011  	97        
Chr18	36523437  	36523438  	51        
Chr18	38423111  	38423112  	141       
Chr18	45796616  	45796737  	121       
Chr18	48724540  	48724670  	130       
Chr18	50458811  	50458812  	150       
Chr18	50748260  	50748355  	95        
Chr18	51253030  	51253136  	106       
Chr18	51377948  	51378062  	114       
Chr18	51501031  	51501124  	93        
Chr18	51580912  	51580913  	119       
Chr18	51588129  	51588291  	162       
Chr18	51665992  	51666107  	115       
Chr18	51694898  	51695051  	153       
Chr18	51810031  	51810032  	124       
Chr18	52055869  	52055939  	70        
Chr18	52303332  	52303333  	56        
Chr18	52812647  	52812648  	149       
Chr18	53152296  	53152404  	108       
Chr18	53414065  	53414066  	119       
Chr18	53416151  	53416152  	98        
Chr18	53454926  	53455026  	100       
Chr18	53920454  	53920455  	114       
Chr18	53935061  	53935206  	145       
Chr18	54157433  	54157575  	142       
Chr18	54372157  	54372302  	145       
Chr18	54629315  	54629316  	128       
Chr18	54634640  	54634789  	149       
Chr18	54708626  	54708727  	101       
Chr18	54806804  	54806939  	135       
Chr18	55010610  	55010718  	108       
Chr18	55277470  	55277471  	100       
Chr18	55316691  	55316855  	164       
Chr18	55441546  	55441690  	144       
Chr18	55486399  	55486400  	157       
Chr18	55768916  	55768917  	100       
Chr18	56033325  	56033422  	97        
Chr18	56128121  	56128122  	116       
Chr18	56163451  	56163581  	130       
Chr18	56209342  	56209483  	141       
Chr18	56300030  	56300103  	73        
Chr18	56587065  	56587066  	97        
Chr18	56702292  	56702458  	166       
Chr18	56714628  	56714728  	100       
Chr18	56979899  	56979900  	145       
Chr18	57191074  	57191202  	128       
Chr18	57849169  	57849312  	143       
Chr18	57926335  	57926336  	60        
Chr19	831395    	831468    	73        
Chr19	1100648   	1100649   	146       
Chr19	1227235   	1227236   	145       
Chr19	2087718   	2087818   	100       
Chr19	3346337   	3346338   	100       
Chr19	6566479   	6566578   	99        
Chr19	7966921   	7967032   	111       
Chr19	8059809   	8059810   	105       
Chr19	8078037   	8078038   	100       
Chr19	8958294   	8958391   	97        
Chr19	9069445   	9069544   	99        
Chr19	9312928   	9312929   	128       
Chr19	9728358   	9728456   	98        
Chr19	10137062  	10137063  	99        
Chr19	10237312  	10237453  	141       
Chr19	10717725  	10717862  	137       
Chr19	10879997  	10879998  	147       
Chr19	11020643  	11020644  	160       
Chr19	11961736  	11961836  	100       
Chr19	13170380  	13170455  	75        
Chr19	13215139  	13215210  	71        
Chr19	13471225  	13471345  	120       
Chr19	13571005  	13571006  	87        
Chr19	13931801  	13931802  	141       
Chr19	18122635  	18122735  	100       
Chr19	18227254  	18227354  	100       
Chr19	18794537  	18794661  	124       
Chr19	19172481  	19172648  	167       
Chr19	19428751  	19428752  	151       
Chr19	19592313  	19592314  	136       
Chr19	19772987  	19773134  	147       
Chr19	19991978  	19991979  	131       
Chr19	20066081  	20066082  	112       
Chr19	20799236  	20799346  	110       
Chr19	22279076  	22279077  	157       
Chr19	22442421  	22442521  	100       
Chr19	22784847  	22784953  	106       
Chr19	22871657  	22871658  	146       
Chr19	25811035  	25811036  	100       
Chr19	25925246  	25925373  	127       
Chr19	26828169  	26828233  	64        
Chr19	27479234  	27479235  	100       
Chr19	27536531  	27536625  	94        
Chr19	34019108  	34019109  	94        
Chr19	35956229  	35956230  	105       
Chr19	36035676  	36035792  	116       
Chr19	36039430  	36039431  	161       
Chr19	36045616  	36045721  	105       
Chr19	36766068  	36766188  	120       
Chr19	36772331  	36772332  	94        
Chr19	37054686  	37054805  	119       
Chr19	39319248  	39319348  	100       
Chr19	39496275  	39496276  	159       
Chr19	39648138  	39648139  	160       
Chr19	39941740  	39941888  	148       
Chr19	39980419  	39980562  	143       
Chr19	40017170  	40017171  	96        
Chr19	40394829  	40394929  	100       
Chr19	40573679  	40573779  	100       
Chr19	40677931  	40677932  	108       
Chr19	40905255  	40905397  	142       
Chr19	40966263  	40966348  	85        
Chr19	41171680  	41171681  	99        
Chr19	42669846  	42669971  	125       
Chr19	44497122  	44497123  	110       
Chr19	45240069  	45240206  	137       
Chr19	45921730  	45921874  	144       
Chr19	47510039  	47510040  	158       
Chr19	47511899  	47511999  	100       
Chr19	47784079  	47784194  	115       
Chr19	48117413  	48117520  	107       
Chr19	48263724  	48263725  	100       
Chr19	48310249  	48310346  	97        
Chr19	48435215  	48435216  	100       
Chr19	48566585  	48566586  	108       
Chr19	48642030  	48642187  	157       
Chr19	49209022  	49209023  	154       
Chr19	49358362  	49358363  	139       
Chr19	49396038  	49396145  	107       
Chr19	49748883  	49748884  	62        
Chr19	49877330  	49877468  	138       
Chr20	182721    	182830    	109       
Chr20	269045    	269166    	121       
Chr20	270959    	270960    	106       
Chr20	483055    	483155    	100       
Chr20	713453    	713585    	132       
Chr20	1266948   	1266949   	137       
Chr20	1288903   	1289003   	100       
Chr20	1322439   	1322440   	92        
Chr20	1420995   	1421144   	149       
Chr20	1978269   	1978417   	148       
Chr20	24574141  	24574255  	114       
Chr20	24695545  	24695546  	92        
Chr20	25038167  	25038301  	134       
Chr20	25746525  	25746526  	140       
Chr20	25872347  	25872525  	178       
Chr20	25938188  	25938317  	129       
Chr20	26156607  	26156608  	225       
Chr20	26485701  	26485702  	98        
Chr20	26567178  	26567334  	156       
Chr20	26570091  	26570256  	165       
Chr20	28489099  	28489100  	100       
Chr20	31515572  	31515722  	150       
Chr20	34497771  	34497869  	98        
Chr20	34510723  	34510724  	100       
Chr20	35120646  	35120780  	134       
Chr20	35293204  	35293205  	156       
Chr20	35314235  	35314236  	138       
Chr20	35555041  	35555152  	111       
Chr20	36021619  	36021620  	92        
Chr20	36157414  	36157504  	90        
Chr20	36261892  	36261997  	105       
Chr20	36272991  	36272992  	128       
Chr20	36280906  	36281006  	100       
Chr20	36531229  	36531369  	140       
Chr20	36777429  	36777537  	108       
Chr20	36819234  	36819235  	62        
Chr20	39938284  	39938425  	141       
Chr20	40072546  	40072547  	108       
Chr20	40087767  	40087768  	100       
Chr20	40635040  	40635154  	114       
Chr20	41247124  	41247125  	87        
Chr20	41376289  	41376290  	82        
Chr20	42948814  	42948918  	104       
Chr20	43090333  	43090475  	142       
Chr20	43158544  	43158641  	97        
Chr20	43768414  	43768518  	104       
Chr20	44343413  	44343414  	147       
Chr20	45658120  	45658121  	100       
Chr20	45712157  	45712304  	147       
Chr20	46219973  	46220095  	122       
Chr20	46278536  	46278685  	149       
Chr20	46390254  	46390394  	140       
Chr20	46663809  	46663810  	136       
Chr20	46714507  	46714508  	152       
Chr20	46720912  	46721065  	153       
Chr20	46799976  	46799977  	107       
Chr20	46885815  	46885816  	99        
Chr20	47047806  	47047879  	73        
Chr20	47436798  	47436799  	155       
scaffold_21	1897503   	1897610   	107       
scaffold_27	343331    	343418    	87        
scaffold_27	343464    	343465    	94        
scaffold_73	77559     	77560     	126       
scaffold_111	44723     	44823     	100       
scaffold_263	8087      	8273      	186       
scaffold_789	3358      	3482      	124       
