Chr     Start       End    Length
Chr06  12781971  12782182       211
Chr06  13899566  13899666       100
Chr06  14107865  14108829       964
Chr06  14183963  14184002        39
Chr06  14258064  14258097        33
Chr06  14280842  14280873        31
Chr06  14292991  39589838  25296847
Chr06  14541480  14546143      4663
Chr06  14708700  14708756        56
Chr06  14725509  14725541        32
Chr06  14803523  14803555        32
Chr06  14822740  14822907       167
Chr06  14851484  14851514        30
Chr06  14878604  15033037    154433
Chr06  14889235  14889636       401
Chr06  14949126  14949181        55
Chr06  15012009  15801584    789575
Chr06  15021147  15021172        25
Chr06  15135163  15135190        27
Chr06  15271987  15272025        38
Chr06  15380126  15380177        51
Chr06  15465541  15466574      1033
Chr06  15512328  15512665       337
Chr06  16446125  16446441       316
Chr06  16452358  16452580       222
Chr06  16461223  16461293        70
Chr06  16566260  16566361       101
Chr06  16585403  16585455        52
Chr06  17465050  17465120        70
Chr06  17466803  17467086       283
Chr06  17598775  17598873        98
Chr06  17782286  17782831       545
Chr06  17940466  17940845       379
Chr06  17956457  17956495        38
Chr06  18014327  18021259      6932
Chr06  18031694  18031736        42
Chr06  18098465  18098854       389
Chr06  18214421  18214687       266
Chr06  18225681  51333658  33107977
Chr06  18287172  18287707       535
Chr06  18514172  18515215      1043
Chr06  18590579  18590742       163
Chr06  18594007  18594378       371
Chr06  18613429  18613611       182
Chr06  18627082  18628188      1106
Chr06  18629024  18629075        51
Chr06  18661189  18662240      1051
Chr06  18666628  18666665        37
Chr06  18763498  18773504     10006
Chr06  18774189  18781361      7172
Chr06  18802118  18802158        40
Chr06  19063357  19063730       373
Chr06  19084073  19084101        28
Chr06  19094779  19094828        49
Chr06  19126514  19126834       320
Chr06  19261836  19261899        63
Chr06  19266010  19267995      1985
Chr06  19354522  19366909     12387
Chr06  19396890  19397699       809
Chr06  19419104  19419161        57
Chr06  19590799  19590854        55
Chr06  19592910  34677866  15084956
Chr06  19610172  19610234        62
Chr06  19616552  19616573        21
Chr06  19653569  19655733      2164
Chr06  19659470  19659540        70
Chr06  19746575  19747202       627
Chr06  19768437  19768823       386
Chr06  19785221  19785290        69
Chr06  20039694  20039784        90
Chr06  20095168  20095566       398
Chr06  20127014  20127106        92
Chr06  20163471  20163777       306
Chr06  20296040  30441477  10145437
Chr06  20321312  20321364        52
Chr06  20399397  20399575       178
Chr06  20504970  47100057  26595087
Chr06  20716276  20716652       376
Chr06  20903362  20903394        32
Chr06  21033905  21033937        32
Chr06  21138146  21138286       140
Chr06  21138483  21138523        40
Chr06  21277810  21277834        24
Chr06  21379834  21379936       102
Chr06  21659291  21669373     10082
Chr06  21783456  21785556      2100
Chr06  21788237  35564853  13776616
Chr06  21828573  21835064      6491
Chr06  21851431  21851528        97
Chr06  21901295  21901327        32
Chr06  21909702  21909729        27
Chr06  21946070  21954622      8552
Chr06  21976130  21976729       599
Chr06  21979085  21981223      2138
Chr06  22088574  22088625        51
Chr06  22091512  22102381     10869
Chr06  22121713  22121801        88
Chr06  22225376  22234654      9278
Chr06  22256481  22256857       376
Chr06  22315374  22315525       151
Chr06  22320751  22321005       254
Chr06  22597981  22598015        34
Chr06  22677844  22679032      1188
Chr06  22692843  22697182      4339
Chr06  22955666  22956040       374
Chr06  22989101  22989463       362
Chr06  23014142  23014195        53
Chr06  23066055  25450105   2384050
Chr06  23114858  24109112    994254
Chr06  23130478  23130512        34
Chr06  23172018  23172111        93
Chr06  23428602  23445629     17027
Chr06  23562212  23562245        33
Chr06  23659448  23659499        51
Chr06  23798435  23798476        41
Chr06  23889713  23892757      3044
Chr06  24028942  24034455      5513
Chr06  24194587  24194916       329
Chr06  24211386  24211770       384
Chr06  24265229  24270767      5538
Chr06  24275489  24292381     16892
Chr06  24308710  24317367      8657
Chr06  24439649  24440022       373
Chr06  24802812  24817001     14189
Chr06  24842738  24842949       211
Chr06  24941954  24942368       414
Chr06  24941964  24967948     25984
Chr06  24942512  24952237      9725
Chr06  24942880  24968231     25351
Chr06  24943031  24943412       381
Chr06  24944540  24945727      1187
Chr06  24945792  24948194      2402
Chr06  24945832  24947089      1257
Chr06  24970715  25067220     96505
Chr06  24971278  24971618       340
Chr06  24971297  25076806    105509
Chr06  24974836  24975155       319
Chr06  24989852  25074950     85098
Chr06  24989858  25073669     83811
Chr06  24990177  25067983     77806
Chr06  24990940  24991277       337
Chr06  24991206  25074601     83395
Chr06  24992266  25067988     75722
Chr06  24992556  25073191     80635
Chr06  24992575  25075317     82742
Chr06  24992586  25076804     84218
Chr06  24992811  28224286   3231475
Chr06  24993248  24993625       377
Chr06  24993784  24994141       357
Chr06  24994290  25076081     81791
Chr06  24994303  25067219     72916
Chr06  25024398  25024770       372
Chr06  25026597  25027012       415
Chr06  25056133  25056542       409
Chr06  25067398  25067712       314
Chr06  25067498  25072875      5377
Chr06  25067818  25074538      6720
Chr06  25068099  27326832   2258733
Chr06  25068141  25078036      9895
Chr06  25068148  25074538      6390
Chr06  25070588  25070972       384
Chr06  25073056  25077645      4589
Chr06  25073088  25075357      2269
Chr06  25073810  25075313      1503
Chr06  25073874  25076504      2630
Chr06  25075048  28224052   3149004
Chr06  25075497  28224263   3148766
Chr06  25076337  28224054   3147717
Chr06  25077317  25077686       369
Chr06  25078223  25078586       363
Chr06  25136687  25137053       366
Chr06  25205368  25205728       360
Chr06  25324400  25324784       384
Chr06  25332316  25334031      1715
Chr06  25332617  25334528      1911
Chr06  25416674  25417021       347
Chr06  25421917  25422014        97
Chr06  25516210  25525473      9263
Chr06  25645016  25645044        28
Chr06  25663501  25663913       412
Chr06  25859495  25876052     16557
Chr06  25891008  25891390       382
Chr06  25917746  25918470       724
Chr06  25988780  25988964       184
Chr06  26084612  26096471     11859
Chr06  26207735  26207757        22
Chr06  26317635  26326909      9274
Chr06  26480213  26480243        30
Chr06  26492660  26510547     17887
Chr06  26502669  26503077       408
Chr06  26669121  26678392      9271
Chr06  26687872  26688241       369
Chr06  26693668  26694019       351
Chr06  26711845  26741239     29394
Chr06  26830843  26848333     17490
Chr06  26922857  26923227       370
Chr06  27000890  27000931        41
Chr06  27056666  27057071       405
Chr06  27313340  27313408        68
Chr06  27361003  27362939      1936
Chr06  27447385  27452916      5531
Chr06  27552799  27553161       362
Chr06  27620206  27620578       372
Chr06  27636187  27675557     39370
Chr06  27647412  27647814       402
Chr06  27651458  27651818       360
Chr06  28014069  28023796      9727
Chr06  28119055  28119171       116
Chr06  28168449  28172565      4116
Chr06  28168449  28219607     51158
Chr06  28169311  28199023     29712
Chr06  28170889  28195502     24613
Chr06  28172794  28176022      3228
Chr06  28172809  28199020     26211
Chr06  28172927  28197775     24848
Chr06  28172930  28219904     46974
Chr06  28172969  28173289       320
Chr06  28186347  28186681       334
Chr06  28195641  28221914     26273
Chr06  28195895  28220728     24833
Chr06  28196168  28196501       333
Chr06  28196861  28220728     23867
Chr06  28196863  28197795       932
Chr06  28197980  28199437      1457
Chr06  28200586  28200960       374
Chr06  28220812  28221139       327
Chr06  28230113  28230487       374
Chr06  28230964  28231274       310
Chr06  28232162  28232570       408
Chr06  28234770  28235077       307
Chr06  28257234  28257599       365
Chr06  28284429  28284802       373
Chr06  28306119  28307108       989
Chr06  28333136  28342464      9328
Chr06  28441935  28447235      5300
Chr06  28450740  28452754      2014
Chr06  28551850  28551894        44
Chr06  28559301  28561466      2165
Chr06  28569263  28588733     19470
Chr06  28683675  28693067      9392
Chr06  28710684  28729155     18471
Chr06  28721131  28721502       371
Chr06  28735787  28737806      2019
Chr06  28853793  28854114       321
Chr06  29057859  29067113      9254
Chr06  29433500  29433866       366
Chr06  29896861  29897212       351
Chr06  30153712  30154074       362
Chr06  30247475  30247520        45
Chr06  30311062  30311973       911
Chr06  30471453  30471481        28
Chr06  30566851  30568219      1368
Chr06  30627434  30636687      9253
Chr06  30863092  30863465       373
Chr06  30884111  30885282      1171
Chr06  30947931  30949101      1170
Chr06  31018733  31019099       366
Chr06  31081126  46329266  15248140
Chr06  31281123  31291924     10801
Chr06  31384470  31384838       368
Chr06  31601025  31617107     16082
Chr06  31602085  31632837     30752
Chr06  31602087  31609823      7736
Chr06  31608159  31623979     15820
Chr06  31609113  31697913     88800
Chr06  31610762  31611129       367
Chr06  31621823  31622358       535
Chr06  31625505  31626657      1152
Chr06  31628830  31629220       390
Chr06  31629779  31630146       367
Chr06  31631412  31632623      1211
Chr06  31650175  31725393     75218
Chr06  31664389  31664429        40
Chr06  31673238  31673750       512
Chr06  31688219  31688542       323
Chr06  31693993  31733334     39341
Chr06  31696910  31700140      3230
Chr06  31700110  31724609     24499
Chr06  31720682  31731342     10660
Chr06  31720990  31731725     10735
Chr06  31725784  31770912     45128
Chr06  31727060  31727479       419
Chr06  31763829  31778924     15095
Chr06  31764967  31771934      6967
Chr06  31767338  31770469      3131
Chr06  31795135  31798558      3423
Chr06  31795244  31795633       389
Chr06  31814532  31844216     29684
Chr06  31819869  31820776       907
Chr06  31821575  31839663     18088
Chr06  31850386  31850751       365
Chr06  31873883  31874244       361
Chr06  31882703  31883018       315
Chr06  31897635  31899221      1586
Chr06  31897652  31903397      5745
Chr06  31908718  31916373      7655
Chr06  31912086  31914759      2673
Chr06  31914580  31914957       377
Chr06  31917693  32153981    236288
Chr06  31919199  31919609       410
Chr06  31922517  31927615      5098
Chr06  31923172  31927630      4458
Chr06  31923579  31929101      5522
Chr06  31923898  31949223     25325
Chr06  31924373  31948502     24129
Chr06  31927629  31952403     24774
Chr06  31959554  31968208      8654
Chr06  31990036  32192883    202847
Chr06  32010187  32231206    221019
Chr06  32073166  32780207    707041
Chr06  32096585  32099540      2955
Chr06  32102119  32102490       371
Chr06  32118422  32120054      1632
Chr06  32149416  32151558      2142
Chr06  32149636  32151166      1530
Chr06  32149854  32154231      4377
Chr06  32150770  32153935      3165
Chr06  32152149  32152479       330
Chr06  32152868  32153181       313
Chr06  32153279  32153728       449
Chr06  32154738  32155055       317
Chr06  32256362  32256685       323
Chr06  32256879  32257197       318
Chr06  32257315  32257635       320
Chr06  32272562  32290120     17558
Chr06  32272569  32287951     15382
Chr06  32272838  32274502      1664
Chr06  32274221  32274572       351
Chr06  32312082  32313507      1425
Chr06  32352001  32352389       388
Chr06  32464574  32466047      1473
Chr06  32468284  32543522     75238
Chr06  32469941  32507524     37583
Chr06  32501135  32501470       335
Chr06  32503098  32671998    168900
Chr06  32508035  32510228      2193
Chr06  32551746  32552070       324
Chr06  32642261  32642615       354
Chr06  32644426  32664096     19670
Chr06  32646738  32647116       378
Chr06  32647237  32664087     16850
Chr06  32671250  32671571       321
Chr06  32685536  32710131     24595
Chr06  32727705  32728065       360
Chr06  32728280  32728591       311
Chr06  32729108  32729423       315
Chr06  32730707  32750704     19997
Chr06  32731252  32731686       434
Chr06  32750938  32751319       381
Chr06  32755984  32756365       381
Chr06  32756233  32780191     23958
Chr06  32779216  32779567       351
Chr06  33082069  33082428       359
Chr06  33113941  33114334       393
Chr06  33114438  33114824       386
Chr06  33116335  33121825      5490
Chr06  33126283  33129906      3623
Chr06  33278553  33278942       389
Chr06  33597254  33597335        81
Chr06  33780017  33780420       403
Chr06  33842147  33882330     40183
Chr06  33854353  33854716       363
Chr06  33864472  33864845       373
Chr06  33865786  33866141       355
Chr06  33866011  33884501     18490
Chr06  33866074  34014002    147928
Chr06  33880533  33884876      4343
Chr06  33880568  33908453     27885
Chr06  33880875  33884895      4020
Chr06  33882348  33882684       336
Chr06  33882471  34039819    157348
Chr06  33883046  33884832      1786
Chr06  33885931  33910152     24221
Chr06  33885951  33960668     74717
Chr06  33885954  33978504     92550
Chr06  33885955  33995996    110041
Chr06  33886098  34008711    122613
Chr06  33886161  33908369     22208
Chr06  33886161  33911394     25233
Chr06  33908716  33959695     50979
Chr06  33908733  34084140    175407
Chr06  33908962  33911762      2800
Chr06  33908965  33910143      1178
Chr06  33910421  33978513     68092
Chr06  33911491  33959762     48271
Chr06  33911884  33978508     66624
Chr06  33912084  33996191     84107
Chr06  33959816  34085831    126015
Chr06  33959882  34014007     54125
Chr06  33959886  33960215       329
Chr06  33960787  34084299    123512
Chr06  33960788  34009806     49018
Chr06  33960789  33994006     33217
Chr06  33961135  34014043     52908
Chr06  33961147  33996020     34873
Chr06  33961890  33962218       328
Chr06  33962083  33978496     16413
Chr06  33964311  33966137      1826
Chr06  33964582  33994031     29449
Chr06  33964791  33965151       360
Chr06  33965037  33965824       787
Chr06  33975992  33976392       400
Chr06  33976678  33977025       347
Chr06  33978525  33978900       375
Chr06  33978619  34014007     35388
Chr06  33978622  33996201     17579
Chr06  33978632  34035149     56517
Chr06  33978879  33979221       342
Chr06  33990411  33990844       433
Chr06  33993349  33993977       628
Chr06  33995987  33996349       362
Chr06  33996115  34038681     42566
Chr06  33996116  34009121     13005
Chr06  33996117  34007753     11636
Chr06  33996237  34008533     12296
Chr06  33996304  34084299     87995
Chr06  34008056  34008401       345
Chr06  34009237  34084303     75066
Chr06  34009957  34014007      4050
Chr06  34009959  34014502      4543
Chr06  34009967  34040964     30997
Chr06  34014091  34014452       361
Chr06  34015119  34039061     23942
Chr06  34034846  34035244       398
Chr06  34035121  34084296     49175
Chr06  34037056  34086557     49501
Chr06  34037678  34085564     47886
Chr06  34038391  34040481      2090
Chr06  34039182  34039549       367
Chr06  34039752  34040117       365
Chr06  34040112  34040509       397
Chr06  34040602  34084149     43547
Chr06  34040611  34085711     45100
Chr06  34084298  34084669       371
Chr06  34085428  34087115      1687
Chr06  34226610  34227640      1030
Chr06  34227196  34227559       363
Chr06  34328954  34346742     17788
Chr06  34350513  34373678     23165
Chr06  34356390  34357668      1278
Chr06  34418264  34419430      1166
Chr06  34451991  34452019        28
Chr06  34470222  34479990      9768
Chr06  35083599  35083950       351
Chr06  35084246  35084574       328
Chr06  35406233  35414034      7801
Chr06  36157458  36157520        62
Chr06  36305822  36306195       373
Chr06  36306359  36306726       367
Chr06  36313090  36313124        34
Chr06  37210483  37210851       368
Chr06  37338344  37338741       397
Chr06  37372725  37373073       348
Chr06  37383865  37384258       393
Chr06  37961624  37962001       377
Chr06  38362874  39419557   1056683
Chr06  38536442  38536798       356
Chr06  38540163  38540206        43
Chr06  38548977  38549350       373
Chr06  38583975  38585636      1661
Chr06  38720666  38720696        30
Chr06  38751883  38751913        30
Chr06  38771415  38771436        21
Chr06  38792551  38792624        73
Chr06  38797700  38799552      1852
Chr06  38850430  38850927       497
Chr06  38867728  38873937      6209
Chr06  38892943  38896021      3078
Chr06  38982592  38982823       231
Chr06  39097884  39097924        40
Chr06  39188754  39189970      1216
Chr06  39206044  39206080        36
Chr06  39248207  39248258        51
Chr06  39391721  39391742        21
Chr06  39571488  39574404      2916
Chr06  39741313  39741346        33
Chr06  39749321  39749575       254
Chr06  39864038  39864114        76
Chr06  39909074  39909103        29
Chr06  40038642  40044045      5403
Chr06  40064085  40064441       356
Chr06  40150581  40154113      3532
Chr06  40201028  40204967      3939
Chr06  40232259  40232299        40
Chr06  40244101  40245335      1234
Chr06  40258042  40258398       356
Chr06  40273524  40273591        67
Chr06  40365639  40365808       169
Chr06  40434374  40434415        41
Chr06  40667793  40668163       370
Chr06  40793682  40796823      3141
Chr06  40909373  40909414        41
Chr06  41082224  41082547       323
Chr06  41151463  41256357    104894
Chr06  41206500  41207455       955
Chr06  41215359  41215391        32
Chr06  41291514  41291910       396
Chr06  41515261  41515349        88
Chr06  41524729  41525139       410
Chr06  41592207  41592584       377
Chr06  41686761  41686793        32
Chr06  41702317  41702379        62
Chr06  41713446  41713465        19
Chr06  41757360  41760042      2682
Chr06  41804160  41813663      9503
Chr06  41880217  41881362      1145
Chr06  41946593  41946949       356
Chr06  42104232  42104266        34
Chr06  42277807  46771176   4493369
Chr06  42794782  42860571     65789
Chr06  42919334  42919811       477
Chr06  42991052  42991098        46
Chr06  43410614  47869322   4458708
Chr06  43618894  43619985      1091
Chr06  43636144  43638173      2029
Chr06  43745429  43746074       645
Chr06  43898829  43901084      2255
Chr06  44061348  44077447     16099
Chr06  44143870  44143890        20
Chr06  44178205  44178247        42
Chr06  44354857  44355750       893
Chr06  44361372  44361789       417
Chr06  44367495  44367566        71
Chr06  44385248  44385460       212
Chr06  44414576  44789838    375262
Chr06  44436495  44523633     87138
Chr06  44531561  44532041       480
Chr06  44791546  44792452       906
Chr06  45091451  45234904    143453
Chr06  45179639  45290993    111354
Chr06  45557312  45557376        64
Chr06  45669694  45725535     55841
Chr06  45748631  45748956       325
Chr06  45803624  45803662        38
Chr06  45947523  45947906       383
Chr06  46013188  46035450     22262
Chr06  46030287  46030305        18
Chr06  46039730  46039764        34
Chr06  46045799  46045837        38
Chr06  46073607  46074448       841
Chr06  46081222  46082905      1683
Chr06  46087565  46099076     11511
Chr06  46213827  46221105      7278
Chr06  46388430  46399546     11116
Chr06  46388637  46425759     37122
Chr06  46495374  46495429        55
Chr06  46500272  46500469       197
Chr06  46599491  46599888       397
Chr06  46784889  46786649      1760
Chr06  46904510  46904542        32
Chr06  47060401  47060823       422
Chr06  47308592  47313690      5098
Chr06  47342525  47342556        31
Chr06  47534272  47547396     13124
Chr06  47757647  47757678        31
Chr06  47819619  47819650        31
Chr06  47834795  47834866        71
Chr06  47861647  47861771       124
Chr06  47865080  47865102        22
Chr06  48562489  48562579        90
Chr06  48660981  48661027        46
Chr06  48673562  48673940       378
Chr06  48721035  48721419       384
Chr06  48773671  48773731        60
Chr06  48802454  48822811     20357
Chr06  48805489  48822859     17370
Chr06  48864978  48869077      4099
Chr06  49272840  49272915        75
Chr06  49357542  49362621      5079
Chr06  49370529  49371151       622
Chr06  49612997  49613029        32
Chr06  49690013  49690080        67
Chr06  49809963  49809991        28
Chr06  49939564  49939603        39
Chr06  50157547  50158587      1040
Chr06  50182323  50182422        99
Chr06  50245156  50250425      5269
Chr06  50256747  50261330      4583
Chr06  50273308  50273792       484
Chr06  50499486  50499512        26
Chr06  50635971  50638258      2287
Chr06  50970680  50970714        34
Chr06  50976913  50977189       276
Chr06  51305471  51305612       141
Chr07     69916   4060465   3990549
Chr07    125136    130765      5629
Chr07    141765    141797        32
Chr07    373452    373481        29
Chr07    610586    610629        43
Chr07    663699    663743        44
Chr07    871029    873294      2265
Chr07    874569    874670       101
Chr07   1114274   1114481       207
Chr07   1159146   1159177        31
Chr07   1202239   1202359       120
Chr07   2500278   2500314        36
Chr07   2592905   2592938        33
Chr07   2632694   2632737        43
Chr07   2661837   2661870        33
Chr07   2707968   2711166      3198
Chr07   2887341   2888042       701
Chr07   3084199   3084260        61
Chr07   3100446   3100489        43
Chr07   3152167   3152487       320
Chr07   3380221   3380252        31
Chr07   3394489   7255169   3860680
Chr07   3781496   3782642      1146
Chr07   3969803   3969863        60
Chr07   4418976   4419025        49
Chr07   4536505   4536557        52
Chr07   4537701   4537725        24
Chr07   5113581   5113941       360
Chr07   5210865   5211515       650
Chr07   5258525   5258546        21
Chr07   5464215   5475622     11407
Chr07   5558274   5559426      1152
Chr07   5561950   5561975        25
Chr07   5575360   5606437     31077
Chr07   5577908   5727096    149188
Chr07   5585817   5629763     43946
Chr07   5602474   5720555    118081
Chr07   5615677   5736832    121155
Chr07   5616577   5738016    121439
Chr07   5707599   5707666        67
Chr07   5759264   5759284        20
Chr07   5761766   5761923       157
Chr07   5763597   5766768      3171
Chr07   5767243   5768753      1510
Chr07   5792405   5797854      5449
Chr07   5820297   5863544     43247
Chr07   5824417   5867102     42685
Chr07   5868699   5894759     26060
Chr07   5946390   5947425      1035
Chr07   6503398   6503442        44
Chr07   6515929   6515989        60
Chr07   6518821   6518906        85
Chr07   6759505   6764431      4926
Chr07   6786713   6786740        27
Chr07   6970676   6972932      2256
Chr07   7104642   7108407      3765
Chr07   7111524   7116864      5340
Chr07   7200765   7201223       458
Chr07   7312906   7312983        77
Chr07   7350024   7352946      2922
Chr07   7473317  40307226  32833909
Chr07   7504418   7509357      4939
Chr07   7681246   7711981     30735
Chr07   7691298   7691425       127
Chr07   7739658  31238198  23498540
Chr07   7794432   7794456        24
Chr07   7936111   7936188        77
Chr07   7987337   7987395        58
Chr07   8056219   8056248        29
Chr07   8071192   8071289        97
Chr07   8130306   8130791       485
Chr07   8132790   8135058      2268
Chr07   8170004   8171918      1914
Chr07   8313493   8317393      3900
Chr07   8349883   8349978        95
Chr07   8947168   8976823     29655
Chr07   8994375  41692339  32697964
Chr07   9001931   9002006        75
Chr07   9036313   9036345        32
Chr07   9037897   9038498       601
Chr07   9302711   9326581     23870
Chr07   9588068   9589555      1487
Chr07  10049011  10052444      3433
Chr07  10472721  10484757     12036
Chr07  10564282  10564781       499
Chr07  10824355  10827623      3268
Chr07  10903192  10903235        43
Chr07  10971738  10972065       327
Chr07  11250213  11250567       354
Chr07  11250807  11251181       374
Chr07  12898156  29812895  16914739
Chr07  13424583  13424740       157
Chr07  13493424  38174275  24680851
Chr07  13525336  13529046      3710
Chr07  13592007  13592069        62
Chr07  14917186  14917215        29
Chr07  14930040  14936280      6240
Chr07  14960284  14962863      2579
Chr07  14968959  14975042      6083
Chr07  15134095  15134147        52
Chr07  15292684  15294021      1337
Chr07  15680307  15680710       403
Chr07  15685427  15685464        37
Chr07  15686007  15686501       494
Chr07  15742295  15742323        28
Chr07  16119440  16120617      1177
Chr07  16128222  16128276        54
Chr07  16252883  26186534   9933651
Chr07  16676330  18115443   1439113
Chr07  16856572  16857233       661
Chr07  17382820  17382849        29
Chr07  17389139  17389553       414
Chr07  17414894  17414919        25
Chr07  17449648  17449726        78
Chr07  17736894  17737148       254
Chr07  17762073  17762140        67
Chr07  18539069  18539375       306
Chr07  19060008  19060050        42
Chr07  19087470  19088150       680
Chr07  19176392  19176426        34
Chr07  19230300  25166001   5935701
Chr07  19281176  19287588      6412
Chr07  19854022  19854137       115
Chr07  19938397  19938443        46
Chr07  19951803  19986982     35179
Chr07  20152713  20152935       222
Chr07  20222216  20231908      9692
Chr07  20315314  20315864       550
Chr07  20496978  20497228       250
Chr07  20778421  20794760     16339
Chr07  20801045  20802189      1144
Chr07  20840610  20840933       323
Chr07  20841730  20842099       369
Chr07  20843652  20844011       359
Chr07  20844323  20848817      4494
Chr07  20847366  20847733       367
Chr07  20848484  20848814       330
Chr07  20972198  20972548       350
Chr07  21278608  21278988       380
Chr07  21370750  21370775        25
Chr07  21664629  21685191     20562
Chr07  21887116  21887472       356
Chr07  21887592  21887952       360
Chr07  22009303  22020810     11507
Chr07  22009309  22019013      9704
Chr07  22022057  22132069    110012
Chr07  22036526  22040999      4473
Chr07  22116453  22116875       422
Chr07  22124271  22124630       359
Chr07  22125599  22125929       330
Chr07  22126962  22128370      1408
Chr07  22129904  22142611     12707
Chr07  22153231  22153577       346
Chr07  22160068  22160454       386
Chr07  22275446  22276959      1513
Chr07  22347361  22347726       365
Chr07  22348695  22349020       325
Chr07  22349222  22349599       377
Chr07  22389856  22394513      4657
Chr07  22389868  22390623       755
Chr07  22413320  22424334     11014
Chr07  22470978  22471303       325
Chr07  22502080  22502493       413
Chr07  22541816  22542306       490
Chr07  22542463  22545190      2727
Chr07  22542842  22543145       303
Chr07  22588174  22617035     28861
Chr07  22606739  22618323     11584
Chr07  22606759  22617310     10551
Chr07  22616697  22617024       327
Chr07  22618032  22618359       327
Chr07  22651112  22651502       390
Chr07  22653399  22653769       370
Chr07  22663007  22663402       395
Chr07  22665051  22665467       416
Chr07  22673965  22674349       384
Chr07  22734114  22735583      1469
Chr07  22737466  22737840       374
Chr07  22757256  22757628       372
Chr07  22824045  31951467   9127422
Chr07  22922728  22922745        17
Chr07  22963839  22963867        28
Chr07  23080932  23085434      4502
Chr07  23251193  23251909       716
Chr07  23273713  23273989       276
Chr07  23306407  23306781       374
Chr07  23337630  23337666        36
Chr07  23497355  23497420        65
Chr07  23531083  30460853   6929770
Chr07  23533722  23535867      2145
Chr07  23537994  23538040        46
Chr07  23574431  23574662       231
Chr07  23592533  23593086       553
Chr07  23595280  23595580       300
Chr07  23630887  24427039    796152
Chr07  23660947  23661278       331
Chr07  23662827  23663188       361
Chr07  23663290  23663648       358
Chr07  23737871  23738239       368
Chr07  23738644  23738963       319
Chr07  23850437  23850829       392
Chr07  23874051  23881000      6949
Chr07  23944448  23946614      2166
Chr07  24033795  24034204       409
Chr07  24162364  24162705       341
Chr07  24520432  24529987      9555
Chr07  24651042  24660800      9758
Chr07  24667605  24672544      4939
Chr07  24670190  24671992      1802
Chr07  24670194  24675413      5219
Chr07  24672205  24677028      4823
Chr07  24676715  24683195      6480
Chr07  24683713  24699763     16050
Chr07  24703297  24758173     54876
Chr07  24712064  24717074      5010
Chr07  24717283  24717811       528
Chr07  24717900  24732760     14860
Chr07  24719794  24732903     13109
Chr07  24722497  24726388      3891
Chr07  24722533  24728616      6083
Chr07  24727401  24738451     11050
Chr07  24732863  24762976     30113
Chr07  24734539  24735290       751
Chr07  24735386  24735909       523
Chr07  24736428  24758182     21754
Chr07  24736524  24737736      1212
Chr07  24740689  24758728     18039
Chr07  24836618  24836660        42
Chr07  24920764  24921069       305
Chr07  25284859  25285280       421
Chr07  25349979  25359749      9770
Chr07  25396593  25397019       426
Chr07  25706282  25706301        19
Chr07  25717042  25717075        33
Chr07  25862561  25862883       322
Chr07  26057835  26063913      6078
Chr07  26414875  26415248       373
Chr07  26416531  26416855       324
Chr07  26486005  26486073        68
Chr07  26567601  26567930       329
Chr07  26575661  26575898       237
Chr07  26631210  26632407      1197
Chr07  26631237  26631541       304
Chr07  26631713  26633026      1313
Chr07  26631720  26645417     13697
Chr07  26631726  26634394      2668
Chr07  26632844  26633187       343
Chr07  26633302  26639602      6300
Chr07  26633371  26633733       362
Chr07  26633829  26639029      5200
Chr07  26634469  26644253      9784
Chr07  26634561  26634909       348
Chr07  26636573  26636896       323
Chr07  26639707  26643986      4279
Chr07  26642942  26662349     19407
Chr07  26643060  26646203      3143
Chr07  26643065  26649094      6029
Chr07  26644077  26651197      7120
Chr07  26645479  26646110       631
Chr07  26646385  26662350     15965
Chr07  26649227  26661451     12224
Chr07  26649240  26650222       982
Chr07  26649251  26650793      1542
Chr07  26662934  26663302       368
Chr07  26663537  26663900       363
Chr07  26674749  26675053       304
Chr07  26710768  26754849     44081
Chr07  26734193  26734599       406
Chr07  26737412  26737744       332
Chr07  26737616  26755671     18055
Chr07  26738224  26738544       320
Chr07  26738766  26739127       361
Chr07  26739603  26740546       943
Chr07  26740130  26755621     15491
Chr07  26742918  26837114     94196
Chr07  26753880  26754947      1067
Chr07  26754222  26890983    136761
Chr07  26754997  26755351       354
Chr07  26846669  26847043       374
Chr07  26847735  26849492      1757
Chr07  26847830  26850056      2226
Chr07  26848374  26849237       863
Chr07  26851824  26888157     36333
Chr07  26852378  26887412     35034
Chr07  26872212  26872577       365
Chr07  26887891  26888209       318
Chr07  26890135  26890455       320
Chr07  26890546  26890922       376
Chr07  27218000  27218111       111
Chr07  28088103  31600540   3512437
Chr07  28214099  28234792     20693
Chr07  28306421  28306767       346
Chr07  28363155  28363499       344
Chr07  28465384  28465491       107
Chr07  28959930  28960312       382
Chr07  29002619  29002960       341
Chr07  29055462  29055790       328
Chr07  29103905  29113963     10058
Chr07  29753551  29753652       101
Chr07  29924468  29924800       332
Chr07  30031712  30033403      1691
Chr07  30337891  30338277       386
Chr07  30338397  30338771       374
Chr07  30587728  30588103       375
Chr07  30663670  30664040       370
Chr07  32260194  32260581       387
Chr07  32281336  32281396        60
Chr07  32356096  32381561     25465
Chr07  32378136  32380073      1937
Chr07  32379298  32380559      1261
Chr07  32380681  32391567     10886
Chr07  32383828  32393641      9813
Chr07  32388621  32393633      5012
Chr07  32392222  32392587       365
Chr07  32595177  32595592       415
Chr07  32877909  32886627      8718
Chr07  33300511  33300814       303
Chr07  35427678  35436931      9253
Chr07  35529550  35529601        51
Chr07  35825826  35825967       141
