Chr			Length
Chr05			371
Chr05			371
Chr05			372
Chr05			372
Chr05			372
Chr05			375
Chr05			375
Chr05			376
Chr05			376
Chr05			376
Chr05			376
Chr05			377
Chr05			378
Chr05			379
Chr05			379
Chr05			379
Chr05			380
Chr05			380
Chr05			381
Chr05			381
Chr05			382
Chr05			382
Chr05			383
Chr05			383
Chr05			384
Chr05			385
Chr05			385
Chr05			385
Chr05			386
Chr05			387
Chr05			388
Chr05			389
Chr05			389
Chr05			390
Chr05			391
Chr05			394
Chr05			395
Chr05			395
Chr05			395
Chr05			396
Chr05			397
Chr05			399
Chr05			401
Chr05			403
Chr05			404
Chr05			404
Chr05			405
Chr05			405
Chr05			406
Chr05			407
Chr05			411
Chr05			413
Chr05			415
Chr05			426
Chr05			427
Chr05			432
Chr05			434
Chr05			447
Chr05			448
Chr05			452
Chr05			457
Chr05			458
Chr05			469
Chr05			477
Chr05			511
Chr05			537
Chr05			563
Chr05			568
Chr05			574
Chr05			579
Chr05			614
Chr05			658
Chr05			682
Chr05			794
Chr05			795
Chr05			834
Chr05			837
Chr05			838
Chr05			849
Chr05			863
Chr05			874
Chr05			933
Chr05			982
Chr05			1071
Chr05			1111
Chr05			1114
Chr05			1122
Chr05			1133
Chr05			1142
Chr05			1206
Chr05			1252
Chr05			1268
Chr05			1294
Chr05			1339
Chr05			1400
Chr05			1405
Chr05			1436
Chr05			1453
Chr05			1458
Chr05			1523
Chr05			1539
Chr05			1549
Chr05			1585
Chr05			1588
Chr05			1595
Chr05			1596
Chr05			1626
Chr05			1737
Chr05			1757
Chr05			1775
Chr05			1804
Chr05			1908
Chr05			2011
Chr05			2115
Chr05			2252
Chr05			2297
Chr05			2329
Chr05			2460
Chr05			2571
Chr05			2725
Chr05			2954
Chr05			2978
Chr05			3062
Chr05			3202
Chr05			3204
Chr05			3217
Chr05			3386
Chr05			3641
Chr05			3646
Chr05			3706
Chr05			4006
Chr05			4198
Chr05			4226
Chr05			4618
Chr05			4765
Chr05			4802
Chr05			4881
Chr05			4884
Chr05			4967
Chr05			5226
Chr05			5374
Chr05			5386
Chr05			5419
Chr05			5463
Chr05			5504
Chr05			5576
Chr05			5707
Chr05			6078
Chr05			6163
Chr05			6205
Chr05			6760
Chr05			6997
Chr05			7357
Chr05			7439
Chr05			7562
Chr05			9334
Chr05			9701
Chr05			9801
Chr05			10313
Chr05			11426
Chr05			11624
Chr05			11785
Chr05			13198
Chr05			14047
Chr05			15018
Chr05			16325
Chr05			16626
Chr05			18535
Chr05			18586
Chr05			19284
Chr05			19340
Chr05			19587
Chr05			19686
Chr05			20062
Chr05			20234
Chr05			21158
Chr05			21854
Chr05			22285
Chr05			23243
Chr05			23672
Chr05			24756
Chr05			25616
Chr05			27021
Chr05			28227
Chr05			39306
Chr05			43454
Chr05			44293
Chr05			48785
Chr05			50247
Chr05			50307
Chr05			50546
Chr05			50917
Chr05			51194
Chr05			58429
Chr05			68042
Chr05			75297
Chr05			79706
Chr05			84479
Chr05			116566
Chr05			122434
Chr05			123154
Chr05			139765
Chr05			153665
Chr05			157720
Chr05			158593
Chr05			197724
Chr05			212326
Chr05			229513
Chr05			336634
Chr05			486926
Chr05			571022
Chr05			3399942
Chr05			4110114
Chr05			4164725
Chr05			5477278
Chr05			5488807
Chr05			5497326
Chr05			5501297
Chr05			8886003
Chr05			8917243
Chr05			21233681
Chr05			29581261
Chr05			29702896
the total of Chr05 is 344


Chr06			18
Chr06			18
Chr06			18
Chr06			19
Chr06			20
Chr06			20
Chr06			21
Chr06			21
Chr06			21
Chr06			21
Chr06			21
Chr06			22
Chr06			22
Chr06			23
Chr06			24
Chr06			25
Chr06			26
Chr06			27
Chr06			27
Chr06			27
Chr06			28
Chr06			28
Chr06			28
Chr06			28
Chr06			28
Chr06			28
Chr06			28
Chr06			28
Chr06			29
Chr06			29
Chr06			30
Chr06			30
Chr06			30
Chr06			30
Chr06			31
Chr06			31
Chr06			31
Chr06			31
Chr06			32
Chr06			32
Chr06			32
Chr06			32
Chr06			32
Chr06			32
Chr06			32
Chr06			32
Chr06			32
Chr06			32
Chr06			33
Chr06			33
Chr06			33
Chr06			33
Chr06			34
Chr06			34
Chr06			34
Chr06			34
Chr06			34
Chr06			34
Chr06			34
Chr06			35
Chr06			36
Chr06			36
Chr06			37
Chr06			37
Chr06			38
Chr06			38
Chr06			38
Chr06			38
Chr06			38
Chr06			39
Chr06			39
Chr06			40
Chr06			40
Chr06			40
Chr06			40
Chr06			40
Chr06			41
Chr06			41
Chr06			41
Chr06			41
Chr06			41
Chr06			42
Chr06			42
Chr06			43
Chr06			44
Chr06			45
Chr06			46
Chr06			46
Chr06			46
Chr06			49
Chr06			51
Chr06			51
Chr06			51
Chr06			51
Chr06			51
Chr06			52
Chr06			52
Chr06			52
Chr06			52
Chr06			53
Chr06			53
Chr06			55
Chr06			55
Chr06			55
Chr06			56
Chr06			57
Chr06			58
Chr06			60
Chr06			61
Chr06			62
Chr06			62
Chr06			62
Chr06			63
Chr06			64
Chr06			67
Chr06			67
Chr06			68
Chr06			69
Chr06			70
Chr06			70
Chr06			70
Chr06			71
Chr06			71
Chr06			72
Chr06			73
Chr06			75
Chr06			76
Chr06			81
Chr06			82
Chr06			86
Chr06			88
Chr06			88
Chr06			90
Chr06			90
Chr06			92
Chr06			92
Chr06			93
Chr06			97
Chr06			97
Chr06			97
Chr06			98
Chr06			99
Chr06			100
Chr06			100
Chr06			101
Chr06			102
Chr06			108
Chr06			116
Chr06			121
Chr06			123
Chr06			124
Chr06			139
Chr06			140
Chr06			140
Chr06			141
Chr06			151
Chr06			163
Chr06			167
Chr06			169
Chr06			178
Chr06			182
Chr06			184
Chr06			188
Chr06			189
Chr06			197
Chr06			211
Chr06			211
Chr06			211
Chr06			212
Chr06			222
Chr06			223
Chr06			231
Chr06			254
Chr06			254
Chr06			256
Chr06			266
Chr06			276
Chr06			281
Chr06			283
Chr06			306
Chr06			307
Chr06			310
Chr06			311
Chr06			313
Chr06			314
Chr06			315
Chr06			315
Chr06			316
Chr06			317
Chr06			318
Chr06			319
Chr06			320
Chr06			320
Chr06			320
Chr06			321
Chr06			321
Chr06			323
Chr06			323
Chr06			323
Chr06			324
Chr06			325
Chr06			327
Chr06			328
Chr06			328
Chr06			329
Chr06			329
Chr06			330
Chr06			333
Chr06			334
Chr06			335
Chr06			336
Chr06			337
Chr06			337
Chr06			340
Chr06			342
Chr06			345
Chr06			347
Chr06			347
Chr06			348
Chr06			351
Chr06			351
Chr06			351
Chr06			351
Chr06			351
Chr06			354
Chr06			355
Chr06			356
Chr06			356
Chr06			356
Chr06			356
Chr06			357
Chr06			359
Chr06			360
Chr06			360
Chr06			360
Chr06			360
Chr06			361
Chr06			361
Chr06			362
Chr06			362
Chr06			362
Chr06			362
Chr06			363
Chr06			363
Chr06			363
Chr06			365
Chr06			365
Chr06			365
Chr06			366
Chr06			366
Chr06			366
Chr06			367
Chr06			367
Chr06			367
Chr06			367
Chr06			368
Chr06			368
Chr06			369
Chr06			369
Chr06			370
Chr06			370
Chr06			371
Chr06			371
Chr06			371
Chr06			371
Chr06			372
Chr06			372
Chr06			373
Chr06			373
Chr06			373
Chr06			373
Chr06			373
Chr06			373
Chr06			373
Chr06			374
Chr06			374
Chr06			374
Chr06			375
Chr06			376
Chr06			376
Chr06			377
Chr06			377
Chr06			377
Chr06			377
Chr06			378
Chr06			378
Chr06			379
Chr06			381
Chr06			381
Chr06			381
Chr06			382
Chr06			383
Chr06			384
Chr06			384
Chr06			384
Chr06			384
Chr06			386
Chr06			386
Chr06			388
Chr06			389
Chr06			389
Chr06			389
Chr06			390
Chr06			393
Chr06			393
Chr06			396
Chr06			397
Chr06			397
Chr06			397
Chr06			398
Chr06			398
Chr06			400
Chr06			401
Chr06			402
Chr06			403
Chr06			405
Chr06			408
Chr06			408
Chr06			409
Chr06			410
Chr06			410
Chr06			412
Chr06			414
Chr06			415
Chr06			417
Chr06			419
Chr06			422
Chr06			427
Chr06			433
Chr06			434
Chr06			449
Chr06			477
Chr06			480
Chr06			484
Chr06			497
Chr06			512
Chr06			535
Chr06			535
Chr06			545
Chr06			591
Chr06			599
Chr06			622
Chr06			627
Chr06			628
Chr06			645
Chr06			724
Chr06			787
Chr06			809
Chr06			841
Chr06			893
Chr06			906
Chr06			907
Chr06			911
Chr06			932
Chr06			944
Chr06			955
Chr06			964
Chr06			989
Chr06			1030
Chr06			1033
Chr06			1040
Chr06			1043
Chr06			1051
Chr06			1091
Chr06			1106
Chr06			1128
Chr06			1145
Chr06			1152
Chr06			1166
Chr06			1170
Chr06			1171
Chr06			1178
Chr06			1187
Chr06			1188
Chr06			1211
Chr06			1216
Chr06			1234
Chr06			1257
Chr06			1278
Chr06			1368
Chr06			1425
Chr06			1457
Chr06			1473
Chr06			1503
Chr06			1530
Chr06			1586
Chr06			1632
Chr06			1661
Chr06			1664
Chr06			1683
Chr06			1687
Chr06			1715
Chr06			1760
Chr06			1786
Chr06			1826
Chr06			1852
Chr06			1911
Chr06			1936
Chr06			1985
Chr06			2014
Chr06			2019
Chr06			2029
Chr06			2090
Chr06			2100
Chr06			2138
Chr06			2142
Chr06			2162
Chr06			2164
Chr06			2165
Chr06			2193
Chr06			2255
Chr06			2269
Chr06			2287
Chr06			2402
Chr06			2630
Chr06			2673
Chr06			2682
Chr06			2800
Chr06			2916
Chr06			2955
Chr06			3044
Chr06			3078
Chr06			3131
Chr06			3141
Chr06			3165
Chr06			3228
Chr06			3230
Chr06			3423
Chr06			3532
Chr06			3623
Chr06			3830
Chr06			3939
Chr06			4020
Chr06			4050
Chr06			4099
Chr06			4116
Chr06			4339
Chr06			4343
Chr06			4377
Chr06			4458
Chr06			4543
Chr06			4583
Chr06			4589
Chr06			4663
Chr06			4993
Chr06			5079
Chr06			5098
Chr06			5098
Chr06			5151
Chr06			5269
Chr06			5300
Chr06			5377
Chr06			5403
Chr06			5490
Chr06			5513
Chr06			5522
Chr06			5531
Chr06			5538
Chr06			5745
Chr06			6209
Chr06			6225
Chr06			6390
Chr06			6491
Chr06			6720
Chr06			6932
Chr06			6967
Chr06			7172
Chr06			7278
Chr06			7655
Chr06			7736
Chr06			7801
Chr06			8552
Chr06			8654
Chr06			8657
Chr06			9253
Chr06			9254
Chr06			9263
Chr06			9271
Chr06			9274
Chr06			9278
Chr06			9328
Chr06			9392
Chr06			9503
Chr06			9725
Chr06			9727
Chr06			9768
Chr06			9895
Chr06			10006
Chr06			10082
Chr06			10660
Chr06			10735
Chr06			10801
Chr06			10869
Chr06			11116
Chr06			11511
Chr06			11636
Chr06			11859
Chr06			12296
Chr06			12387
Chr06			12424
Chr06			13005
Chr06			13124
Chr06			14189
Chr06			15095
Chr06			15382
Chr06			15820
Chr06			16082
Chr06			16099
Chr06			16413
Chr06			16557
Chr06			16850
Chr06			16892
Chr06			17027
Chr06			17370
Chr06			17490
Chr06			17558
Chr06			17579
Chr06			17788
Chr06			17887
Chr06			18088
Chr06			18471
Chr06			18490
Chr06			19470
Chr06			19670
Chr06			19997
Chr06			20357
Chr06			22208
Chr06			22262
Chr06			23165
Chr06			23867
Chr06			23942
Chr06			23958
Chr06			24129
Chr06			24221
Chr06			24499
Chr06			24595
Chr06			24613
Chr06			24774
Chr06			24833
Chr06			24848
Chr06			25233
Chr06			25325
Chr06			25351
Chr06			25984
Chr06			26211
Chr06			26273
Chr06			27885
Chr06			29394
Chr06			29449
Chr06			29684
Chr06			29712
Chr06			30752
Chr06			30997
Chr06			33217
Chr06			34873
Chr06			35388
Chr06			37122
Chr06			37583
Chr06			39341
Chr06			39370
Chr06			40183
Chr06			42566
Chr06			43547
Chr06			45100
Chr06			45128
Chr06			46974
Chr06			47886
Chr06			48271
Chr06			49018
Chr06			49175
Chr06			49501
Chr06			50979
Chr06			51158
Chr06			52908
Chr06			54125
Chr06			55841
Chr06			56517
Chr06			65789
Chr06			66624
Chr06			68092
Chr06			72916
Chr06			74717
Chr06			75066
Chr06			75218
Chr06			75238
Chr06			75722
Chr06			77806
Chr06			80635
Chr06			81791
Chr06			82742
Chr06			83395
Chr06			83811
Chr06			84107
Chr06			84218
Chr06			85098
Chr06			87138
Chr06			87995
Chr06			88800
Chr06			92550
Chr06			96505
Chr06			104894
Chr06			105509
Chr06			110041
Chr06			111354
Chr06			122613
Chr06			123512
Chr06			126015
Chr06			143453
Chr06			147928
Chr06			154433
Chr06			157348
Chr06			168900
Chr06			175407
Chr06			202847
Chr06			221019
Chr06			236288
Chr06			375262
Chr06			707041
Chr06			789575
Chr06			994254
Chr06			1056683
Chr06			2258733
Chr06			2384050
Chr06			2774111
Chr06			3147717
Chr06			3148766
Chr06			3149004
Chr06			3231475
Chr06			4458708
Chr06			4493369
Chr06			6763451
Chr06			10145437
Chr06			13776616
Chr06			15084956
Chr06			15248140
Chr06			22049882
Chr06			25296847
Chr06			26595087
Chr06			33107977
the total of Chr06 is 639


Chr07			17
Chr07			17
Chr07			18
Chr07			19
Chr07			20
Chr07			21
Chr07			21
Chr07			24
Chr07			24
Chr07			25
Chr07			25
Chr07			25
Chr07			27
Chr07			28
Chr07			28
Chr07			29
Chr07			29
Chr07			29
Chr07			29
Chr07			29
Chr07			31
Chr07			31
Chr07			32
Chr07			32
Chr07			33
Chr07			33
Chr07			33
Chr07			34
Chr07			36
Chr07			36
Chr07			36
Chr07			37
Chr07			39
Chr07			42
Chr07			42
Chr07			42
Chr07			43
Chr07			43
Chr07			43
Chr07			43
Chr07			44
Chr07			44
Chr07			45
Chr07			46
Chr07			46
Chr07			46
Chr07			48
Chr07			49
Chr07			51
Chr07			51
Chr07			52
Chr07			52
Chr07			54
Chr07			58
Chr07			59
Chr07			60
Chr07			60
Chr07			60
Chr07			61
Chr07			61
Chr07			61
Chr07			62
Chr07			65
Chr07			67
Chr07			67
Chr07			68
Chr07			75
Chr07			77
Chr07			77
Chr07			78
Chr07			80
Chr07			81
Chr07			85
Chr07			92
Chr07			95
Chr07			97
Chr07			101
Chr07			101
Chr07			107
Chr07			111
Chr07			115
Chr07			120
Chr07			124
Chr07			127
Chr07			141
Chr07			157
Chr07			157
Chr07			163
Chr07			207
Chr07			222
Chr07			231
Chr07			237
Chr07			250
Chr07			254
Chr07			276
Chr07			300
Chr07			303
Chr07			303
Chr07			304
Chr07			304
Chr07			305
Chr07			306
Chr07			318
Chr07			319
Chr07			320
Chr07			320
Chr07			320
Chr07			322
Chr07			323
Chr07			323
Chr07			324
Chr07			325
Chr07			325
Chr07			327
Chr07			327
Chr07			327
Chr07			328
Chr07			329
Chr07			330
Chr07			330
Chr07			331
Chr07			332
Chr07			332
Chr07			341
Chr07			341
Chr07			343
Chr07			344
Chr07			346
Chr07			346
Chr07			348
Chr07			350
Chr07			354
Chr07			354
Chr07			356
Chr07			358
Chr07			359
Chr07			359
Chr07			360
Chr07			360
Chr07			361
Chr07			361
Chr07			362
Chr07			363
Chr07			365
Chr07			365
Chr07			365
Chr07			367
Chr07			368
Chr07			368
Chr07			369
Chr07			370
Chr07			370
Chr07			372
Chr07			373
Chr07			374
Chr07			374
Chr07			374
Chr07			374
Chr07			374
Chr07			375
Chr07			376
Chr07			377
Chr07			380
Chr07			382
Chr07			384
Chr07			386
Chr07			386
Chr07			387
Chr07			390
Chr07			392
Chr07			395
Chr07			403
Chr07			406
Chr07			409
Chr07			413
Chr07			414
Chr07			415
Chr07			416
Chr07			421
Chr07			422
Chr07			426
Chr07			428
Chr07			458
Chr07			476
Chr07			485
Chr07			490
Chr07			494
Chr07			499
Chr07			523
Chr07			528
Chr07			550
Chr07			553
Chr07			601
Chr07			631
Chr07			650
Chr07			661
Chr07			680
Chr07			701
Chr07			716
Chr07			751
Chr07			755
Chr07			840
Chr07			863
Chr07			943
Chr07			982
Chr07			1001
Chr07			1035
Chr07			1067
Chr07			1144
Chr07			1146
Chr07			1152
Chr07			1177
Chr07			1197
Chr07			1212
Chr07			1261
Chr07			1313
Chr07			1337
Chr07			1408
Chr07			1453
Chr07			1469
Chr07			1487
Chr07			1510
Chr07			1513
Chr07			1542
Chr07			1691
Chr07			1757
Chr07			1802
Chr07			1914
Chr07			1937
Chr07			2145
Chr07			2166
Chr07			2226
Chr07			2256
Chr07			2265
Chr07			2268
Chr07			2579
Chr07			2668
Chr07			2727
Chr07			2922
Chr07			3143
Chr07			3171
Chr07			3198
Chr07			3268
Chr07			3433
Chr07			3710
Chr07			3765
Chr07			3777
Chr07			3891
Chr07			3900
Chr07			4279
Chr07			4473
Chr07			4494
Chr07			4502
Chr07			4657
Chr07			4700
Chr07			4823
Chr07			4926
Chr07			4939
Chr07			4939
Chr07			5010
Chr07			5012
Chr07			5200
Chr07			5219
Chr07			5340
Chr07			5449
Chr07			5629
Chr07			5713
Chr07			6029
Chr07			6078
Chr07			6083
Chr07			6083
Chr07			6230
Chr07			6240
Chr07			6300
Chr07			6412
Chr07			6480
Chr07			6949
Chr07			7120
Chr07			8718
Chr07			9176
Chr07			9253
Chr07			9555
Chr07			9692
Chr07			9704
Chr07			9758
Chr07			9770
Chr07			9784
Chr07			9813
Chr07			10058
Chr07			10551
Chr07			10886
Chr07			11014
Chr07			11050
Chr07			11407
Chr07			11507
Chr07			11584
Chr07			12036
Chr07			12224
Chr07			12707
Chr07			13109
Chr07			13697
Chr07			14860
Chr07			15491
Chr07			15965
Chr07			16050
Chr07			16339
Chr07			18039
Chr07			18055
Chr07			19407
Chr07			20562
Chr07			20693
Chr07			21754
Chr07			23870
Chr07			25465
Chr07			26060
Chr07			28861
Chr07			29655
Chr07			30113
Chr07			30735
Chr07			31077
Chr07			35034
Chr07			35179
Chr07			36333
Chr07			42685
Chr07			43247
Chr07			43946
Chr07			44081
Chr07			54876
Chr07			94196
Chr07			110012
Chr07			118081
Chr07			121155
Chr07			136761
Chr07			149188
Chr07			796152
Chr07			1439113
Chr07			3512437
Chr07			3860680
Chr07			3990549
Chr07			5935701
Chr07			6929770
Chr07			9127422
Chr07			9933651
Chr07			16914739
Chr07			23498540
Chr07			24680851
Chr07			32697964
Chr07			32833909
the total of Chr07 is 348


Chr08			18
Chr08			20
Chr08			22
Chr08			22
Chr08			22
Chr08			22
Chr08			25
Chr08			26
Chr08			26
Chr08			27
Chr08			27
Chr08			30
Chr08			30
Chr08			31
Chr08			31
Chr08			32
Chr08			32
Chr08			33
Chr08			34
Chr08			35
Chr08			35
Chr08			35
Chr08			36
Chr08			38
Chr08			39
Chr08			40
Chr08			41
Chr08			41
Chr08			43
Chr08			46
Chr08			51
Chr08			52
Chr08			53
Chr08			53
Chr08			53
Chr08			55
Chr08			66
Chr08			69
Chr08			71
Chr08			72
Chr08			76
Chr08			91
Chr08			97
Chr08			142
Chr08			157
Chr08			159
Chr08			163
Chr08			173
Chr08			183
Chr08			188
Chr08			190
Chr08			197
Chr08			212
Chr08			258
Chr08			266
Chr08			270
Chr08			272
Chr08			286
Chr08			294
Chr08			307
Chr08			310
Chr08			313
Chr08			314
Chr08			317
Chr08			321
Chr08			322
Chr08			323
Chr08			330
Chr08			336
Chr08			343
Chr08			343
Chr08			345
Chr08			347
Chr08			348
Chr08			351
Chr08			352
Chr08			353
Chr08			354
Chr08			354
Chr08			356
Chr08			358
Chr08			360
Chr08			360
Chr08			361
Chr08			361
Chr08			365
Chr08			367
Chr08			367
Chr08			367
Chr08			371
Chr08			372
Chr08			373
Chr08			373
Chr08			373
Chr08			376
Chr08			381
Chr08			382
Chr08			382
Chr08			385
Chr08			385
Chr08			386
Chr08			387
Chr08			387
Chr08			388
Chr08			392
Chr08			397
Chr08			397
Chr08			399
Chr08			403
Chr08			405
Chr08			410
Chr08			411
Chr08			412
Chr08			418
Chr08			425
Chr08			431
Chr08			436
Chr08			436
Chr08			491
Chr08			497
Chr08			502
Chr08			527
Chr08			545
Chr08			557
Chr08			558
Chr08			593
Chr08			595
Chr08			605
Chr08			703
Chr08			723
Chr08			795
Chr08			834
Chr08			843
Chr08			856
Chr08			882
Chr08			899
Chr08			907
Chr08			923
Chr08			974
Chr08			1036
Chr08			1098
Chr08			1127
Chr08			1218
Chr08			1283
Chr08			1305
Chr08			1376
Chr08			1431
Chr08			1623
Chr08			1678
Chr08			1716
Chr08			1927
Chr08			2483
Chr08			2753
Chr08			3058
Chr08			3194
Chr08			3232
Chr08			3387
Chr08			3595
Chr08			3761
Chr08			3841
Chr08			4341
Chr08			4614
Chr08			4631
Chr08			4884
Chr08			4916
Chr08			4949
Chr08			5194
Chr08			5509
Chr08			5599
Chr08			5835
Chr08			6196
Chr08			6215
Chr08			8278
Chr08			8701
Chr08			9100
Chr08			9385
Chr08			9660
Chr08			10506
Chr08			12212
Chr08			16065
Chr08			16290
Chr08			20375
Chr08			21055
Chr08			22415
Chr08			24345
Chr08			27625
Chr08			29053
Chr08			29784
Chr08			46876
Chr08			54821
Chr08			56145
Chr08			65525
Chr08			65889
Chr08			67522
Chr08			281024
Chr08			396477
Chr08			436970
Chr08			473119
Chr08			2377419
Chr08			2771486
Chr08			3305476
Chr08			4649193
Chr08			4727692
Chr08			7047371
Chr08			15608592
Chr08			19236366
Chr08			26210494
Chr08			26211734
Chr08			26211791
Chr08			26749595
Chr08			28682220
Chr08			30212193
the total of Chr08 is 212


Chr09			17
Chr09			18
Chr09			19
Chr09			19
Chr09			20
Chr09			20
Chr09			20
Chr09			22
Chr09			23
Chr09			23
Chr09			25
Chr09			25
Chr09			25
Chr09			26
Chr09			26
Chr09			27
Chr09			27
Chr09			27
Chr09			27
Chr09			27
Chr09			28
Chr09			28
Chr09			28
Chr09			29
Chr09			30
Chr09			30
Chr09			30
Chr09			30
Chr09			31
Chr09			31
Chr09			31
Chr09			32
Chr09			32
Chr09			33
Chr09			33
Chr09			33
Chr09			34
Chr09			34
Chr09			34
Chr09			35
Chr09			35
Chr09			36
Chr09			36
Chr09			37
Chr09			38
Chr09			38
Chr09			39
Chr09			40
Chr09			41
Chr09			42
Chr09			42
Chr09			42
Chr09			43
Chr09			43
Chr09			44
Chr09			44
Chr09			45
Chr09			45
Chr09			45
Chr09			45
Chr09			46
Chr09			46
Chr09			46
Chr09			47
Chr09			47
Chr09			47
Chr09			48
Chr09			49
Chr09			49
Chr09			50
Chr09			51
Chr09			51
Chr09			52
Chr09			53
Chr09			53
Chr09			55
Chr09			55
Chr09			55
Chr09			57
Chr09			62
Chr09			63
Chr09			63
Chr09			64
Chr09			65
Chr09			67
Chr09			72
Chr09			75
Chr09			76
Chr09			79
Chr09			81
Chr09			85
Chr09			88
Chr09			88
Chr09			88
Chr09			89
Chr09			92
Chr09			99
Chr09			100
Chr09			101
Chr09			101
Chr09			102
Chr09			102
Chr09			106
Chr09			109
Chr09			109
Chr09			114
Chr09			117
Chr09			123
Chr09			123
Chr09			125
Chr09			130
Chr09			131
Chr09			134
Chr09			138
Chr09			138
Chr09			139
Chr09			148
Chr09			163
Chr09			164
Chr09			173
Chr09			174
Chr09			180
Chr09			200
Chr09			210
Chr09			226
Chr09			237
Chr09			240
Chr09			262
Chr09			279
Chr09			301
Chr09			301
Chr09			302
Chr09			303
Chr09			303
Chr09			309
Chr09			313
Chr09			313
Chr09			314
Chr09			316
Chr09			318
Chr09			319
Chr09			320
Chr09			322
Chr09			322
Chr09			322
Chr09			324
Chr09			324
Chr09			325
Chr09			325
Chr09			326
Chr09			328
Chr09			328
Chr09			329
Chr09			336
Chr09			337
Chr09			337
Chr09			343
Chr09			343
Chr09			345
Chr09			346
Chr09			348
Chr09			348
Chr09			350
Chr09			351
Chr09			351
Chr09			351
Chr09			352
Chr09			353
Chr09			355
Chr09			355
Chr09			355
Chr09			355
Chr09			356
Chr09			356
Chr09			358
Chr09			359
Chr09			359
Chr09			360
Chr09			360
Chr09			362
Chr09			362
Chr09			362
Chr09			363
Chr09			364
Chr09			364
Chr09			365
Chr09			365
Chr09			366
Chr09			367
Chr09			367
Chr09			367
Chr09			367
Chr09			368
Chr09			369
Chr09			369
Chr09			369
Chr09			369
Chr09			370
Chr09			370
Chr09			371
Chr09			371
Chr09			371
Chr09			373
Chr09			375
Chr09			375
Chr09			376
Chr09			376
Chr09			377
Chr09			377
Chr09			377
Chr09			377
Chr09			377
Chr09			378
Chr09			378
Chr09			379
Chr09			379
Chr09			380
Chr09			380
Chr09			381
Chr09			381
Chr09			381
Chr09			381
Chr09			381
Chr09			383
Chr09			383
Chr09			384
Chr09			385
Chr09			386
Chr09			387
Chr09			388
Chr09			388
Chr09			389
Chr09			389
Chr09			390
Chr09			390
Chr09			390
Chr09			391
Chr09			392
Chr09			392
Chr09			393
Chr09			393
Chr09			393
Chr09			394
Chr09			394
Chr09			395
Chr09			395
Chr09			397
Chr09			397
Chr09			398
Chr09			398
Chr09			398
Chr09			399
Chr09			399
Chr09			402
Chr09			403
Chr09			404
Chr09			404
Chr09			404
Chr09			405
Chr09			405
Chr09			405
Chr09			407
Chr09			407
Chr09			408
Chr09			408
Chr09			409
Chr09			410
Chr09			410
Chr09			411
Chr09			412
Chr09			413
Chr09			415
Chr09			422
Chr09			425
Chr09			426
Chr09			426
Chr09			426
Chr09			428
Chr09			430
Chr09			462
Chr09			464
Chr09			469
Chr09			498
Chr09			510
Chr09			521
Chr09			563
Chr09			574
Chr09			585
Chr09			585
Chr09			598
Chr09			605
Chr09			646
Chr09			661
Chr09			664
Chr09			668
Chr09			689
Chr09			706
Chr09			760
Chr09			779
Chr09			819
Chr09			845
Chr09			850
Chr09			854
Chr09			932
Chr09			938
Chr09			951
Chr09			963
Chr09			968
Chr09			973
Chr09			981
Chr09			987
Chr09			1030
Chr09			1075
Chr09			1079
Chr09			1081
Chr09			1088
Chr09			1089
Chr09			1094
Chr09			1141
Chr09			1145
Chr09			1151
Chr09			1174
Chr09			1192
Chr09			1218
Chr09			1251
Chr09			1256
Chr09			1290
Chr09			1316
Chr09			1402
Chr09			1507
Chr09			1612
Chr09			1655
Chr09			1684
Chr09			1698
Chr09			1700
Chr09			1730
Chr09			1868
Chr09			1937
Chr09			2001
Chr09			2012
Chr09			2044
Chr09			2103
Chr09			2168
Chr09			2261
Chr09			2261
Chr09			2262
Chr09			2271
Chr09			2278
Chr09			2280
Chr09			2313
Chr09			2321
Chr09			2323
Chr09			2364
Chr09			2377
Chr09			2396
Chr09			2432
Chr09			2451
Chr09			2480
Chr09			2525
Chr09			2561
Chr09			2562
Chr09			2564
Chr09			2598
Chr09			2686
Chr09			2762
Chr09			2840
Chr09			2957
Chr09			2986
Chr09			3030
Chr09			3042
Chr09			3152
Chr09			3244
Chr09			3284
Chr09			3547
Chr09			3589
Chr09			3642
Chr09			3869
Chr09			3898
Chr09			3920
Chr09			3964
Chr09			4082
Chr09			4095
Chr09			4107
Chr09			4207
Chr09			4213
Chr09			4325
Chr09			4360
Chr09			4440
Chr09			4744
Chr09			4816
Chr09			4818
Chr09			4986
Chr09			5029
Chr09			5220
Chr09			5294
Chr09			5383
Chr09			5508
Chr09			5536
Chr09			5740
Chr09			5788
Chr09			5922
Chr09			6030
Chr09			6328
Chr09			6469
Chr09			6509
Chr09			6753
Chr09			6829
Chr09			6866
Chr09			7224
Chr09			7287
Chr09			7334
Chr09			7607
Chr09			7871
Chr09			8315
Chr09			8477
Chr09			8711
Chr09			8880
Chr09			8925
Chr09			9030
Chr09			9079
Chr09			9087
Chr09			9191
Chr09			9244
Chr09			9271
Chr09			9279
Chr09			9717
Chr09			9739
Chr09			10602
Chr09			10818
Chr09			10908
Chr09			10982
Chr09			11043
Chr09			11265
Chr09			11359
Chr09			11385
Chr09			11502
Chr09			11637
Chr09			11678
Chr09			12432
Chr09			12557
Chr09			13498
Chr09			14427
Chr09			14836
Chr09			15158
Chr09			16109
Chr09			16765
Chr09			16832
Chr09			17314
Chr09			18015
