CHR	start     	end       	length    
Chr06	27313351  	27313419  	68        
Chr06	27360988  	27362924  	1936      
Chr06	27447380  	27452911  	5531      
Chr06	27552791  	27553153  	362       
Chr06	27620184  	27620556  	372       
Chr06	27636168  	27675538  	39370     
Chr06	27647431  	27647833  	402       
Chr06	27651442  	27651802  	360       
Chr06	28014063  	28023790  	9727      
Chr06	28119044  	28119160  	116       
Chr06	28168425  	28172541  	4116      
Chr06	28168469  	28219627  	51158     
Chr06	28169297  	28199009  	29712     
Chr06	28170872  	28195485  	24613     
Chr06	28172783  	28176011  	3228      
Chr06	28172803  	28199014  	26211     
Chr06	28172903  	28197751  	24848     
Chr06	28172924  	28219898  	46974     
Chr06	28172960  	28173280  	320       
Chr06	28186332  	28186666  	334       
Chr06	28195631  	28221904  	26273     
Chr06	28195912  	28220745  	24833     
Chr06	28196153  	28196486  	333       
Chr06	28196853  	28220720  	23867     
Chr06	28196857  	28197789  	932       
Chr06	28197958  	28199415  	1457      
Chr06	28200607  	28200981  	374       
Chr06	28220802  	28221129  	327       
Chr06	28230098  	28230472  	374       
Chr06	28230958  	28231268  	310       
Chr06	28232154  	28232562  	408       
Chr06	28234746  	28235053  	307       
Chr06	28257224  	28257589  	365       
Chr06	28284405  	28284778  	373       
Chr06	28306095  	28307084  	989       
Chr06	28333128  	28342456  	9328      
Chr06	28441956  	28447256  	5300      
Chr06	28450728  	28452742  	2014      
Chr06	28551840  	28551884  	44        
Chr06	28559294  	28561459  	2165      
Chr06	28569249  	28588719  	19470     
Chr06	28683688  	28693080  	9392      
Chr06	28710679  	28729150  	18471     
Chr06	28721118  	28721489  	371       
Chr06	28735796  	28737815  	2019      
Chr06	28853786  	28854107  	321       
Chr06	29057847  	29067101  	9254      
Chr06	29433489  	29433855  	366       
Chr06	29896853  	29897204  	351       
Chr06	30153699  	30154061  	362       
Chr06	30247464  	30247509  	45        
Chr06	30311084  	30311995  	911       
Chr06	30471437  	30471465  	28        
Chr06	30566843  	30568211  	1368      
Chr06	30627421  	30636674  	9253      
Chr06	30863081  	30863454  	373       
Chr06	30884129  	30885300  	1171      
Chr06	30947921  	30949091  	1170      
Chr06	31018716  	31019082  	366       
Chr06	31081114  	46329254  	15248140  
Chr06	31281115  	31291916  	10801     
Chr06	31384451  	31384819  	368       
Chr06	31601020  	31617102  	16082     
Chr06	31602075  	31632827  	30752     
Chr06	31602071  	31609807  	7736      
Chr06	31608152  	31623972  	15820     
Chr06	31609133  	31697933  	88800     
Chr06	31610749  	31611116  	367       
Chr06	31621801  	31622336  	535       
Chr06	31625498  	31626650  	1152      
Chr06	31628808  	31629198  	390       
Chr06	31629795  	31630162  	367       
Chr06	31631406  	31632617  	1211      
Chr06	31650159  	31725377  	75218     
Chr06	31664380  	31664420  	40        
Chr06	31673219  	31673731  	512       
Chr06	31688201  	31688524  	323       
Chr06	31694008  	31733349  	39341     
Chr06	31696900  	31700130  	3230      
Chr06	31700098  	31724597  	24499     
Chr06	31720677  	31731337  	10660     
Chr06	31721012  	31731747  	10735     
Chr06	31725771  	31770899  	45128     
Chr06	31727052  	31727471  	419       
Chr06	31763818  	31778913  	15095     
Chr06	31764952  	31771919  	6967      
Chr06	31767349  	31770480  	3131      
Chr06	31795127  	31798550  	3423      
Chr06	31795231  	31795620  	389       
Chr06	31814515  	31844199  	29684     
Chr06	31819862  	31820769  	907       
Chr06	31821562  	31839650  	18088     
Chr06	31850379  	31850744  	365       
Chr06	31873877  	31874238  	361       
Chr06	31882685  	31883000  	315       
Chr06	31897628  	31899214  	1586      
Chr06	31897672  	31903417  	5745      
Chr06	31908694  	31916349  	7655      
Chr06	31912075  	31914748  	2673      
Chr06	31914594  	31914971  	377       
Chr06	31917671  	32153959  	236288    
Chr06	31919220  	31919630  	410       
Chr06	31922508  	31927606  	5098      
Chr06	31923159  	31927617  	4458      
Chr06	31923573  	31929095  	5522      
Chr06	31923891  	31949216  	25325     
Chr06	31924352  	31948481  	24129     
Chr06	31927619  	31952393  	24774     
Chr06	31959542  	31968196  	8654      
Chr06	31990019  	32192866  	202847    
Chr06	32010170  	32231189  	221019    
Chr06	32073188  	32780229  	707041    
Chr06	32096572  	32099527  	2955      
Chr06	32102108  	32102479  	371       
Chr06	32118417  	32120049  	1632      
Chr06	32149402  	32151544  	2142      
Chr06	32149654  	32151184  	1530      
Chr06	32149834  	32154211  	4377      
Chr06	32150756  	32153921  	3165      
Chr06	32152141  	32152471  	330       
Chr06	32152861  	32153174  	313       
Chr06	32153264  	32153713  	449       
Chr06	32154727  	32155044  	317       
Chr06	32256356  	32256679  	323       
Chr06	32256864  	32257182  	318       
Chr06	32257308  	32257628  	320       
Chr06	32272573  	32290131  	17558     
Chr06	32272547  	32287929  	15382     
Chr06	32272832  	32274496  	1664      
Chr06	32274210  	32274561  	351       
Chr06	32312063  	32313488  	1425      
Chr06	32352017  	32352405  	388       
Chr06	32464587  	32466060  	1473      
Chr06	32468267  	32543505  	75238     
Chr06	32469930  	32507513  	37583     
Chr06	32501123  	32501458  	335       
Chr06	32503086  	32671986  	168900    
Chr06	32508026  	32510219  	2193      
Chr06	32551735  	32552059  	324       
Chr06	32642246  	32642600  	354       
Chr06	32644415  	32664085  	19670     
Chr06	32646759  	32647137  	378       
Chr06	32647223  	32664073  	16850     
Chr06	32671259  	32671580  	321       
Chr06	32685531  	32710126  	24595     
Chr06	32727686  	32728046  	360       
Chr06	32728296  	32728607  	311       
Chr06	32729097  	32729412  	315       
Chr06	32730686  	32750683  	19997     
Chr06	32731243  	32731677  	434       
Chr06	32750931  	32751312  	381       
Chr06	32755969  	32756350  	381       
Chr06	32756211  	32780169  	23958     
Chr06	32779206  	32779557  	351       
Chr06	33082045  	33082404  	359       
Chr06	33113933  	33114326  	393       
Chr06	33114460  	33114846  	386       
Chr06	33116321  	33121811  	5490      
Chr06	33126276  	33129899  	3623      
Chr06	33278536  	33278925  	389       
Chr06	33597243  	33597324  	81        
Chr06	33780034  	33780437  	403       
Chr06	33842142  	33882325  	40183     
Chr06	33854332  	33854695  	363       
Chr06	33864461  	33864834  	373       
Chr06	33865801  	33866156  	355       
Chr06	33865997  	33884487  	18490     
Chr06	33866069  	34013997  	147928    
Chr06	33880528  	33884871  	4343      
Chr06	33880550  	33908435  	27885     
Chr06	33880866  	33884886  	4020      
Chr06	33882363  	33882699  	336       
Chr06	33882459  	34039807  	157348    
Chr06	33883028  	33884814  	1786      
Chr06	33885924  	33910145  	24221     
Chr06	33885939  	33960656  	74717     
Chr06	33885964  	33978514  	92550     
Chr06	33885946  	33995987  	110041    
Chr06	33886086  	34008699  	122613    
Chr06	33886154  	33908362  	22208     
Chr06	33886140  	33911373  	25233     
Chr06	33908692  	33959671  	50979     
Chr06	33908727  	34084134  	175407    
Chr06	33908955  	33911755  	2800      
Chr06	33908949  	33910127  	1178      
Chr06	33910410  	33978502  	68092     
Chr06	33911504  	33959775  	48271     
Chr06	33911865  	33978489  	66624     
Chr06	33912077  	33996184  	84107     
Chr06	33959808  	34085823  	126015    
Chr06	33959868  	34013993  	54125     
Chr06	33959901  	33960230  	329       
Chr06	33960779  	34084291  	123512    
Chr06	33960772  	34009790  	49018     
Chr06	33960767  	33993984  	33217     
Chr06	33961129  	34014037  	52908     
Chr06	33961128  	33996001  	34873     
Chr06	33961882  	33962210  	328       
Chr06	33962100  	33978513  	16413     
Chr06	33964294  	33966120  	1826      
Chr06	33964574  	33994023  	29449     
Chr06	33964808  	33965168  	360       
Chr06	33965025  	33965812  	787       
Chr06	33975980  	33976380  	400       
Chr06	33976672  	33977019  	347       
Chr06	33978505  	33978880  	375       
Chr06	33978633  	34014021  	35388     
Chr06	33978616  	33996195  	17579     
Chr06	33978613  	34035130  	56517     
Chr06	33978899  	33979241  	342       
Chr06	33990405  	33990838  	433       
Chr06	33993334  	33993962  	628       
Chr06	33995976  	33996338  	362       
Chr06	33996104  	34038670  	42566     
Chr06	33996103  	34009108  	13005     
Chr06	33996097  	34007733  	11636     
Chr06	33996250  	34008546  	12296     
Chr06	33996292  	34084287  	87995     
Chr06	34008048  	34008393  	345       
Chr06	34009228  	34084294  	75066     
Chr06	34009944  	34013994  	4050      
Chr06	34009981  	34014524  	4543      
Chr06	34009943  	34040940  	30997     
Chr06	34014080  	34014441  	361       
Chr06	34015107  	34039049  	23942     
Chr06	34034836  	34035234  	398       
Chr06	34035106  	34084281  	49175     
Chr06	34037047  	34086548  	49501     
Chr06	34037668  	34085554  	47886     
Chr06	34038378  	34040468  	2090      
Chr06	34039174  	34039541  	367       
Chr06	34039770  	34040135  	365       
Chr06	34040100  	34040497  	397       
Chr06	34040597  	34084144  	43547     
Chr06	34040603  	34085703  	45100     
Chr06	34084277  	34084648  	371       
Chr06	34085442  	34087129  	1687      
Chr06	34226600  	34227630  	1030      
Chr06	34227174  	34227537  	363       
Chr06	34328947  	34346735  	17788     
Chr06	34350504  	34373669  	23165     
Chr06	34356370  	34357648  	1278      
Chr06	34418279  	34419445  	1166      
Chr06	34451973  	34452001  	28        
Chr06	34470202  	34479970  	9768      
Chr06	35083593  	35083944  	351       
Chr06	35084264  	35084592  	328       
Chr06	35406215  	35414016  	7801      
Chr06	36157452  	36157514  	62        
Chr06	36305813  	36306186  	373       
Chr06	36306338  	36306705  	367       
Chr06	36313100  	36313134  	34        
Chr06	37210478  	37210846  	368       
Chr06	37338332  	37338729  	397       
Chr06	37372718  	37373066  	348       
Chr06	37383854  	37384247  	393       
Chr06	37961601  	37961978  	377       
Chr06	38362860  	39419543  	1056683   
Chr06	38536434  	38536790  	356       
Chr06	38540150  	38540193  	43        
Chr06	38548972  	38549345  	373       
Chr06	38583991  	38585652  	1661      
Chr06	38720652  	38720682  	30        
Chr06	38751878  	38751908  	30        
Chr06	38771394  	38771415  	21        
Chr06	38792530  	38792603  	73        
Chr06	38797714  	38799566  	1852      
Chr06	38850425  	38850922  	497       
Chr06	38867713  	38873922  	6209      
Chr06	38892933  	38896011  	3078      
Chr06	38982582  	38982813  	231       
Chr06	39097865  	39097905  	40        
Chr06	39188747  	39189963  	1216      
Chr06	39206039  	39206075  	36        
Chr06	39248183  	39248234  	51        
Chr06	39391731  	39391752  	21        
Chr06	39571499  	39574415  	2916      
Chr06	39741294  	39741327  	33        
Chr06	39749307  	39749561  	254       
Chr06	39864030  	39864106  	76        
Chr06	39909059  	39909088  	29        
Chr06	40038661  	40044064  	5403      
Chr06	40064080  	40064436  	356       
Chr06	40150567  	40154099  	3532      
Chr06	40201021  	40204960  	3939      
Chr06	40232236  	40232276  	40        
Chr06	40244083  	40245317  	1234      
Chr06	40258033  	40258389  	356       
Chr06	40273512  	40273579  	67        
Chr06	40365618  	40365787  	169       
Chr06	40434369  	40434410  	41        
Chr06	40667811  	40668181  	370       
Chr06	40793664  	40796805  	3141      
Chr06	40909364  	40909405  	41        
Chr06	41082215  	41082538  	323       
Chr06	41151444  	41256338  	104894    
Chr06	41206512  	41207467  	955       
Chr06	41215378  	41215410  	32        
Chr06	41291503  	41291899  	396       
Chr06	41515237  	41515325  	88        
Chr06	41524720  	41525130  	410       
Chr06	41592184  	41592561  	377       
Chr06	41686752  	41686784  	32        
Chr06	41702305  	41702367  	62        
Chr06	41713429  	41713448  	19        
Chr06	41757354  	41760036  	2682      
Chr06	41804182  	41813685  	9503      
Chr06	41880193  	41881338  	1145      
Chr06	41946613  	41946969  	356       
Chr06	42104225  	42104259  	34        
Chr06	42277787  	46771156  	4493369   
Chr06	42794792  	42860581  	65789     
Chr06	42919322  	42919799  	477       
Chr06	42991035  	42991081  	46        
Chr06	43410603  	47869311  	4458708   
Chr06	43618884  	43619975  	1091      
Chr06	43636133  	43638162  	2029      
Chr06	43745420  	43746065  	645       
Chr06	43898817  	43901072  	2255      
Chr06	44061327  	44077426  	16099     
Chr06	44143854  	44143874  	20        
Chr06	44178226  	44178268  	42        
Chr06	44354834  	44355727  	893       
Chr06	44361364  	44361781  	417       
Chr06	44367484  	44367555  	71        
Chr06	44385233  	44385445  	212       
Chr06	44414597  	44789859  	375262    
Chr06	44436474  	44523612  	87138     
Chr06	44531544  	44532024  	480       
Chr06	44791540  	44792446  	906       
Chr06	45091468  	45234921  	143453    
Chr06	45179615  	45290969  	111354    
Chr06	45557307  	45557371  	64        
Chr06	45669687  	45725528  	55841     
Chr06	45748612  	45748937  	325       
Chr06	45803612  	45803650  	38        
Chr06	45947546  	45947929  	383       
Chr06	46013174  	46035436  	22262     
Chr06	46030276  	46030294  	18        
Chr06	46039724  	46039758  	34        
Chr06	46045788  	46045826  	38        
Chr06	46073628  	46074469  	841       
Chr06	46081216  	46082899  	1683      
Chr06	46087542  	46099053  	11511     
Chr06	46213818  	46221096  	7278      
Chr06	46388422  	46399538  	11116     
Chr06	46388614  	46425736  	37122     
Chr06	46495368  	46495423  	55        
Chr06	46500253  	46500450  	197       
Chr06	46599480  	46599877  	397       
Chr06	46784879  	46786639  	1760      
Chr06	46904524  	46904556  	32        
Chr06	47060389  	47060811  	422       
Chr06	47308582  	47313680  	5098      
Chr06	47342514  	47342545  	31        
Chr06	47534252  	47547376  	13124     
Chr06	47757667  	47757698  	31        
Chr06	47819613  	47819644  	31        
Chr06	47834782  	47834853  	71        
Chr06	47861639  	47861763  	124       
Chr06	47865070  	47865092  	22        
Chr06	48562477  	48562567  	90        
Chr06	48660966  	48661012  	46        
Chr06	48673570  	48673948  	378       
Chr06	48721017  	48721401  	384       
Chr06	48773666  	48773726  	60        
Chr06	48802470  	48822827  	20357     
Chr06	48805477  	48822847  	17370     
Chr06	48864970  	48869069  	4099      
Chr06	49272819  	49272894  	75        
Chr06	49357531  	49362610  	5079      
Chr06	49370544  	49371166  	622       
Chr06	49612991  	49613023  	32        
Chr06	49689991  	49690058  	67        
Chr06	49809976  	49810004  	28        
Chr06	49939556  	49939595  	39        
Chr06	50157533  	50158573  	1040      
Chr06	50182312  	50182411  	99        
Chr06	50245146  	50250415  	5269      
Chr06	50256730  	50261313  	4583      
Chr06	50273298  	50273782  	484       
Chr06	50499502  	50499528  	26        
Chr06	50635952  	50638239  	2287      
Chr06	50970668  	50970702  	34        
Chr06	50976901  	50977177  	276       
Chr06	51305449  	51305590  	141       
Chr07	69933     	4060482   	3990549   
Chr07	125130    	130759    	5629      
Chr07	141741    	141773    	32        
Chr07	373443    	373472    	29        
Chr07	610562    	610605    	43        
Chr07	663684    	663728    	44        
Chr07	871018    	873283    	2265      
Chr07	874559    	874660    	101       
Chr07	1114260   	1114467   	207       
Chr07	1159134   	1159165   	31        
Chr07	1202262   	1202382   	120       
Chr07	2500263   	2500299   	36        
Chr07	2592894   	2592927   	33        
Chr07	2632689   	2632732   	43        
Chr07	2661815   	2661848   	33        
Chr07	2707991   	2711189   	3198      
Chr07	2887329   	2888030   	701       
Chr07	3084177   	3084238   	61        
Chr07	3100425   	3100468   	43        
Chr07	3152160   	3152480   	320       
Chr07	3380209   	3380240   	31        
Chr07	3394513   	7255193   	3860680   
Chr07	3781489   	3782635   	1146      
Chr07	3969786   	3969846   	60        
Chr07	4418971   	4419020   	49        
Chr07	4536519   	4536571   	52        
Chr07	4537683   	4537707   	24        
Chr07	5113574   	5113934   	360       
Chr07	5210860   	5211510   	650       
Chr07	5258512   	5258533   	21        
Chr07	5464236   	5475643   	11407     
Chr07	5558266   	5559418   	1152      
Chr07	5561932   	5561957   	25        
Chr07	5575349   	5606426   	31077     
Chr07	5577903   	5727091   	149188    
Chr07	5585804   	5629750   	43946     
Chr07	5602463   	5720544   	118081    
Chr07	5615669   	5736824   	121155    
Chr07	5707576   	5707643   	67        
Chr07	5759247   	5759267   	20        
Chr07	5761780   	5761937   	157       
Chr07	5763576   	5766747   	3171      
Chr07	5767238   	5768748   	1510      
Chr07	5792415   	5797864   	5449      
Chr07	5820286   	5863533   	43247     
Chr07	5824438   	5867123   	42685     
Chr07	5868676   	5894736   	26060     
Chr07	5946367   	5947402   	1035      
Chr07	6503388   	6503432   	44        
Chr07	6515921   	6515981   	60        
Chr07	6518804   	6518889   	85        
Chr07	6759496   	6764422   	4926      
Chr07	6786708   	6786735   	27        
Chr07	6970661   	6972917   	2256      
Chr07	7104657   	7108422   	3765      
Chr07	7111545   	7116885   	5340      
Chr07	7200753   	7201211   	458       
Chr07	7312900   	7312977   	77        
Chr07	7350019   	7352941   	2922      
Chr07	7473297   	40307206  	32833909  
Chr07	7504441   	7509380   	4939      
Chr07	7681234   	7711969   	30735     
Chr07	7691284   	7691411   	127       
Chr07	7739652   	31238192  	23498540  
Chr07	7794421   	7794445   	24        
Chr07	7936100   	7936177   	77        
Chr07	7987331   	7987389   	58        
Chr07	8056195   	8056224   	29        
Chr07	8071173   	8071270   	97        
Chr07	8130294   	8130779   	485       
Chr07	8132811   	8135079   	2268      
Chr07	8169991   	8171905   	1914      
Chr07	8313487   	8317387   	3900      
Chr07	8349877   	8349972   	95        
Chr07	8947152   	8976807   	29655     
Chr07	8994394   	41692358  	32697964  
Chr07	9001940   	9002015   	75        
Chr07	9036289   	9036321   	32        
Chr07	9037887   	9038488   	601       
Chr07	9302706   	9326576   	23870     
Chr07	9588049   	9589536   	1487      
Chr07	10048995  	10052428  	3433      
Chr07	10472710  	10484746  	12036     
Chr07	10564267  	10564766  	499       
Chr07	10824346  	10827614  	3268      
Chr07	10903202  	10903245  	43        
Chr07	10971719  	10972046  	327       
Chr07	11250221  	11250575  	354       
Chr07	11250784  	11251158  	374       
Chr07	12898133  	29812872  	16914739  
Chr07	13424595  	13424752  	157       
Chr07	13493414  	38174265  	24680851  
Chr07	13525314  	13529024  	3710      
Chr07	13591996  	13592058  	62        
Chr07	14917178  	14917207  	29        
Chr07	14930017  	14936257  	6240      
Chr07	14960273  	14962852  	2579      
Chr07	14968947  	14975030  	6083      
Chr07	15134076  	15134128  	52        
Chr07	15292673  	15294010  	1337      
Chr07	15680329  	15680732  	403       
Chr07	15685409  	15685446  	37        
Chr07	15685986  	15686480  	494       
Chr07	15742286  	15742314  	28        
Chr07	16119420  	16120597  	1177      
Chr07	16128241  	16128295  	54        
Chr07	16252878  	26186529  	9933651   
Chr07	16676310  	18115423  	1439113   
Chr07	16856564  	16857225  	661       
Chr07	17382801  	17382830  	29        
Chr07	17389115  	17389529  	414       
Chr07	17414885  	17414910  	25        
Chr07	17449639  	17449717  	78        
Chr07	17736883  	17737137  	254       
Chr07	17762063  	17762130  	67        
Chr07	18539088  	18539394  	306       
Chr07	19059987  	19060029  	42        
Chr07	19087459  	19088139  	680       
Chr07	19176383  	19176417  	34        
Chr07	19230284  	25165985  	5935701   
Chr07	19281198  	19287610  	6412      
Chr07	19854016  	19854131  	115       
Chr07	19938382  	19938428  	46        
Chr07	19951787  	19986966  	35179     
Chr07	20152707  	20152929  	222       
Chr07	20222199  	20231891  	9692      
Chr07	20315305  	20315855  	550       
Chr07	20496973  	20497223  	250       
Chr07	20778399  	20794738  	16339     
Chr07	20801039  	20802183  	1144      
Chr07	20840625  	20840948  	323       
Chr07	20841709  	20842078  	369       
Chr07	20843645  	20844004  	359       
Chr07	20844314  	20848808  	4494      
Chr07	20847354  	20847721  	367       
Chr07	20848498  	20848828  	330       
Chr07	20972188  	20972538  	350       
Chr07	21278597  	21278977  	380       
Chr07	21370743  	21370768  	25        
Chr07	21664624  	21685186  	20562     
Chr07	21887096  	21887452  	356       
Chr07	21887583  	21887943  	360       
Chr07	22009317  	22020824  	11507     
Chr07	22009294  	22018998  	9704      
Chr07	22022039  	22132051  	110012    
Chr07	22036538  	22041011  	4473      
Chr07	22116441  	22116863  	422       
Chr07	22124264  	22124623  	359       
Chr07	22125593  	22125923  	330       
Chr07	22126951  	22128359  	1408      
Chr07	22129916  	22142623  	12707     
Chr07	22153218  	22153564  	346       
Chr07	22160051  	22160437  	386       
Chr07	22275458  	22276971  	1513      
Chr07	22347353  	22347718  	365       
Chr07	22348684  	22349009  	325       
Chr07	22349216  	22349593  	377       
Chr07	22389844  	22394501  	4657      
Chr07	22389855  	22390610  	755       
Chr07	22413314  	22424328  	11014     
Chr07	22470999  	22471324  	325       
Chr07	22502068  	22502481  	413       
Chr07	22541808  	22542298  	490       
Chr07	22542455  	22545182  	2727      
Chr07	22542820  	22543123  	303       
Chr07	22588196  	22617057  	28861     
Chr07	22606727  	22618311  	11584     
Chr07	22606739  	22617290  	10551     
Chr07	22616689  	22617016  	327       
Chr07	22618021  	22618348  	327       
Chr07	22651101  	22651491  	390       
Chr07	22653389  	22653759  	370       
Chr07	22662990  	22663385  	395       
Chr07	22665039  	22665455  	416       
Chr07	22673960  	22674344  	384       
Chr07	22734134  	22735603  	1469      
Chr07	22737446  	22737820  	374       
Chr07	22757247  	22757619  	372       
Chr07	22824039  	31951461  	9127422   
Chr07	22922710  	22922727  	17        
Chr07	22963855  	22963883  	28        
Chr07	23080921  	23085423  	4502      
Chr07	23251178  	23251894  	716       
Chr07	23273708  	23273984  	276       
Chr07	23306401  	23306775  	374       
Chr07	23337614  	23337650  	36        
Chr07	23497333  	23497398  	65        
Chr07	23531075  	30460845  	6929770   
Chr07	23533701  	23535846  	2145      
Chr07	23537987  	23538033  	46        
Chr07	23574443  	23574674  	231       
Chr07	23592515  	23593068  	553       
Chr07	23595275  	23595575  	300       
Chr07	23630872  	24427024  	796152    
Chr07	23660929  	23661260  	331       
Chr07	23662846  	23663207  	361       
Chr07	23663283  	23663641  	358       
Chr07	23737851  	23738219  	368       
Chr07	23738637  	23738956  	319       
Chr07	23850431  	23850823  	392       
Chr07	23874028  	23880977  	6949      
Chr07	23944442  	23946608  	2166      
Chr07	24033788  	24034197  	409       
Chr07	24162347  	24162688  	341       
Chr07	24520423  	24529978  	9555      
Chr07	24651064  	24660822  	9758      
Chr07	24667581  	24672520  	4939      
Chr07	24670174  	24671976  	1802      
Chr07	24670216  	24675435  	5219      
Chr07	24672188  	24677011  	4823      
Chr07	24676729  	24683209  	6480      
Chr07	24683706  	24699756  	16050     
Chr07	24703278  	24758154  	54876     
Chr07	24712055  	24717065  	5010      
Chr07	24717269  	24717797  	528       
Chr07	24717884  	24732744  	14860     
Chr07	24719784  	24732893  	13109     
Chr07	24722487  	24726378  	3891      
Chr07	24722511  	24728594  	6083      
Chr07	24727416  	24738466  	11050     
Chr07	24732873  	24762986  	30113     
Chr07	24734526  	24735277  	751       
Chr07	24735381  	24735904  	523       
Chr07	24736420  	24758174  	21754     
Chr07	24736513  	24737725  	1212      
Chr07	24740706  	24758745  	18039     
Chr07	24836612  	24836654  	42        
Chr07	24920749  	24921054  	305       
Chr07	25284843  	25285264  	421       
Chr07	25349972  	25359742  	9770      
Chr07	25396581  	25397007  	426       
Chr07	25706273  	25706292  	19        
Chr07	25717034  	25717067  	33        
Chr07	25862548  	25862870  	322       
Chr07	26057825  	26063903  	6078      
Chr07	26414889  	26415262  	373       
Chr07	26416520  	26416844  	324       
Chr07	26485999  	26486067  	68        
Chr07	26567594  	26567923  	329       
Chr07	26575639  	26575876  	237       
Chr07	26631222  	26632419  	1197      
Chr07	26631247  	26631551  	304       
Chr07	26631693  	26633006  	1313      
Chr07	26631712  	26645409  	13697     
Chr07	26631717  	26634385  	2668      
Chr07	26632826  	26633169  	343       
Chr07	26633290  	26639590  	6300      
Chr07	26633366  	26633728  	362       
Chr07	26633806  	26639006  	5200      
Chr07	26634450  	26644234  	9784      
Chr07	26634583  	26634931  	348       
Chr07	26636553  	26636876  	323       
Chr07	26639722  	26644001  	4279      
Chr07	26642933  	26662340  	19407     
Chr07	26643038  	26646181  	3143      
Chr07	26643077  	26649106  	6029      
Chr07	26644053  	26651173  	7120      
Chr07	26645461  	26646092  	631       
Chr07	26646374  	26662339  	15965     
Chr07	26649220  	26661444  	12224     
Chr07	26649227  	26650209  	982       
Chr07	26649246  	26650788  	1542      
Chr07	26662926  	26663294  	368       
Chr07	26663520  	26663883  	363       
Chr07	26674740  	26675044  	304       
Chr07	26710782  	26754863  	44081     
Chr07	26734180  	26734586  	406       
Chr07	26737405  	26737737  	332       
Chr07	26737611  	26755666  	18055     
Chr07	26738207  	26738527  	320       
Chr07	26738778  	26739139  	361       
Chr07	26739595  	26740538  	943       
Chr07	26740119  	26755610  	15491     
Chr07	26742911  	26837107  	94196     
Chr07	26753897  	26754964  	1067      
Chr07	26754207  	26890968  	136761    
Chr07	26754992  	26755346  	354       
Chr07	26846658  	26847032  	374       
Chr07	26847718  	26849475  	1757      
Chr07	26847820  	26850046  	2226      
Chr07	26848386  	26849249  	863       
Chr07	26851803  	26888136  	36333     
Chr07	26852367  	26887401  	35034     
Chr07	26872203  	26872568  	365       
Chr07	26887877  	26888195  	318       
Chr07	26890147  	26890467  	320       
Chr07	26890538  	26890914  	376       
Chr07	27217979  	27218090  	111       
Chr07	28088098  	31600535  	3512437   
Chr07	28214092  	28234785  	20693     
Chr07	28306399  	28306745  	346       
Chr07	28363133  	28363477  	344       
Chr07	28465374  	28465481  	107       
Chr07	28959912  	28960294  	382       
Chr07	29002607  	29002948  	341       
Chr07	29055472  	29055800  	328       
Chr07	29103888  	29113946  	10058     
Chr07	29753546  	29753647  	101       
Chr07	29924444  	29924776  	332       
Chr07	30031688  	30033379  	1691      
Chr07	30337909  	30338295  	386       
Chr07	30338387  	30338761  	374       
Chr07	30587706  	30588081  	375       
Chr07	30663659  	30664029  	370       
Chr07	32260187  	32260574  	387       
Chr07	32281319  	32281379  	60        
Chr07	32356090  	32381555  	25465     
Chr07	32378152  	32380089  	1937      
Chr07	32379279  	32380540  	1261      
Chr07	32380675  	32391561  	10886     
Chr07	32383839  	32393652  	9813      
Chr07	32388604  	32393616  	5012      
Chr07	32392205  	32392570  	365       
Chr07	32595172  	32595587  	415       
Chr07	32877891  	32886609  	8718      
Chr07	33300530  	33300833  	303       
Chr07	35427670  	35436923  	9253      
Chr07	35529529  	35529580  	51        
Chr07	35825840  	35825981  	141       
Chr07	36387916  	36388392  	476       
Chr07	36462567  	36463568  	1001      
Chr07	36465671  	36465834  	163       
Chr07	36519522  	36519614  	92        
Chr07	36532309  	36532390  	81        
Chr07	36612342  	36612360  	18        
Chr07	36666050  	36666089  	39        
Chr07	36896512  	36896554  	42        
Chr07	36947294  	36947353  	59        
Chr07	37157681  	37157729  	48        
Chr07	37242944  	37247644  	4700      
Chr07	37549778  	37550618  	840       
Chr07	37837815  	37837939  	124       
Chr07	37852347  	37852392  	45        
Chr07	37852442  	37852503  	61        
Chr07	37911749  	37911778  	29        
Chr07	38096246  	38096326  	80        
Chr07	38143591  	38143608  	17        
Chr07	38672352  	38672398  	46        
Chr07	39084494  	39084515  	21        
Chr07	39084805  	39086258  	1453      
Chr07	39813992  	39814053  	61        
Chr07	40370547  	40370583  	36        
Chr07	41839031  	41844744  	5713      
Chr07	42054044  	42054472  	428       
Chr07	43849287  	43853064  	3777      
Chr07	44396407  	44396458  	51        
Chr07	44408473  	44414703  	6230      
Chr07	44619635  	44628811  	9176      
Chr08	363137    	364044    	907       
Chr08	643475    	643502    	27        
Chr08	932721    	934004    	1283      
Chr08	1190363   	1190383   	20        
Chr08	1520744   	1520766   	22        
Chr08	2318258   	2318644   	386       
Chr08	2390927   	2396526   	5599      
Chr08	2472339   	2472392   	53        
Chr08	2479454   	2479500   	46        
Chr08	2714286   	2719235   	4949      
Chr08	4720896   	4720922   	26        
Chr08	4814745   	4814778   	33        
Chr08	7924567   	7929483   	4916      
Chr08	9192446   	39404639  	30212193  
Chr08	9409553   	9409608   	55        
Chr08	9465606   	9465641   	35        
Chr08	10206215  	10211099  	4884      
Chr08	10371199  	10371265  	66        
Chr08	10748337  	10750264  	1927      
Chr08	10853419  	10853460  	41        
Chr08	11009753  	11012985  	3232      
Chr08	11046781  	11046978  	197       
Chr08	11108981  	11109955  	974       
Chr08	11219968  	11220234  	266       
