Chr     Start       End    Length
Chr16  15264455  16045413    780958
Chr16  17952836  17974939     22103
Chr16  18663030  35783181  17120151
Chr16  19108557  19108739       182
Chr16  21374494  33287788  11913294
Chr16  21374508  33229760  11855252
Chr16  21417066  21464261     47195
Chr16  21417090  27558116   6141026
Chr16  21459619  32911880  11452261
Chr16  21588090  28829194   7241104
Chr16  25949963  30370232   4420269
Chr16  26096550  26101679      5129
Chr16  26097341  26100775      3434
Chr16  26241845  26277776     35931
Chr16  28016499  33167764   5151265
Chr16  28023596  36992911   8969315
Chr16  29725631  32168716   2443085
Chr16  33435384  33631249    195865
Chr16  33438109  33629687    191578
Chr16  33443972  33588064    144092
Chr16  33456572  33785842    329270
Chr16  33467764  33598669    130905
Chr16  33471180  33773609    302429
Chr16  33478390  33784374    305984
Chr16  33478395  33568455     90060
Chr16  33478421  33784435    306014
Chr16  33478569  33568416     89847
Chr16  33493851  33557002     63151
Chr16  33493851  33593145     99294
Chr16  33494309  33629387    135078
Chr16  33494460  33592932     98472
Chr16  33495312  33594245     98933
Chr16  34436548  35373244    936696
Chr16  34749192  35526797    777605
Chr16  34750443  35555485    805042
Chr17   3145985  22970936  19824951
Chr17   3436182  34940275  31504093
Chr17   3762221  19267094  15504873
Chr17   5033439   5038524      5085
Chr17   5543721  19105484  13561763
Chr17   6409642  35672170  29262528
Chr17   6409651  31264421  24854770
Chr17   6827398  23581400  16754002
Chr17   8071082  14634806   6563724
Chr17   8134378   8134554       176
Chr17   8230000  20679779  12449779
Chr17  13807015  41580298  27773283
Chr17  13824888  34414720  20589832
Chr17  15429216  35672276  20243060
Chr17  15673283  26320369  10647086
Chr17  17218847  21737548   4518701
Chr17  20758777  23895064   3136287
Chr17  20883555  34350843  13467288
Chr17  21705945  22358608    652663
Chr17  21772185  21772365       180
Chr17  21776090  22354398    578308
Chr17  21776330  22354281    577951
Chr17  21777347  22353722    576375
Chr17  21778332  22352593    574261
Chr17  21778624  22352455    573831
Chr17  23145926  23146034       108
Chr17  23572113  23591582     19469
Chr17  23586804  23592534      5730
Chr17  23595863  23596020       157
Chr17  23601110  23601260       150
Chr17  26889853  32138618   5248765
Chr17  27112574  27218634    106060
Chr17  28755145  28755696       551
Chr17  30675610  30675975       365
Chr17  34938033  34938140       107
Chr17  35672070  35672183       113
Chr18    155269  33818419  33663150
Chr18   1261353  41982564  40721211
Chr18   1330154   1966183    636029
Chr18   1983872  43505061  41521189
Chr18   4325808  45187213  40861405
Chr18   5430630   5430855       225
Chr18   6400503  53981895  47581392
Chr18   6529643   8379171   1849528
Chr18   6529800   8379162   1849362
Chr18   7470148  38300038  30829890
Chr18   7524569  33819849  26295280
Chr18   7973119   8725427    752308
Chr18   7976044   8634972    658928
Chr18   7999528   8564353    564825
Chr18   8087254   8706535    619281
Chr18   8228297   8816722    588425
Chr18   8301816   8606338    304522
Chr18   8514804  44161413  35646609
Chr18   8582445  15101794   6519349
Chr18  11149268  20716043   9566775
Chr18  11520500  43637665  32117165
Chr18  11938462  43725916  31787454
Chr18  12263009  33820720  21557711
Chr18  14773599  33818803  19045204
Chr18  15326621  16032596    705975
Chr18  15603623  39099214  23495591
Chr18  15613722  15615160      1438
Chr18  15613921  15615045      1124
Chr18  16090469  45423447  29332978
Chr18  16365789  42364149  25998360
Chr18  17028690  29128141  12099451
Chr18  17802921  36076731  18273810
Chr18  18800265  33723177  14922912
Chr18  18818445  33722613  14904168
Chr18  18819270  40066902  21247632
Chr18  18819423  26803595   7984172
Chr18  18819551  33723185  14903634
Chr18  18820034  40067026  21246992
Chr18  19317931  54153970  34836039
Chr18  20406216  26860016   6453800
Chr18  22014276  38992726  16978450
Chr18  24577865  34339803   9761938
Chr18  24716854  47278721  22561867
Chr18  24916323  24920190      3867
Chr18  25244633  52571634  27327001
Chr18  25680626  35585771   9905145
Chr18  27251990  33744475   6492485
Chr18  29039136  29041052      1916
Chr18  29671610  29970253    298643
Chr18  30767256  41635506  10868250
Chr18  31017367  33461298   2443931
Chr18  31264188  41782135  10517947
Chr18  31791636  40704658   8913022
Chr18  31791636  40706753   8915117
Chr18  31791636  40709097   8917461
Chr18  31791744  40707961   8916217
Chr18  32148773  32617042    468269
Chr18  32946762  33329462    382700
Chr18  32973046  33330161    357115
Chr18  32973230  33330516    357286
Chr18  32973242  33372929    399687
Chr18  33074636  33334886    260250
Chr18  33461387  33863120    401733
Chr18  33818037  33818265       228
Chr18  33818127  33818271       144
Chr18  33878445  35996410   2117965
Chr18  35298883  45187285   9888402
Chr18  36707189  39389916   2682727
Chr18  38488319  48206474   9718155
Chr18  38946462  41348897   2402435
Chr18  45561722  48595733   3034011
Chr18  47317125  50746143   3429018
Chr18  48399611  56199173   7799562
Chr18  51252166  51271062     18896
Chr18  51252576  51273580     21004
Chr18  54458837  54458990       153
Chr18  54614775  54614958       183
Chr18  55345702  55440363     94661
Chr18  55345809  55440100     94291
Chr18  55346237  55426320     80083
Chr18  55346453  55439476     93023
Chr18  55368756  55467822     99066
Chr18  55369615  55425761     56146
Chr18  55370980  55439580     68600
Chr18  55370993  55426083     55090
Chr18  55414188  55426075     11887
Chr18  55414291  55439442     25151
Chr18  56117914  56248521    130607
Chr19     32052     32718       666
Chr19   1435735  48258853  46823118
Chr19   1671551  33825778  32154227
Chr19   1861572  30137239  28275667
Chr19   6895304  29676073  22780769
Chr19   7095904   7669596    573692
Chr19   8043028   8296964    253936
Chr19   8719255  41959885  33240630
Chr19   9101201  30057898  20956697
Chr19   9149997   9162656     12659
Chr19   9767987  13969301   4201314
Chr19  10021341  10477882    456541
Chr19  10176967  10181379      4412
Chr19  10176988  10181413      4425
Chr19  10638248  17725116   7086868
Chr19  10733177  15793773   5060596
Chr19  11062607  11064263      1656
Chr19  11062815  11063473       658
Chr19  11116801  11691760    574959
Chr19  11367687  11732571    364884
Chr19  11434741  11735237    300496
Chr19  11540050  11800534    260484
Chr19  11541344  11839125    297781
Chr19  11541691  11800367    258676
Chr19  11815485  19232498   7417013
Chr19  12116842  19056162   6939320
Chr19  13164815  23605616  10440801
Chr19  13164819  23613544  10448725
Chr19  13371950  24571435  11199485
Chr19  15885441  17356632   1471191
Chr19  15909691  15911590      1899
Chr19  15918714  20970591   5051877
Chr19  17002983  18719563   1716580
Chr19  17009211  20044109   3034898
Chr19  18242758  22964864   4722106
Chr19  18952631  21298813   2346182
Chr19  19200195  21813350   2613155
Chr19  20022658  20028451      5793
Chr19  20022788  20028315      5527
Chr19  20078614  20086953      8339
Chr19  20078757  21162174   1083417
Chr19  20534443  24508675   3974232
Chr19  21654799  22197641    542842
Chr19  22397979  22718486    320507
Chr19  22540168  25130476   2590308
Chr19  22872828  22874953      2125
Chr19  22872864  22875005      2141
Chr19  23220128  24268295   1048167
Chr19  23361866  31516319   8154453
Chr19  26262516  26265287      2771
Chr19  26262873  26270334      7461
Chr19  27529157  39858698  12329541
Chr19  27878954  32256006   4377052
Chr19  29198216  30146200    947984
Chr19  29777843  33558583   3780740
Chr19  30579376  39538687   8959311
Chr19  34517849  35057804    539955
Chr19  35268286  35272886      4600
Chr19  36329258  36329679       421
Chr19  36646145  36647595      1450
Chr19  39254345  39254498       153
Chr19  39709759  39833781    124022
Chr19  41690070  46021383   4331313
Chr19  43986003  49853725   5867722
Chr19  45636107  48035269   2399162
Chr19  47864475  47913811     49336
Chr19  47928329  50283763   2355434
Chr20    987903    989310      1407
Chr20    988105    989099       994
Chr20   1597827   8415270   6817443
Chr20   1634616   3816586   2181970
Chr20   2579324   8825194   6245870
Chr20   5221554   6516313   1294759
Chr20   5224790   6511703   1286913
Chr20   5671964  28795210  23123246
Chr20   5710233  13624051   7913818
Chr20   6338140  11257269   4919129
Chr20   6693111  38712690  32019579
Chr20   8415283   8415397       114
Chr20   8415593   8415777       184
Chr20   9094244  10042841    948597
Chr20  11257366  24634952  13377586
Chr20  11417713  11418357       644
Chr20  11417863  11418165       302
Chr20  11660792  15913904   4253112
Chr20  13177811  30999926  17822115
Chr20  14371365  16401871   2030506
Chr20  14714352  16232084   1517732
Chr20  14918570  18760739   3842169
Chr20  14918606  18760635   3842029
Chr20  15001238  27096086  12094848
Chr20  16518764  16525104      6340
Chr20  17055720  30847378  13791658
Chr20  17055891  30847449  13791558
Chr20  18547982  27099323   8551341
Chr20  18948697  27553480   8604783
Chr20  19938308  20264285    325977
Chr20  19940179  28413903   8473724
Chr20  20339782  26158198   5818416
Chr20  21077755  35803086  14725331
Chr20  21117393  32029598  10912205
Chr20  22861462  45904983  23043521
Chr20  24494406  30847324   6352918
Chr20  25954811  26591993    637182
Chr20  28387604  31105244   2717640
Chr20  28470525  28471922      1397
Chr20  30474996  35090400   4615404
Chr20  33539729  33539907       178
Chr20  34813989  34981612    167623
Chr20  35520702  35975862    455160
Chr20  36516686  36516920       234
Chr20  38676223  38689409     13186
Chr20  41157313  43614573   2457260
Chr20  47137595  47137721       126
scaffold_21    613516    614750      1234
scaffold_21    613640    614635       995
scaffold_27    205969    215811      9842
scaffold_35     89306    194116    104810
scaffold_35    122327    143030     20703
scaffold_35    243750    367488    123738
scaffold_43       804    243023    242219
scaffold_43     36347    245357    209010
scaffold_43     78186    242140    163954
scaffold_44    103212    103324       112
scaffold_48      6164    335473    329309
scaffold_48      6662    336259    329597
scaffold_48     30853    300905    270052
scaffold_50     89256    152599     63343
scaffold_54     85024    191113    106089
scaffold_55     19859    136648    116789
scaffold_55     20469    134896    114427
scaffold_55     23408    132823    109415
scaffold_60      6813    161642    154829
scaffold_2080       155       267       112
scaffold_2080       155       267       112
