CHR	start     	end       	length    
Chr05	16878153  	16878469  	316       
Chr05	16931063  	16931409  	346       
Chr05	16935906  	16936282  	376       
Chr05	16936409  	16936780  	371       
Chr05	16937215  	16941413  	4198      
Chr05	16938883  	16940658  	1775      
Chr05	16941793  	16943251  	1458      
Chr05	16943547  	16963609  	20062     
Chr05	16961251  	16961565  	314       
Chr05	16964001  	16964365  	364       
Chr05	17355833  	17356222  	389       
Chr05	17591904  	17596788  	4884      
Chr05	17594662  	17653091  	58429     
Chr05	17595925  	17596314  	389       
Chr05	17596581  	17596935  	354       
Chr05	17652966  	17681193  	28227     
Chr05	17653066  	17653380  	314       
Chr05	17716878  	17717257  	379       
Chr05	17796283  	17796669  	386       
Chr05	17800384  	17800755  	371       
Chr05	17824097  	17824549  	452       
Chr05	17870861  	23348139  	5477278   
Chr05	18037686  	18038080  	394       
Chr05	18534253  	18534621  	368       
Chr05	18535657  	18543096  	7439      
Chr05	18535642  	18538844  	3202      
Chr05	18535647  	18536032  	385       
Chr05	18541087  	18541410  	323       
Chr05	18653731  	18693037  	39306     
Chr05	19053081  	19053465  	384       
Chr05	19078670  	19079041  	371       
Chr05	20075535  	20076409  	874       
Chr05	20075599  	20075984  	385       
Chr05	20080133  	20080538  	405       
Chr05	20095291  	20096154  	863       
Chr05	20724592  	20724944  	352       
Chr05	20726196  	20726572  	376       
Chr05	20729219  	20729582  	363       
Chr05	20792441  	20843358  	50917     
Chr05	20792968  	20817724  	24756     
Chr05	20793472  	20843779  	50307     
Chr05	20794083  	20794429  	346       
Chr05	20794559  	20843344  	48785     
Chr05	20794649  	20838942  	44293     
Chr05	20794679  	20817922  	23243     
Chr05	20794716  	20844963  	50247     
Chr05	20815976  	20817713  	1737      
Chr05	20817814  	20818178  	364       
Chr05	20839308  	20839922  	614       
Chr05	20840325  	20840670  	345       
Chr05	20840540  	20844246  	3706      
Chr05	21041613  	21041914  	301       
Chr05	21042602  	21042928  	326       
Chr05	21044243  	21044555  	312       
Chr05	21046210  	21059408  	13198     
Chr05	21058907  	21059302  	395       
Chr05	21062832  	21063145  	313       
Chr05	21300369  	21300764  	395       
Chr05	21300585  	21440350  	139765    
Chr05	21733209  	21733523  	314       
Chr05	21739449  	21741206  	1757      
Chr05	21741339  	21741671  	332       
Chr05	21741373  	21742167  	794       
Chr05	21741800  	21742172  	372       
Chr05	21744459  	21744849  	390       
Chr05	21747642  	21748017  	375       
Chr05	21751039  	21751452  	413       
Chr05	21755785  	21756148  	363       
Chr05	21759016  	21759397  	381       
Chr05	21847482  	21847887  	405       
Chr05	22112444  	22112814  	370       
Chr05	22223473  	22224679  	1206      
Chr05	22388652  	22389037  	385       
Chr05	22392304  	22392708  	404       
Chr05	22395231  	22395589  	358       
Chr05	22523924  	22545082  	21158     
Chr05	22523969  	22526298  	2329      
Chr05	22524269  	22524672  	403       
Chr05	22524753  	22526292  	1539      
Chr05	22525219  	22525528  	309       
Chr05	22525673  	22545013  	19340     
Chr05	22525725  	22526562  	837       
Chr05	22526092  	22551708  	25616     
Chr05	22526622  	22531424  	4802      
Chr05	22526662  	22545248  	18586     
Chr05	22526672  	22531898  	5226      
Chr05	22527964  	22551636  	23672     
Chr05	22529995  	22531334  	1339      
Chr05	22530027  	22550261  	20234     
Chr05	22530668  	22550255  	19587     
Chr05	22530677  	22552962  	22285     
Chr05	22550645  	22554286  	3641      
Chr05	22551798  	22552647  	849       
Chr05	22552372  	22552742  	370       
Chr05	22552796  	22556802  	4006      
Chr05	22553084  	22553463  	379       
Chr05	22553301  	22556279  	2978      
Chr05	22553507  	22555518  	2011      
Chr05	22556944  	22557370  	426       
Chr05	22557753  	22558081  	328       
Chr05	22572424  	22572992  	568       
Chr05	22585217  	22587469  	2252      
Chr05	22587922  	22589216  	1294      
Chr05	22607082  	22607454  	372       
Chr05	22610221  	22610795  	574       
Chr05	22612097  	22618302  	6205      
Chr05	22637927  	22638490  	563       
Chr05	22637961  	22639361  	1400      
Chr05	22638965  	22639397  	432       
Chr05	22648336  	22648690  	354       
Chr05	22656445  	22656982  	537       
Chr05	22725056  	22725420  	364       
Chr05	22954375  	22954766  	391       
Chr05	22955004  	22955419  	415       
Chr05	22969656  	22973302  	3646      
Chr05	22974029  	22976326  	2297      
Chr05	23099706  	23100013  	307       
Chr05	23185283  	23185658  	375       
Chr05	23237717  	23238070  	353       
Chr05	23292180  	23292561  	381       
Chr05	24451097  	24451755  	658       
Chr05	24452487  	24452798  	311       
Chr05	24452583  	24468908  	16325     
Chr05	24472818  	24473197  	379       
Chr05	24584384  	24584779  	395       
Chr05	24591410  	24591768  	358       
Chr05	24591501  	24593409  	1908      
Chr05	24593599  	24613285  	19686     
Chr05	24593926  	24615780  	21854     
Chr05	24594525  	24613809  	19284     
Chr05	24594506  	24621527  	27021     
Chr05	24594939  	24613474  	18535     
Chr05	24622020  	24622344  	324       
Chr05	24624384  	24624703  	319       
Chr05	24636255  	24636652  	397       
Chr05	24637106  	24637493  	387       
Chr05	25993770  	25994134  	364       
Chr05	27083316  	27086520  	3204      
Chr05	27114655  	27114702  	47        
Chr05	27276472  	27276523  	51        
Chr05	27287648  	27287674  	26        
Chr05	27912089  	27915043  	2954      
Chr05	27952402  	27952463  	61        
Chr05	27974439  	27975553  	1114      
Chr05	28004144  	28004170  	26        
Chr05	28132673  	28133815  	1142      
Chr05	28170147  	28170193  	46        
Chr05	28224682  	28224992  	310       
Chr05	28398308  	28398709  	401       
Chr05	28536701  	28536821  	120       
Chr05	28566704  	28566752  	48        
Chr05	28611261  	28620962  	9701      
Chr05	28674619  	28674873  	254       
Chr05	28716262  	28721636  	5374      
Chr05	28731190  	28732323  	1133      
Chr05	28934421  	28934458  	37        
Chr05	29018909  	29030335  	11426     
Chr05	29533967  	29541324  	7357      
Chr05	30086677  	30087124  	447       
Chr05	30736234  	30741810  	5576      
Chr05	31114869  	31114904  	35        
Chr05	31149451  	31150522  	1071      
Chr05	31181580  	31181935  	355       
Chr05	31279111  	31295737  	16626     
Chr05	31418832  	31419212  	380       
Chr05	31550428  	31550465  	37        
Chr05	31798389  	31800504  	2115      
Chr05	31803320  	31803726  	406       
Chr05	31892383  	31892738  	355       
Chr05	31899867  	31909668  	9801      
Chr05	32088994  	32089505  	511       
Chr05	32136452  	32136500  	48        
Chr05	32760082  	32760163  	81        
Chr05	32887857  	32891243  	3386      
Chr05	32933321  	32933779  	458       
Chr05	33070958  	33071027  	69        
Chr05	33209293  	33209335  	42        
Chr05	33408685  	33420309  	11624     
Chr05	33856774  	33856837  	63        
Chr05	33920615  	33920644  	29        
Chr05	34098771  	34098829  	58        
Chr05	34356095  	34356184  	89        
Chr05	34383871  	34720505  	336634    
Chr05	34460715  	34460905  	190       
Chr05	34521391  	34522502  	1111      
Chr05	34597062  	34598611  	1549      
Chr05	34617129  	34617158  	29        
Chr05	34640817  	34641053  	236       
Chr05	34825983  	34826916  	933       
Chr05	34935796  	34936121  	325       
Chr05	34958637  	34958731  	94        
Chr05	36068061  	36073028  	4967      
Chr05	36353333  	36924355  	571022    
Chr05	36451266  	36452518  	1252      
Chr05	36503482  	36503939  	457       
Chr05	37232460  	37232814  	354       
Chr05	37250521  	37250580  	59        
Chr05	37375448  	37375480  	32        
Chr05	37801324  	37801689  	365       
Chr05	37867729  	37870791  	3062      
Chr05	37884862  	37884926  	64        
Chr05	38041676  	38041797  	121       
Chr05	38153703  	38153796  	93        
Chr05	38260363  	38260384  	21        
Chr05	38268149  	38268188  	39        
Chr05	38329506  	38329670  	164       
Chr05	38382873  	38382930  	57        
Chr05	38603299  	38603483  	184       
Chr05	38692045  	38699607  	7562      
Chr05	38722476  	38722500  	24        
Chr05	38723882  	38724309  	427       
Chr05	39249196  	39249245  	49        
Chr05	39533034  	39533055  	21        
Chr05	39566238  	39566386  	148       
Chr05	39649063  	39649272  	209       
Chr05	39765121  	39765163  	42        
Chr05	39860409  	39860857  	448       
Chr05	40155244  	40155279  	35        
Chr05	40485985  	40486090  	105       
Chr05	40597997  	40608310  	10313     
Chr05	40797509  	40797536  	27        
Chr05	40839971  	40840805  	834       
Chr05	40946231  	40946292  	61        
Chr05	41054426  	41054461  	35        
Chr05	41418178  	41418210  	32        
Chr06	290434    	290455    	21        
Chr06	610251    	610287    	36        
Chr06	810087    	810121    	34        
Chr06	836876    	836999    	123       
Chr06	967181    	967253    	72        
Chr06	979638    	979684    	46        
Chr06	984920    	985041    	121       
Chr06	997636    	997659    	23        
Chr06	1011589   	1011624   	35        
Chr06	1083302   	1083354   	52        
Chr06	1259282   	23309164  	22049882  
Chr06	1286967   	1287911   	944       
Chr06	1304789   	1304842   	53        
Chr06	1447331   	4221442   	2774111   
Chr06	1483903   	1483921   	18        
Chr06	1503189   	1503250   	61        
Chr06	1532378   	1532478   	100       
Chr06	1760912   	1762040   	1128      
Chr06	2300892   	9064343   	6763451   
Chr06	2670241   	2670349   	108       
Chr06	2696544   	2696602   	58        
Chr06	2705023   	2708853   	3830      
Chr06	2858183   	2858203   	20        
Chr06	2867318   	2867506   	188       
Chr06	2926927   	2926955   	28        
Chr06	2948600   	2948633   	33        
Chr06	2960522   	2960803   	281       
Chr06	3124767   	3124819   	52        
Chr06	3227720   	3233945   	6225      
Chr06	3234744   	3234826   	82        
Chr06	3260042   	3260070   	28        
Chr06	3270923   	3270955   	32        
Chr06	3331108   	3331297   	189       
Chr06	4137849   	4138060   	211       
Chr06	4319747   	4319784   	37        
Chr06	4780298   	4780437   	139       
Chr06	5209547   	5209585   	38        
Chr06	5827689   	5827786   	97        
Chr06	5830434   	5832596   	2162      
Chr06	6466046   	6466073   	27        
Chr06	8885563   	8885655   	92        
Chr06	8997398   	8997621   	223       
Chr06	9217064   	9217320   	256       
Chr06	10682153  	10682744  	591       
Chr06	11064336  	11064763  	427       
Chr06	11240970  	11240988  	18        
Chr06	11312799  	11312840  	41        
Chr06	11316293  	11316321  	28        
Chr06	11795469  	11800620  	5151      
Chr06	11824301  	11829294  	4993      
Chr06	12051923  	12051952  	29        
Chr06	12454899  	12454985  	86        
Chr06	12489355  	12489495  	140       
Chr06	12725904  	12725925  	21        
Chr06	12736706  	12749130  	12424     
Chr06	12781959  	12782170  	211       
Chr06	13899544  	13899644  	100       
Chr06	14107855  	14108819  	964       
Chr06	14183956  	14183995  	39        
Chr06	14258048  	14258081  	33        
Chr06	14280833  	14280864  	31        
Chr06	14292984  	39589831  	25296847  
Chr06	14541464  	14546127  	4663      
Chr06	14708693  	14708749  	56        
Chr06	14725528  	14725560  	32        
Chr06	14803505  	14803537  	32        
Chr06	14822755  	14822922  	167       
Chr06	14851474  	14851504  	30        
Chr06	14878585  	15033018  	154433    
Chr06	14889254  	14889655  	401       
Chr06	14949117  	14949172  	55        
Chr06	15011993  	15801568  	789575    
Chr06	15021137  	15021162  	25        
Chr06	15135154  	15135181  	27        
Chr06	15271968  	15272006  	38        
Chr06	15380119  	15380170  	51        
Chr06	15465526  	15466559  	1033      
Chr06	15512309  	15512646  	337       
Chr06	16446119  	16446435  	316       
Chr06	16452372  	16452594  	222       
Chr06	16461207  	16461277  	70        
Chr06	16566255  	16566356  	101       
Chr06	16585393  	16585445  	52        
Chr06	17465033  	17465103  	70        
Chr06	17466817  	17467100  	283       
Chr06	17598767  	17598865  	98        
Chr06	17782267  	17782812  	545       
Chr06	17940456  	17940835  	379       
Chr06	17956480  	17956518  	38        
Chr06	18014308  	18021240  	6932      
Chr06	18031684  	18031726  	42        
Chr06	18098459  	18098848  	389       
Chr06	18214405  	18214671  	266       
Chr06	18225675  	51333652  	33107977  
Chr06	18287188  	18287723  	535       
Chr06	18514152  	18515195  	1043      
Chr06	18590571  	18590734  	163       
Chr06	18593996  	18594367  	371       
Chr06	18613413  	18613595  	182       
Chr06	18627097  	18628203  	1106      
Chr06	18629017  	18629068  	51        
Chr06	18661172  	18662223  	1051      
Chr06	18666618  	18666655  	37        
Chr06	18763488  	18773494  	10006     
Chr06	18774168  	18781340  	7172      
Chr06	18802114  	18802154  	40        
Chr06	19063347  	19063720  	373       
Chr06	19084054  	19084082  	28        
Chr06	19094774  	19094823  	49        
Chr06	19126526  	19126846  	320       
Chr06	19261819  	19261882  	63        
Chr06	19265997  	19267982  	1985      
Chr06	19354515  	19366902  	12387     
Chr06	19396870  	19397679  	809       
Chr06	19419117  	19419174  	57        
Chr06	19590788  	19590843  	55        
Chr06	19592893  	34677849  	15084956  
Chr06	19610166  	19610228  	62        
Chr06	19616532  	19616553  	21        
Chr06	19653553  	19655717  	2164      
Chr06	19659464  	19659534  	70        
Chr06	19746592  	19747219  	627       
Chr06	19768416  	19768802  	386       
Chr06	19785211  	19785280  	69        
Chr06	20039707  	20039797  	90        
Chr06	20095146  	20095544  	398       
Chr06	20127004  	20127096  	92        
Chr06	20163466  	20163772  	306       
Chr06	20296025  	30441462  	10145437  
Chr06	20321327  	20321379  	52        
Chr06	20399391  	20399569  	178       
Chr06	20504953  	47100040  	26595087  
Chr06	20716266  	20716642  	376       
Chr06	20903356  	20903388  	32        
Chr06	21033884  	21033916  	32        
Chr06	21138142  	21138282  	140       
Chr06	21138477  	21138517  	40        
Chr06	21277793  	21277817  	24        
Chr06	21379828  	21379930  	102       
Chr06	21659305  	21669387  	10082     
Chr06	21783434  	21785534  	2100      
Chr06	21788231  	35564847  	13776616  
Chr06	21828568  	21835059  	6491      
Chr06	21851414  	21851511  	97        
Chr06	21901312  	21901344  	32        
Chr06	21909692  	21909719  	27        
Chr06	21946051  	21954603  	8552      
Chr06	21976125  	21976724  	599       
Chr06	21979075  	21981213  	2138      
Chr06	22088560  	22088611  	51        
Chr06	22091502  	22102371  	10869     
Chr06	22121707  	22121795  	88        
Chr06	22225358  	22234636  	9278      
Chr06	22256469  	22256845  	376       
Chr06	22315392  	22315543  	151       
Chr06	22320733  	22320987  	254       
Chr06	22597977  	22598011  	34        
Chr06	22677833  	22679021  	1188      
Chr06	22692827  	22697166  	4339      
Chr06	22955683  	22956057  	374       
Chr06	22989079  	22989441  	362       
Chr06	23014127  	23014180  	53        
Chr06	23066051  	25450101  	2384050   
Chr06	23114848  	24109102  	994254    
Chr06	23130460  	23130494  	34        
Chr06	23172038  	23172131  	93        
Chr06	23428593  	23445620  	17027     
Chr06	23562196  	23562229  	33        
Chr06	23659440  	23659491  	51        
Chr06	23798451  	23798492  	41        
Chr06	23889699  	23892743  	3044      
Chr06	24028931  	24034444  	5513      
Chr06	24194578  	24194907  	329       
Chr06	24211365  	24211749  	384       
Chr06	24265248  	24270786  	5538      
Chr06	24275481  	24292373  	16892     
Chr06	24308691  	24317348  	8657      
Chr06	24439644  	24440017  	373       
Chr06	24802805  	24816994  	14189     
Chr06	24842719  	24842930  	211       
Chr06	24941944  	24942358  	414       
Chr06	24941949  	24967933  	25984     
Chr06	24942493  	24952218  	9725      
Chr06	24942869  	24968220  	25351     
Chr06	24943049  	24943430  	381       
Chr06	24944523  	24945710  	1187      
Chr06	24945782  	24948184  	2402      
Chr06	24945853  	24947110  	1257      
Chr06	24970694  	25067199  	96505     
Chr06	24971298  	24971638  	340       
Chr06	24971291  	25076800  	105509    
Chr06	24974817  	24975136  	319       
Chr06	24989843  	25074941  	85098     
Chr06	24989850  	25073661  	83811     
Chr06	24990156  	25067962  	77806     
Chr06	24990924  	24991261  	337       
Chr06	24991201  	25074596  	83395     
Chr06	24992244  	25067966  	75722     
Chr06	24992573  	25073208  	80635     
Chr06	24992590  	25075332  	82742     
Chr06	24992565  	25076783  	84218     
Chr06	24992805  	28224280  	3231475   
Chr06	24993227  	24993604  	377       
Chr06	24993762  	24994119  	357       
Chr06	24994304  	25076095  	81791     
Chr06	24994299  	25067215  	72916     
Chr06	25024382  	25024754  	372       
Chr06	25026590  	25027005  	415       
Chr06	25056126  	25056535  	409       
Chr06	25067380  	25067694  	314       
Chr06	25067492  	25072869  	5377      
Chr06	25067811  	25074531  	6720      
Chr06	25068085  	27326818  	2258733   
Chr06	25068136  	25078031  	9895      
Chr06	25068161  	25074551  	6390      
Chr06	25070574  	25070958  	384       
Chr06	25073046  	25077635  	4589      
Chr06	25073081  	25075350  	2269      
Chr06	25073795  	25075298  	1503      
Chr06	25073892  	25076522  	2630      
Chr06	25075062  	28224066  	3149004   
Chr06	25075480  	28224246  	3148766   
Chr06	25076332  	28224049  	3147717   
Chr06	25077299  	25077668  	369       
Chr06	25078201  	25078564  	363       
Chr06	25136682  	25137048  	366       
Chr06	25205358  	25205718  	360       
Chr06	25324383  	25324767  	384       
Chr06	25332311  	25334026  	1715      
Chr06	25332631  	25334542  	1911      
Chr06	25416660  	25417007  	347       
Chr06	25421930  	25422027  	97        
Chr06	25516199  	25525462  	9263      
Chr06	25644995  	25645023  	28        
Chr06	25663521  	25663933  	412       
Chr06	25859485  	25876042  	16557     
Chr06	25890987  	25891369  	382       
Chr06	25917731  	25918455  	724       
Chr06	25988773  	25988957  	184       
Chr06	26084591  	26096450  	11859     
Chr06	26207728  	26207750  	22        
Chr06	26317628  	26326902  	9274      
Chr06	26480191  	26480221  	30        
Chr06	26492651  	26510538  	17887     
Chr06	26502683  	26503091  	408       
Chr06	26669103  	26678374  	9271      
Chr06	26687865  	26688234  	369       
Chr06	26693662  	26694013  	351       
Chr06	26711830  	26741224  	29394     
Chr06	26830858  	26848348  	17490     
Chr06	26922846  	26923216  	370       
Chr06	27000874  	27000915  	41        
Chr06	27056658  	27057063  	405       
Chr06	27313350  	27313418  	68        
Chr06	27360982  	27362918  	1936      
Chr06	27447377  	27452908  	5531      
Chr06	27552792  	27553154  	362       
Chr06	27620186  	27620558  	372       
Chr06	27636173  	27675543  	39370     
Chr06	27647429  	27647831  	402       
Chr06	27651444  	27651804  	360       
Chr06	28014061  	28023788  	9727      
Chr06	28119044  	28119160  	116       
Chr06	28168430  	28172546  	4116      
Chr06	28168464  	28219622  	51158     
Chr06	28169295  	28199007  	29712     
Chr06	28170872  	28195485  	24613     
Chr06	28172788  	28176016  	3228      
Chr06	28172798  	28199009  	26211     
Chr06	28172913  	28197761  	24848     
Chr06	28172924  	28219898  	46974     
Chr06	28172960  	28173280  	320       
Chr06	28186326  	28186660  	334       
Chr06	28195630  	28221903  	26273     
Chr06	28195912  	28220745  	24833     
Chr06	28196147  	28196480  	333       
Chr06	28196851  	28220718  	23867     
Chr06	28196855  	28197787  	932       
Chr06	28197966  	28199423  	1457      
Chr06	28200602  	28200976  	374       
Chr06	28220802  	28221129  	327       
Chr06	28230098  	28230472  	374       
Chr06	28230955  	28231265  	310       
Chr06	28232151  	28232559  	408       
Chr06	28234754  	28235061  	307       
Chr06	28257229  	28257594  	365       
Chr06	28284417  	28284790  	373       
Chr06	28306099  	28307088  	989       
Chr06	28333126  	28342454  	9328      
Chr06	28441948  	28447248  	5300      
Chr06	28450724  	28452738  	2014      
Chr06	28551845  	28551889  	44        
Chr06	28559291  	28561456  	2165      
Chr06	28569249  	28588719  	19470     
Chr06	28683693  	28693085  	9392      
Chr06	28710674  	28729145  	18471     
Chr06	28721112  	28721483  	371       
Chr06	28735800  	28737819  	2019      
Chr06	28853786  	28854107  	321       
Chr06	29057843  	29067097  	9254      
Chr06	29433482  	29433848  	366       
Chr06	29896851  	29897202  	351       
Chr06	30153693  	30154055  	362       
Chr06	30247465  	30247510  	45        
Chr06	30311080  	30311991  	911       
Chr06	30471439  	30471467  	28        
Chr06	30566841  	30568209  	1368      
Chr06	30627423  	30636676  	9253      
Chr06	30863076  	30863449  	373       
Chr06	30884125  	30885296  	1171      
Chr06	30947926  	30949096  	1170      
Chr06	31018714  	31019080  	366       
Chr06	31081118  	46329258  	15248140  
Chr06	31281116  	31291917  	10801     
Chr06	31384453  	31384821  	368       
Chr06	31601019  	31617101  	16082     
Chr06	31602080  	31632832  	30752     
Chr06	31602068  	31609804  	7736      
Chr06	31608154  	31623974  	15820     
Chr06	31609124  	31697924  	88800     
Chr06	31610743  	31611110  	367       
Chr06	31621801  	31622336  	535       
Chr06	31625498  	31626650  	1152      
Chr06	31628812  	31629202  	390       
Chr06	31629798  	31630165  	367       
Chr06	31631403  	31632614  	1211      
Chr06	31650161  	31725379  	75218     
Chr06	31664379  	31664419  	40        
Chr06	31673221  	31673733  	512       
Chr06	31688201  	31688524  	323       
Chr06	31694006  	31733347  	39341     
Chr06	31696900  	31700130  	3230      
Chr06	31700090  	31724589  	24499     
Chr06	31720672  	31731332  	10660     
Chr06	31721002  	31731737  	10735     
Chr06	31725767  	31770895  	45128     
Chr06	31727054  	31727473  	419       
Chr06	31763820  	31778915  	15095     
Chr06	31764953  	31771920  	6967      
Chr06	31767354  	31770485  	3131      
Chr06	31795124  	31798547  	3423      
Chr06	31795227  	31795616  	389       
Chr06	31814513  	31844197  	29684     
Chr06	31819864  	31820771  	907       
Chr06	31821558  	31839646  	18088     
Chr06	31850380  	31850745  	365       
Chr06	31873873  	31874234  	361       
Chr06	31882683  	31882998  	315       
Chr06	31897625  	31899211  	1586      
Chr06	31897669  	31903414  	5745      
Chr06	31908700  	31916355  	7655      
Chr06	31912078  	31914751  	2673      
Chr06	31914596  	31914973  	377       
Chr06	31917671  	32153959  	236288    
Chr06	31919216  	31919626  	410       
Chr06	31922507  	31927605  	5098      
Chr06	31923158  	31927616  	4458      
Chr06	31923569  	31929091  	5522      
Chr06	31923889  	31949214  	25325     
Chr06	31924358  	31948487  	24129     
Chr06	31927624  	31952398  	24774     
Chr06	31959546  	31968200  	8654      
Chr06	31990019  	32192866  	202847    
Chr06	32010171  	32231190  	221019    
Chr06	32073179  	32780220  	707041    
Chr06	32096566  	32099521  	2955      
Chr06	32102114  	32102485  	371       
Chr06	32118413  	32120045  	1632      
Chr06	32149395  	32151537  	2142      
Chr06	32149655  	32151185  	1530      
Chr06	32149841  	32154218  	4377      
Chr06	32150752  	32153917  	3165      
Chr06	32152144  	32152474  	330       
Chr06	32152860  	32153173  	313       
Chr06	32153265  	32153714  	449       
Chr06	32154728  	32155045  	317       
Chr06	32256353  	32256676  	323       
Chr06	32256857  	32257175  	318       
Chr06	32257310  	32257630  	320       
Chr06	32272582  	32290140  	17558     
Chr06	32272552  	32287934  	15382     
Chr06	32272831  	32274495  	1664      
Chr06	32274215  	32274566  	351       
Chr06	32312062  	32313487  	1425      
Chr06	32352020  	32352408  	388       
Chr06	32464592  	32466065  	1473      
Chr06	32468270  	32543508  	75238     
Chr06	32469930  	32507513  	37583     
Chr06	32501129  	32501464  	335       
Chr06	32503082  	32671982  	168900    
Chr06	32508031  	32510224  	2193      
Chr06	32551725  	32552049  	324       
Chr06	32642245  	32642599  	354       
Chr06	32644421  	32664091  	19670     
Chr06	32646755  	32647133  	378       
Chr06	32647215  	32664065  	16850     
Chr06	32671274  	32671595  	321       
Chr06	32685527  	32710122  	24595     
Chr06	32727691  	32728051  	360       
Chr06	32728294  	32728605  	311       
Chr06	32729098  	32729413  	315       
Chr06	32730687  	32750684  	19997     
Chr06	32731245  	32731679  	434       
Chr06	32750934  	32751315  	381       
Chr06	32755965  	32756346  	381       
Chr06	32756223  	32780181  	23958     
Chr06	32779209  	32779560  	351       
Chr06	33082047  	33082406  	359       
Chr06	33113931  	33114324  	393       
Chr06	33114453  	33114839  	386       
Chr06	33116318  	33121808  	5490      
Chr06	33126278  	33129901  	3623      
Chr06	33278536  	33278925  	389       
Chr06	33597234  	33597315  	81        
Chr06	33780029  	33780432  	403       
Chr06	33842139  	33882322  	40183     
Chr06	33854332  	33854695  	363       
Chr06	33864467  	33864840  	373       
Chr06	33865803  	33866158  	355       
Chr06	33865994  	33884484  	18490     
Chr06	33866067  	34013995  	147928    
Chr06	33880528  	33884871  	4343      
Chr06	33880551  	33908436  	27885     
Chr06	33880867  	33884887  	4020      
Chr06	33882364  	33882700  	336       
Chr06	33882455  	34039803  	157348    
Chr06	33883025  	33884811  	1786      
Chr06	33885923  	33910144  	24221     
Chr06	33885934  	33960651  	74717     
Chr06	33885971  	33978521  	92550     
Chr06	33885948  	33995989  	110041    
Chr06	33886077  	34008690  	122613    
Chr06	33886155  	33908363  	22208     
Chr06	33886138  	33911371  	25233     
Chr06	33908694  	33959673  	50979     
Chr06	33908723  	34084130  	175407    
Chr06	33908956  	33911756  	2800      
Chr06	33908949  	33910127  	1178      
Chr06	33910414  	33978506  	68092     
Chr06	33911508  	33959779  	48271     
Chr06	33911870  	33978494  	66624     
Chr06	33912074  	33996181  	84107     
Chr06	33959809  	34085824  	126015    
Chr06	33959862  	34013987  	54125     
Chr06	33959899  	33960228  	329       
Chr06	33960778  	34084290  	123512    
Chr06	33960766  	34009784  	49018     
Chr06	33960776  	33993993  	33217     
Chr06	33961126  	34014034  	52908     
Chr06	33961130  	33996003  	34873     
Chr06	33961886  	33962214  	328       
Chr06	33962093  	33978506  	16413     
Chr06	33964297  	33966123  	1826      
Chr06	33964571  	33994020  	29449     
Chr06	33964807  	33965167  	360       
Chr06	33965016  	33965803  	787       
Chr06	33975986  	33976386  	400       
Chr06	33976668  	33977015  	347       
Chr06	33978504  	33978879  	375       
Chr06	33978631  	34014019  	35388     
Chr06	33978612  	33996191  	17579     
Chr06	33978615  	34035132  	56517     
Chr06	33978896  	33979238  	342       
Chr06	33990401  	33990834  	433       
Chr06	33993327  	33993955  	628       
Chr06	33995978  	33996340  	362       
Chr06	33996108  	34038674  	42566     
Chr06	33996099  	34009104  	13005     
Chr06	33996096  	34007732  	11636     
Chr06	33996251  	34008547  	12296     
Chr06	33996282  	34084277  	87995     
Chr06	34008046  	34008391  	345       
Chr06	34009232  	34084298  	75066     
Chr06	34009938  	34013988  	4050      
Chr06	34009976  	34014519  	4543      
Chr06	34009945  	34040942  	30997     
Chr06	34014076  	34014437  	361       
Chr06	34015109  	34039051  	23942     
Chr06	34034837  	34035235  	398       
Chr06	34035102  	34084277  	49175     
Chr06	34037051  	34086552  	49501     
Chr06	34037673  	34085559  	47886     
Chr06	34038374  	34040464  	2090      
Chr06	34039174  	34039541  	367       
Chr06	34039763  	34040128  	365       
Chr06	34040091  	34040488  	397       
Chr06	34040594  	34084141  	43547     
Chr06	34040605  	34085705  	45100     
Chr06	34084282  	34084653  	371       
Chr06	34085439  	34087126  	1687      
Chr06	34226601  	34227631  	1030      
Chr06	34227174  	34227537  	363       
Chr06	34328945  	34346733  	17788     
Chr06	34350506  	34373671  	23165     
Chr06	34356373  	34357651  	1278      
Chr06	34418285  	34419451  	1166      
Chr06	34451971  	34451999  	28        
Chr06	34470200  	34479968  	9768      
Chr06	35083591  	35083942  	351       
Chr06	35084258  	35084586  	328       
Chr06	35406213  	35414014  	7801      
Chr06	36157451  	36157513  	62        
Chr06	36305817  	36306190  	373       
Chr06	36306337  	36306704  	367       
Chr06	36313105  	36313139  	34        
Chr06	37210475  	37210843  	368       
Chr06	37338325  	37338722  	397       
Chr06	37372716  	37373064  	348       
Chr06	37383860  	37384253  	393       
Chr06	37961610  	37961987  	377       
Chr06	38362852  	39419535  	1056683   
Chr06	38536435  	38536791  	356       
Chr06	38540145  	38540188  	43        
Chr06	38548972  	38549345  	373       
Chr06	38583995  	38585656  	1661      
Chr06	38720649  	38720679  	30        
Chr06	38751878  	38751908  	30        
Chr06	38771404  	38771425  	21        
Chr06	38792534  	38792607  	73        
Chr06	38797711  	38799563  	1852      
Chr06	38850423  	38850920  	497       
Chr06	38867709  	38873918  	6209      
Chr06	38892934  	38896012  	3078      
Chr06	38982582  	38982813  	231       
Chr06	39097870  	39097910  	40        
Chr06	39188744  	39189960  	1216      
Chr06	39206037  	39206073  	36        
Chr06	39248188  	39248239  	51        
Chr06	39391740  	39391761  	21        
Chr06	39571503  	39574419  	2916      
Chr06	39741298  	39741331  	33        
Chr06	39749307  	39749561  	254       
Chr06	39864032  	39864108  	76        
Chr06	39909060  	39909089  	29        
