CHR	start     	end       	length    
Chr14	46995402  	47047247  	51845     
Chr14	47013872  	47050224  	36352     
Chr14	47016974  	47047573  	30599     
Chr14	47017676  	47046660  	28984     
Chr14	47048743  	47196814  	148071    
Chr14	48944614  	48993659  	49045     
Chr15	311948    	20448501  	20136553  
Chr15	919257    	15697809  	14778552  
Chr15	1768310   	2175590   	407280    
Chr15	3052633   	39904844  	36852211  
Chr15	3058332   	26183665  	23125333  
Chr15	4760829   	4761027   	198       
Chr15	6362427   	45815040  	39452613  
Chr15	6517086   	39468682  	32951596  
Chr15	7049686   	44967293  	37917607  
Chr15	7252467   	10107521  	2855054   
Chr15	7586327   	24515285  	16928958  
Chr15	8462956   	47405530  	38942574  
Chr15	9411268   	9442802   	31534     
Chr15	13595443  	23317696  	9722253   
Chr15	13595515  	23297129  	9701614   
Chr15	13843721  	13843984  	263       
Chr15	19390318  	19390528  	210       
Chr15	19591681  	19591793  	112       
Chr15	19595061  	19595184  	123       
Chr15	21411002  	21415967  	4965      
Chr15	21454724  	45113815  	23659091  
Chr15	21462473  	29810345  	8347872   
Chr15	22948451  	22958804  	10353     
Chr15	23765365  	23766836  	1471      
Chr15	23819329  	23829769  	10440     
Chr15	23844237  	30839283  	6995046   
Chr15	24329502  	38352888  	14023386  
Chr15	24389415  	35096142  	10706727  
Chr15	24464494  	29668109  	5203615   
Chr15	24914219  	46765895  	21851676  
Chr15	24962120  	35490538  	10528418  
Chr15	24963113  	28798268  	3835155   
Chr15	25275726  	31122098  	5846372   
Chr15	26096424  	38117763  	12021339  
Chr15	26135602  	26313343  	177741    
Chr15	26145459  	28750754  	2605295   
Chr15	26747647  	37223985  	10476338  
Chr15	27954075  	32462980  	4508905   
Chr15	28098416  	42785504  	14687088  
Chr15	28133484  	28851037  	717553    
Chr15	28285292  	28850814  	565522    
Chr15	28329532  	35490479  	7160947   
Chr15	28330125  	28850708  	520583    
Chr15	28703216  	37656799  	8953583   
Chr15	28703306  	37656479  	8953173   
Chr15	28850781  	42535408  	13684627  
Chr15	28850944  	42533427  	13682483  
Chr15	29230445  	36797553  	7567108   
Chr15	29243003  	36797446  	7554443   
Chr15	29297134  	36952664  	7655530   
Chr15	29297244  	36952525  	7655281   
Chr15	30013558  	30406074  	392516    
Chr15	30171707  	30893491  	721784    
Chr15	30390757  	37124360  	6733603   
Chr15	31097699  	37269010  	6171311   
Chr15	31397915  	48052107  	16654192  
Chr15	31402415  	32087062  	684647    
Chr15	31613873  	33856478  	2242605   
Chr15	31769944  	35100804  	3330860   
Chr15	32587728  	42352331  	9764603   
Chr15	38095014  	38496934  	401920    
Chr15	38095072  	38487252  	392180    
Chr15	38184460  	38214926  	30466     
Chr15	38842762  	39177649  	334887    
Chr15	38857824  	39171651  	313827    
Chr15	38896896  	39074865  	177969    
Chr15	38946588  	39009582  	62994     
Chr15	38954528  	39009048  	54520     
Chr15	38961602  	39021942  	60340     
Chr15	38967643  	39009039  	41396     
Chr15	38971108  	39009059  	37951     
Chr15	38975905  	39009011  	33106     
Chr15	39011196  	39076387  	65191     
Chr15	39011319  	39076502  	65183     
Chr15	39113324  	39242086  	128762    
Chr15	39113502  	39242745  	129243    
Chr15	39128286  	39243282  	114996    
Chr15	39128296  	39241690  	113394    
Chr15	39128315  	39242585  	114270    
Chr15	39128435  	39242984  	114549    
Chr15	39128475  	39242109  	113634    
Chr15	39129815  	39243115  	113300    
Chr15	39135828  	39366756  	230928    
Chr15	39145742  	39335784  	190042    
Chr15	39157008  	39373144  	216136    
Chr15	39161245  	39335918  	174673    
Chr15	39161831  	39335912  	174081    
Chr15	39164483  	39374918  	210435    
Chr15	39166662  	39365631  	198969    
Chr15	39166751  	39335922  	169171    
Chr15	39169495  	39334879  	165384    
Chr15	39171504  	39331461  	159957    
Chr15	39172740  	39335096  	162356    
Chr15	39172916  	39332364  	159448    
Chr15	39177666  	39332369  	154703    
Chr15	39640332  	47406626  	7766294   
Chr15	43211850  	43866551  	654701    
Chr15	43287317  	43800382  	513065    
Chr15	43288861  	43798752  	509891    
Chr15	43289515  	43865239  	575724    
Chr15	43380195  	43866697  	486502    
Chr15	43380695  	43746105  	365410    
Chr15	43541332  	43830860  	289528    
Chr15	45103843  	45587542  	483699    
Chr15	45103958  	45587508  	483550    
Chr15	45159135  	45587542  	428407    
Chr15	46658271  	46658896  	625       
Chr15	46658542  	46658771  	229       
Chr15	46765480  	46765641  	161       
Chr15	46886339  	47246032  	359693    
Chr15	47403221  	51733291  	4330070   
Chr15	47583639  	47619190  	35551     
Chr16	1304635   	1367684   	63049     
Chr16	1502645   	26911298  	25408653  
Chr16	3732993   	22600962  	18867969  
Chr16	3930274   	33502954  	29572680  
Chr16	6446478   	6446627   	149       
Chr16	6447232   	6447454   	222       
Chr16	10965440  	24580568  	13615128  
Chr16	11430249  	12337486  	907237    
Chr16	12484625  	13259742  	775117    
Chr16	12484734  	13259640  	774906    
Chr16	12535094  	12536500  	1406      
Chr16	12560319  	12779250  	218931    
Chr16	15264446  	16045404  	780958    
Chr16	17952818  	17974921  	22103     
Chr16	18663006  	35783157  	17120151  
Chr16	19108549  	19108731  	182       
Chr16	21374480  	33287774  	11913294  
Chr16	21374501  	33229753  	11855252  
Chr16	21417086  	21464281  	47195     
Chr16	21417068  	27558094  	6141026   
Chr16	21459611  	32911872  	11452261  
Chr16	21588085  	28829189  	7241104   
Chr16	25949941  	30370210  	4420269   
Chr16	26096538  	26101667  	5129      
Chr16	26097317  	26100751  	3434      
Chr16	26241856  	26277787  	35931     
Chr16	28016491  	33167756  	5151265   
Chr16	28023585  	36992900  	8969315   
Chr16	29725612  	32168697  	2443085   
Chr16	33435363  	33631228  	195865    
Chr16	33438097  	33629675  	191578    
Chr16	33443951  	33588043  	144092    
Chr16	33456585  	33785855  	329270    
Chr16	33467758  	33598663  	130905    
Chr16	33471170  	33773599  	302429    
Chr16	33478408  	33784392  	305984    
Chr16	33478386  	33568446  	90060     
Chr16	33478409  	33784423  	306014    
Chr16	33478563  	33568410  	89847     
Chr16	33493831  	33556982  	63151     
Chr16	33493831  	33593125  	99294     
Chr16	33494299  	33629377  	135078    
Chr16	33494455  	33592927  	98472     
Chr16	33495293  	33594226  	98933     
Chr16	34436536  	35373232  	936696    
Chr16	34749187  	35526792  	777605    
Chr16	34750458  	35555500  	805042    
Chr17	3145981   	22970932  	19824951  
Chr17	3436197   	34940290  	31504093  
Chr17	3762203   	19267076  	15504873  
Chr17	5033435   	5038520   	5085      
Chr17	5543716   	19105479  	13561763  
Chr17	6409619   	35672147  	29262528  
Chr17	6409671   	31264441  	24854770  
Chr17	6827380   	23581382  	16754002  
Chr17	8071061   	14634785  	6563724   
Chr17	8134368   	8134544   	176       
Chr17	8229994   	20679773  	12449779  
Chr17	13806997  	41580280  	27773283  
Chr17	13824868  	34414700  	20589832  
Chr17	15429232  	35672292  	20243060  
Chr17	15673273  	26320359  	10647086  
Chr17	17218837  	21737538  	4518701   
Chr17	20758768  	23895055  	3136287   
Chr17	20883539  	34350827  	13467288  
Chr17	21705935  	22358598  	652663    
Chr17	21772176  	21772356  	180       
Chr17	21776106  	22354414  	578308    
Chr17	21776321  	22354272  	577951    
Chr17	21777327  	22353702  	576375    
Chr17	21778316  	22352577  	574261    
Chr17	21778614  	22352445  	573831    
Chr17	23145918  	23146026  	108       
Chr17	23572094  	23591563  	19469     
Chr17	23586782  	23592512  	5730      
Chr17	23595857  	23596014  	157       
Chr17	23601092  	23601242  	150       
Chr17	26889848  	32138613  	5248765   
Chr17	27112570  	27218630  	106060    
Chr17	28755133  	28755684  	551       
Chr17	30675601  	30675966  	365       
Chr17	34938048  	34938155  	107       
Chr17	35672055  	35672168  	113       
Chr18	155260    	33818410  	33663150  
Chr18	1261341   	41982552  	40721211  
Chr18	1330140   	1966169   	636029    
Chr18	1983865   	43505054  	41521189  
Chr18	4325827   	45187232  	40861405  
Chr18	5430645   	5430870   	225       
Chr18	6400484   	53981876  	47581392  
Chr18	6529637   	8379165   	1849528   
Chr18	6529780   	8379142   	1849362   
Chr18	7470136   	38300026  	30829890  
Chr18	7524558   	33819838  	26295280  
Chr18	7973096   	8725404   	752308    
Chr18	7976066   	8634994   	658928    
Chr18	7999520   	8564345   	564825    
Chr18	8087239   	8706520   	619281    
Chr18	8228286   	8816711   	588425    
Chr18	8301804   	8606326   	304522    
Chr18	8514794   	44161403  	35646609  
Chr18	8582439   	15101788  	6519349   
Chr18	11149284  	20716059  	9566775   
Chr18	11520491  	43637656  	32117165  
Chr18	11938439  	43725893  	31787454  
Chr18	12263002  	33820713  	21557711  
Chr18	14773583  	33818787  	19045204  
Chr18	15326612  	16032587  	705975    
Chr18	15603613  	39099204  	23495591  
Chr18	15613700  	15615138  	1438      
Chr18	15613915  	15615039  	1124      
Chr18	16090458  	45423436  	29332978  
Chr18	16365767  	42364127  	25998360  
Chr18	17028706  	29128157  	12099451  
Chr18	17802906  	36076716  	18273810  
Chr18	18800246  	33723158  	14922912  
Chr18	18818465  	33722633  	14904168  
Chr18	18819260  	40066892  	21247632  
Chr18	18819401  	26803573  	7984172   
Chr18	18819536  	33723170  	14903634  
Chr18	18820025  	40067017  	21246992  
Chr18	19317918  	54153957  	34836039  
Chr18	20406206  	26860006  	6453800   
Chr18	22014293  	38992743  	16978450  
Chr18	24577850  	34339788  	9761938   
Chr18	24716850  	47278717  	22561867  
Chr18	24916342  	24920209  	3867      
Chr18	25244614  	52571615  	27327001  
Chr18	25680618  	35585763  	9905145   
Chr18	27251972  	33744457  	6492485   
Chr18	29039149  	29041065  	1916      
Chr18	29671604  	29970247  	298643    
Chr18	30767247  	41635497  	10868250  
Chr18	31017351  	33461282  	2443931   
Chr18	31264177  	41782124  	10517947  
Chr18	31791625  	40704647  	8913022   
Chr18	31791615  	40706732  	8915117   
Chr18	31791648  	40709109  	8917461   
Chr18	31791734  	40707951  	8916217   
Chr18	32148751  	32617020  	468269    
Chr18	32946757  	33329457  	382700    
Chr18	32973034  	33330149  	357115    
Chr18	32973208  	33330494  	357286    
Chr18	32973236  	33372923  	399687    
Chr18	33074626  	33334876  	260250    
Chr18	33461375  	33863108  	401733    
Chr18	33818032  	33818260  	228       
Chr18	33818119  	33818263  	144       
Chr18	33878424  	35996389  	2117965   
Chr18	35298872  	45187274  	9888402   
Chr18	36707179  	39389906  	2682727   
Chr18	38488335  	48206490  	9718155   
Chr18	38946476  	41348911  	2402435   
Chr18	45561715  	48595726  	3034011   
Chr18	47317110  	50746128  	3429018   
Chr18	48399601  	56199163  	7799562   
Chr18	51252156  	51271052  	18896     
Chr18	51252553  	51273557  	21004     
Chr18	54458848  	54459001  	153       
Chr18	54614758  	54614941  	183       
Chr18	55345686  	55440347  	94661     
Chr18	55345804  	55440095  	94291     
Chr18	55346233  	55426316  	80083     
Chr18	55346429  	55439452  	93023     
Chr18	55368732  	55467798  	99066     
Chr18	55369636  	55425782  	56146     
Chr18	55370969  	55439569  	68600     
Chr18	55370984  	55426074  	55090     
Chr18	55414181  	55426068  	11887     
Chr18	55414277  	55439428  	25151     
Chr18	56117904  	56248511  	130607    
Chr19	32042     	32708     	666       
Chr19	1435748   	48258866  	46823118  
Chr19	1671541   	33825768  	32154227  
Chr19	1861551   	30137218  	28275667  
Chr19	6895293   	29676062  	22780769  
Chr19	7095893   	7669585   	573692    
Chr19	8043023   	8296959   	253936    
Chr19	8719238   	41959868  	33240630  
Chr19	9101191   	30057888  	20956697  
Chr19	9149991   	9162650   	12659     
Chr19	9767968   	13969282  	4201314   
Chr19	10021333  	10477874  	456541    
Chr19	10176960  	10181372  	4412      
Chr19	10176974  	10181399  	4425      
Chr19	10638241  	17725109  	7086868   
Chr19	10733199  	15793795  	5060596   
Chr19	11062583  	11064239  	1656      
Chr19	11062809  	11063467  	658       
Chr19	11116787  	11691746  	574959    
Chr19	11367675  	11732559  	364884    
Chr19	11434757  	11735253  	300496    
Chr19	11540039  	11800523  	260484    
Chr19	11541356  	11839137  	297781    
Chr19	11541679  	11800355  	258676    
Chr19	11815478  	19232491  	7417013   
Chr19	12116822  	19056142  	6939320   
Chr19	13164805  	23605606  	10440801  
Chr19	13164814  	23613539  	10448725  
Chr19	13371927  	24571412  	11199485  
Chr19	15885454  	17356645  	1471191   
Chr19	15909687  	15911586  	1899      
Chr19	15918705  	20970582  	5051877   
Chr19	17002975  	18719555  	1716580   
Chr19	17009193  	20044091  	3034898   
Chr19	18242749  	22964855  	4722106   
Chr19	18952620  	21298802  	2346182   
Chr19	19200209  	21813364  	2613155   
Chr19	20022638  	20028431  	5793      
Chr19	20022775  	20028302  	5527      
Chr19	20078608  	20086947  	8339      
Chr19	20078748  	21162165  	1083417   
Chr19	20534439  	24508671  	3974232   
Chr19	21654794  	22197636  	542842    
Chr19	22397968  	22718475  	320507    
Chr19	22540158  	25130466  	2590308   
Chr19	22872821  	22874946  	2125      
Chr19	22872841  	22874982  	2141      
Chr19	23220120  	24268287  	1048167   
Chr19	23361842  	31516295  	8154453   
Chr19	26262504  	26265275  	2771      
Chr19	26262887  	26270348  	7461      
Chr19	27529147  	39858688  	12329541  
Chr19	27878935  	32255987  	4377052   
Chr19	29198202  	30146186  	947984    
Chr19	29777837  	33558577  	3780740   
Chr19	30579356  	39538667  	8959311   
Chr19	34517845  	35057800  	539955    
Chr19	35268306  	35272906  	4600      
Chr19	36329242  	36329663  	421       
Chr19	36646162  	36647612  	1450      
Chr19	39254340  	39254493  	153       
Chr19	39709741  	39833763  	124022    
Chr19	41690060  	46021373  	4331313   
Chr19	43985985  	49853707  	5867722   
Chr19	45636119  	48035281  	2399162   
Chr19	47864470  	47913806  	49336     
Chr19	47928321  	50283755  	2355434   
Chr20	987889    	989296    	1407      
Chr20	988093    	989087    	994       
Chr20	1597817   	8415260   	6817443   
Chr20	1634606   	3816576   	2181970   
Chr20	2579337   	8825207   	6245870   
Chr20	5221570   	6516329   	1294759   
Chr20	5224778   	6511691   	1286913   
Chr20	5671957   	28795203  	23123246  
Chr20	5710223   	13624041  	7913818   
Chr20	6338124   	11257253  	4919129   
Chr20	6693105   	38712684  	32019579  
Chr20	8415269   	8415383   	114       
Chr20	8415583   	8415767   	184       
Chr20	9094234   	10042831  	948597    
Chr20	11257362  	24634948  	13377586  
Chr20	11417695  	11418339  	644       
Chr20	11417840  	11418142  	302       
Chr20	11660788  	15913900  	4253112   
Chr20	13177827  	30999942  	17822115  
Chr20	14371360  	16401866  	2030506   
Chr20	14714344  	16232076  	1517732   
Chr20	14918587  	18760616  	3842029   
Chr20	15001227  	27096075  	12094848  
Chr20	16518754  	16525094  	6340      
Chr20	17055704  	30847362  	13791658  
Chr20	17055908  	30847466  	13791558  
Chr20	18547962  	27099303  	8551341   
Chr20	18948677  	27553460  	8604783   
Chr20	19938302  	20264279  	325977    
Chr20	19940168  	28413892  	8473724   
Chr20	20339773  	26158189  	5818416   
Chr20	21077743  	35803074  	14725331  
Chr20	21117414  	32029619  	10912205  
Chr20	22861445  	45904966  	23043521  
Chr20	24494398  	30847316  	6352918   
Chr20	25954806  	26591988  	637182    
Chr20	28387580  	31105220  	2717640   
Chr20	28470519  	28471916  	1397      
Chr20	30474989  	35090393  	4615404   
Chr20	33539742  	33539920  	178       
Chr20	34813982  	34981605  	167623    
Chr20	35520680  	35975840  	455160    
Chr20	36516677  	36516911  	234       
Chr20	38676215  	38689401  	13186     
Chr20	41157329  	43614589  	2457260   
Chr20	47137585  	47137711  	126       
scaffold_21	613500    	614734    	1234      
scaffold_21	613630    	614625    	995       
scaffold_27	205954    	215796    	9842      
scaffold_35	89296     	194106    	104810    
scaffold_35	122316    	143019    	20703     
scaffold_35	243733    	367471    	123738    
scaffold_43	793       	243012    	242219    
scaffold_43	36365     	245375    	209010    
scaffold_43	78177     	242131    	163954    
scaffold_44	103207    	103319    	112       
scaffold_48	6153      	335462    	329309    
scaffold_48	6644      	336241    	329597    
scaffold_48	30847     	300899    	270052    
scaffold_50	89248     	152591    	63343     
scaffold_54	85042     	191131    	106089    
scaffold_55	19849     	136638    	116789    
scaffold_55	20460     	134887    	114427    
scaffold_55	23393     	132808    	109415    
scaffold_60	6803      	161632    	154829    
scaffold_2080	144       	256       	112       
scaffold_2080	142       	254       	112       
